"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"神威岳 (大樹町・浦河町)","51 かむいだけ神威岳日高管内十勝管内1,600.5地理院地図Googleマップ北緯42度25分42秒東経142度54分25秒﻿ / ﻿北緯42.428468度 東経142.906861度﻿ / 42.428468; 142.906861﻿ (神威岳)日本三百名山南日高三山柴崎芳太郎","https://ja.wikipedia.org/wiki/神威岳_(大樹町・浦河町)","北緯42度25分42秒東経142度54分25秒","標高: 1,600.2 m;所在地: 日本北海道広尾郡大樹町・浦河郡浦河町;位置: 北緯42度25分42秒東経142度54分25秒座標: 北緯42度25分42秒 東経142度54分25秒;山系: 日高山脈;種類: 褶曲山脈;初登頂: 柴崎芳太郎（1913年）","北海道の百名山","表形式"
"ピセナイ山 (存在しないページ)","52 画 像 募 集 中ぴせないやまピセナイ山日高管内1,027.6地理院地図Googleマップ北緯42度24分49秒東経142度38分16秒﻿ / ﻿北緯42.413611度 東経142.637778度﻿ / 42.413611; 142.637778﻿ (ピセナイ山)日高山脈展望の山","https://ja.wikipedia.org/w/index.php?title=ピセナイ山&amp;action=edit&amp;redlink=1","","","北海道の百名山","表形式"
"ペテガリ岳","53 ぺてがりだけペテガリ岳日高管内十勝管内1,736.2地理院地図Googleマップ北緯42度29分58秒東経142度52分16秒﻿ / ﻿北緯42.499340度 東経142.871015度﻿ / 42.499340; 142.871015﻿ (ペテガリ岳)日本二百名山遥かなる山柴崎芳太郎","https://ja.wikipedia.org/wiki/ペテガリ岳","北緯42度29分58秒東経142度52分16秒","標高: 1,736.2 m;所在地: 日本北海道日高郡新ひだか町・広尾郡大樹町;位置: 北緯42度29分58秒東経142度52分16秒座標: 北緯42度29分58秒 東経142度52分16秒;山系: 日高山脈;種類: 褶曲山脈;初登頂: 柴崎芳太郎（1913年）","北海道の百名山","表形式"
"1839峰","54 いっぱーさんきゅうほう1839峰日高管内1,842地理院地図Googleマップ北緯42度32分22秒東経142度48分29秒﻿ / ﻿北緯42.539361度 東経142.808111度﻿ / 42.539361; 142.808111﻿ (1839峰)","https://ja.wikipedia.org/wiki/1839峰","北緯42度32分22秒東経142度48分29秒","標高: 1,842 m;所在地: 日本北海道日高郡新ひだか町;位置: 北緯42度32分22秒東経142度48分29秒座標: 北緯42度32分22秒 東経142度48分29秒;山系: 日高山脈;初登頂: 斉藤長寿郎（1929年）","北海道の百名山","表形式"
"コイカクシュサツナイ岳 (存在しないページ)","55 画 像 募 集 中こいかくしゅさつないだけコイカクシュサツナイ岳日高管内十勝管内1,721地理院地図Googleマップ北緯42度34分15秒東経142度49分30秒﻿ / ﻿北緯42.570958度 東経142.824925度﻿ / 42.570958; 142.824925﻿ (コイカクシュサツナイ岳)","https://ja.wikipedia.org/w/index.php?title=コイカクシュサツナイ岳&amp;action=edit&amp;redlink=1","","","北海道の百名山","表形式"
"カムイエクウチカウシ山","56 かむいえくうちかうしやまカムイエクウチカウシ山日高管内十勝管内1,979.5地理院地図Googleマップ北緯42度37分30秒東経142度45分59秒﻿ / ﻿北緯42.625112度 東経142.766406度﻿ / 42.625112; 142.766406﻿ (カムイエクウチカウシ山)日本二百名山一等三角点百名山通称：カムエク北海道の剱岳","https://ja.wikipedia.org/wiki/カムイエクウチカウシ山","北緯42度37分30秒東経142度45分59秒","標高: 1,979.5m;所在地: 北海道日高郡新ひだか町・河西郡中札内村;位置: 北緯42度37分30秒東経142度45分59秒座標: 北緯42度37分30秒 東経142度45分59秒;山系: 日高山脈;種類: 氷食尖峰[1];初登頂: 正木照信（1900年）","北海道の百名山","表形式"
"イドンナップ岳 (存在しないページ)","57 画 像 募 集 中いどんなっぷだけイドンナップ岳日高管内1,752地理院地図Googleマップ北緯42度37分36秒東経142度38分40秒﻿ / ﻿北緯42.626599度 東経142.644356度﻿ / 42.626599; 142.644356﻿ (イドンナップ岳)新冠富士","https://ja.wikipedia.org/w/index.php?title=イドンナップ岳&amp;action=edit&amp;redlink=1","","","北海道の百名山","表形式"
"札内岳","58 さつないだけ札内岳十勝管内1,896地理院地図Googleマップ北緯42度41分38秒東経142度47分48秒﻿ / ﻿北緯42.693861度 東経142.796638度﻿ / 42.693861; 142.796638﻿ (札内岳)","https://ja.wikipedia.org/wiki/札内岳","北緯42度41分38秒東経142度47分48秒","標高: 1,895.6 m;所在地: 日本北海道十勝総合振興局帯広市・河西郡中札内村;位置: 北緯42度41分38秒東経142度47分48秒座標: 北緯42度41分38秒 東経142度47分48秒;山系: 日高山脈;初登頂: 井田清（1927年）","北海道の百名山","表形式"
"十勝幌尻岳","59 とかちほろしりだけ十勝幌尻岳十勝管内1,846.0地理院地図Googleマップ北緯42度41分44秒東経142度51分34秒﻿ / ﻿北緯42.695469度 東経142.859405度﻿ / 42.695469; 142.859405﻿ (十勝幌尻岳)通称：カチポロ","https://ja.wikipedia.org/wiki/十勝幌尻岳","北緯42度41分44秒東経142度51分34秒","標高: 1,846.1 m;所在地: 北海道十勝総合振興局帯広市・河西郡中札内村;位置: 北緯42度41分44秒東経142度51分34秒座標: 北緯42度41分44秒 東経142度51分34秒;山系: 日高山脈;初登頂: 徳永正雄（1930年）","北海道の百名山","表形式"
"幌尻岳","60 ぽろしりだけ幌尻岳日高管内2,052.8地理院地図Googleマップ北緯42度43分10秒東経142度40分58秒﻿ / ﻿北緯42.719435度 東経142.682894度﻿ / 42.719435; 142.682894﻿ (幌尻岳)日本百名山日高山脈最高峰七つ沼カール","https://ja.wikipedia.org/wiki/幌尻岳","北緯42度43分10秒東経142度40分58秒","標高: 2,052.80[1]m;所在地: 日本北海道日高振興局沙流郡平取町・新冠郡新冠町;位置: 北緯42度43分10秒東経142度40分58秒座標: 北緯42度43分10秒 東経142度40分58秒[2];山系: 日高山脈;種類: 褶曲山脈;初登頂: 吉野半平（1913年）","北海道の百名山","表形式"
"戸蔦別岳 (存在しないページ)","61 画 像 募 集 中とったべつだけ戸蔦別岳日高管内十勝管内1,959地理院地図Googleマップ北緯42度44分19秒東経142度41分42秒﻿ / ﻿北緯42.738650度 東経142.695100度﻿ / 42.738650; 142.695100﻿ (戸蔦別岳)","https://ja.wikipedia.org/w/index.php?title=戸蔦別岳&amp;action=edit&amp;redlink=1","","","北海道の百名山","表形式"
"伏美岳 (存在しないページ)","62 画 像 募 集 中ふしみだけ伏美岳十勝管内1,792地理院地図Googleマップ北緯42度46分33秒東経142度45分56秒﻿ / ﻿北緯42.775803度 東経142.765594度﻿ / 42.775803; 142.765594﻿ (伏美岳)","https://ja.wikipedia.org/w/index.php?title=伏美岳&amp;action=edit&amp;redlink=1","","","北海道の百名山","表形式"
"ピパイロ岳 (存在しないページ)","63 画 像 募 集 中ぴぱいろだけピパイロ岳十勝管内1,916.5地理院地図Googleマップ北緯42度46分23秒東経142度43分39秒﻿ / ﻿北緯42.773187度 東経142.727607度﻿ / 42.773187; 142.727607﻿ (ピパイロ岳)","https://ja.wikipedia.org/w/index.php?title=ピパイロ岳&amp;action=edit&amp;redlink=1","","","北海道の百名山","表形式"
"チロロ岳 (存在しないページ)","64 画 像 募 集 中ちろろだけチロロ岳日高管内1,879.9地理院地図Googleマップ北緯42度49分32秒東経142度40分31秒﻿ / ﻿北緯42.825588度 東経142.675403度﻿ / 42.825588; 142.675403﻿ (チロロ岳)","https://ja.wikipedia.org/w/index.php?title=チロロ岳&amp;action=edit&amp;redlink=1","","","北海道の百名山","表形式"
"芽室岳 (存在しないページ)","65 画 像 募 集 中めむろだけ芽室岳日高管内十勝管内1,753.7地理院地図Googleマップ北緯42度52分08秒東経142度47分07秒﻿ / ﻿北緯42.868970度 東経142.785393度﻿ / 42.868970; 142.785393﻿ (芽室岳)","https://ja.wikipedia.org/w/index.php?title=芽室岳&amp;action=edit&amp;redlink=1","","","北海道の百名山","表形式"
"剣山 (北海道) (存在しないページ)","66 画 像 募 集 中つるぎやま剣山十勝管内1,205.1地理院地図Googleマップ北緯42度50分55秒東経142度53分06秒﻿ / ﻿北緯42.848705度 東経142.885057度﻿ / 42.848705; 142.885057﻿ (剣山)","https://ja.wikipedia.org/w/index.php?title=剣山_(北海道)&amp;action=edit&amp;redlink=1","","","北海道の百名山","表形式"
"富良野岳","67 ふらのだけ富良野岳上川管内1,912.1地理院地図Googleマップ北緯43度23分37秒東経142度38分06秒﻿ / ﻿北緯43.393724度 東経142.634976度﻿ / 43.393724; 142.634976﻿ (富良野岳)花の百名山一等三角点百名山","https://ja.wikipedia.org/wiki/富良野岳","北緯43度23分37秒東経142度38分06秒","標高: 1,911.90[1]m;所在地: 日本北海道上川総合振興局富良野市上川総合振興局上富良野町;位置: 北緯43度23分37秒東経142度38分06秒座標: 北緯43度23分37秒 東経142度38分06秒[2];山系: 石狩山地（十勝岳連峰）;種類: 成層火山","北海道の百名山","表形式"
"上ホロカメットク山","68 かみほろかめっとくやま上ホロカメットク山上川管内十勝管内1,920地理院地図Googleマップ北緯43度24分17秒東経142度40分18秒﻿ / ﻿北緯43.404844度 東経142.671747度﻿ / 43.404844; 142.671747﻿ (上ホロカメットク山)","https://ja.wikipedia.org/wiki/上ホロカメットク山","北緯43度24分17.6秒東経142度40分18.4秒","標高: 1,920[1]m;所在地: 日本北海道上富良野町・南富良野町・新得町;位置: 北緯43度24分17.6秒東経142度40分18.4秒座標: 北緯43度24分17.6秒 東経142度40分18.4秒;山系: 石狩山地十勝岳連峰","北海道の百名山","表形式"
"十勝岳","69 とかちだけ十勝岳上川管内十勝管内2,077地理院地図Googleマップ北緯43度25分04秒東経142度41分11秒﻿ / ﻿北緯43.417839度 東経142.686297度﻿ / 43.417839; 142.686297﻿ (十勝岳)日本百名山花の百名山活火山十勝川源頭","https://ja.wikipedia.org/wiki/十勝岳","北緯43度25分05秒東経142度41分11秒","標高: 2,077[1]m;所在地: 日本北海道上川総合振興局美瑛町・上富良野町、十勝総合振興局新得町;位置: 北緯43度25分05秒東経142度41分11秒座標: 北緯43度25分05秒 東経142度41分11秒[2];山系: 石狩山地（十勝岳連峰）;種類: 成層火山・活火山（ランクＡ）・火山群","北海道の百名山","表形式"
"美瑛岳","70 びえいだけ美瑛岳上川管内十勝管内2,052.3地理院地図Googleマップ北緯43度26分24秒東経142度42分24秒﻿ / ﻿北緯43.439895度 東経142.706563度﻿ / 43.439895; 142.706563﻿ (美瑛岳)","https://ja.wikipedia.org/wiki/美瑛岳","北緯43度26分23.8秒東経142度42分22.7秒","標高: 2,052 m;所在地: 日本北海道上川郡美瑛町;位置: 北緯43度26分23.8秒東経142度42分22.7秒﻿ / ﻿北緯43.439944度 東経142.706306度﻿ / 43.439944; 142.706306座標: 北緯43度26分23.8秒東経142度42分22.7秒﻿ / ﻿北緯43.439944度 東経142.706306度﻿ / 43.439944; 142.706306;山系: 石狩山地（十勝岳連峰）","北海道の百名山","表形式"
"オプタテシケ山","71 おぷたてしけやまオプタテシケ山上川管内十勝管内2,012.7地理院地図Googleマップ北緯43度28分13秒東経142度45分06秒﻿ / ﻿北緯43.470244度 東経142.751538度﻿ / 43.470244; 142.751538﻿ (オプタテシケ山)日本三百名山","https://ja.wikipedia.org/wiki/オプタテシケ山","北緯43度28分13秒東経142度45分05秒","標高: 2,012.48m;所在地: 日本北海道上川総合振興局上川郡美瑛町・十勝総合振興局上川郡新得町;位置: 北緯43度28分13秒東経142度45分05秒座標: 北緯43度28分13秒 東経142度45分05秒;山系: 石狩山地（十勝岳連峰）","北海道の百名山","表形式"
"トムラウシ山","72 とむらうしやまトムラウシ山上川管内十勝管内2,141.2地理院地図Googleマップ北緯43度31分38秒東経142度50分56秒﻿ / ﻿北緯43.527111度 東経142.848790度﻿ / 43.527111; 142.848790﻿ (トムラウシ山)日本百名山一等三角点百名山大雪山の奥座敷","https://ja.wikipedia.org/wiki/トムラウシ山","北緯43度31分38秒東経142度50分56秒","標高: 2,141.19[1]m;所在地: 日本北海道上川総合振興局上川郡美瑛町・十勝総合振興局上川郡新得町;位置: 北緯43度31分38秒東経142度50分56秒座標: 北緯43度31分38秒 東経142度50分56秒[2];山系: 大雪山系（石狩山地）;種類: 成層火山","北海道の百名山","表形式"
"白雲岳","73 はくうんだけ白雲岳上川管内2,230.0地理院地図Googleマップ北緯43度39分40秒東経142度54分21秒﻿ / ﻿北緯43.661188度 東経142.905915度﻿ / 43.661188; 142.905915﻿ (白雲岳)","https://ja.wikipedia.org/wiki/白雲岳","北緯43度39分48.9秒東経142度51分14.9秒","標高: 旭岳：2,290.93[1][2]m;所在地: 日本・北海道上川郡;位置: 北緯43度39分48.9秒東経142度51分14.9秒﻿ / ﻿北緯43.663583度 東経142.854139度﻿ / 43.663583; 142.854139座標: 北緯43度39分48.9秒東経142度51分14.9秒﻿ / ﻿北緯43.663583度 東経142.854139度﻿ / 43.663583; 142.854139;山系: 石狩山地;種類: 複成火山","北海道の百名山","表形式"
"赤岳 (大雪山系)","74 画 像 募 集 中あかだけ赤岳上川管内2,078.5地理院地図Googleマップ北緯43度40分28秒東経142度55分36秒﻿ / ﻿北緯43.674522度 東経142.926531度﻿ / 43.674522; 142.926531﻿ (赤岳)","https://ja.wikipedia.org/wiki/赤岳_(大雪山系)","北緯43度39分48.9秒東経142度51分14.9秒","標高: 旭岳：2,290.93[1][2]m;所在地: 日本・北海道上川郡;位置: 北緯43度39分48.9秒東経142度51分14.9秒﻿ / ﻿北緯43.663583度 東経142.854139度﻿ / 43.663583; 142.854139座標: 北緯43度39分48.9秒東経142度51分14.9秒﻿ / ﻿北緯43.663583度 東経142.854139度﻿ / 43.663583; 142.854139;山系: 石狩山地;種類: 複成火山","北海道の百名山","表形式"
"旭岳","75 あさひだけ旭岳上川管内2,290.9地理院地図Googleマップ北緯43度39分49秒東経142度51分15秒﻿ / ﻿北緯43.663582度 東経142.854138度﻿ / 43.663582; 142.854138﻿ (旭岳)日本百名山新日本百名山花の百名山新・花の百名山一等三角点百名山旭岳ヌタプカウシュペ北海道最高峰","https://ja.wikipedia.org/wiki/旭岳","北緯43度39分48.9秒東経142度51分14.9秒","標高: 2,290.93[1][2]m;所在地: 日本北海道上川郡東川町;位置: 北緯43度39分48.9秒東経142度51分14.9秒﻿ / ﻿北緯43.663583度 東経142.854139度﻿ / 43.663583; 142.854139座標: 北緯43度39分48.9秒東経142度51分14.9秒﻿ / ﻿北緯43.663583度 東経142.854139度﻿ / 43.663583; 142.854139;山系: 石狩山地（大雪山系）;種類: 成層火山","北海道の百名山","表形式"
"北鎮岳","76 ほくちんだけ北鎮岳上川管内2,244地理院地図Googleマップ北緯43度41分34秒東経142度52分47秒﻿ / ﻿北緯43.692764度 東経142.879831度﻿ / 43.692764; 142.879831﻿ (北鎮岳)","https://ja.wikipedia.org/wiki/北鎮岳","北緯43度39分48.9秒東経142度51分14.9秒","標高: 旭岳：2,290.93[1][2]m;所在地: 日本・北海道上川郡;位置: 北緯43度39分48.9秒東経142度51分14.9秒﻿ / ﻿北緯43.663583度 東経142.854139度﻿ / 43.663583; 142.854139座標: 北緯43度39分48.9秒東経142度51分14.9秒﻿ / ﻿北緯43.663583度 東経142.854139度﻿ / 43.663583; 142.854139;山系: 石狩山地;種類: 複成火山","北海道の百名山","表形式"
"愛別岳","77 あいべつだけ愛別岳上川管内2,112.7地理院地図Googleマップ北緯43度42分28秒東経142度51分26秒﻿ / ﻿北緯43.707900度 東経142.857111度﻿ / 43.707900; 142.857111﻿ (愛別岳)","https://ja.wikipedia.org/wiki/愛別岳","北緯43度42分28秒東経142度51分26秒","標高: 2,112.7 m;所在地: 北海道上川郡上川町;位置: 北緯43度42分28秒東経142度51分26秒座標: 北緯43度42分28秒 東経142度51分26秒;山系: 石狩山地（大雪山系）","北海道の百名山","表形式"
"黒岳 (北海道・大雪山)","78 くろだけ黒岳上川管内1,984.0地理院地図Googleマップ北緯43度41分51秒東経142度55分13秒﻿ / ﻿北緯43.697489度 東経142.920263度﻿ / 43.697489; 142.920263﻿ (黒岳)層雲峡","https://ja.wikipedia.org/wiki/黒岳_(北海道・大雪山)","北緯43度39分48.9秒東経142度51分14.9秒","標高: 旭岳：2,290.93[1][2]m;所在地: 日本・北海道上川郡;位置: 北緯43度39分48.9秒東経142度51分14.9秒﻿ / ﻿北緯43.663583度 東経142.854139度﻿ / 43.663583; 142.854139座標: 北緯43度39分48.9秒東経142度51分14.9秒﻿ / ﻿北緯43.663583度 東経142.854139度﻿ / 43.663583; 142.854139;山系: 石狩山地;種類: 複成火山","北海道の百名山","表形式"
"東ヌプカウシヌプリ","79 ひがしぬぷかうしぬぷり東ヌプカウシヌプリ十勝管内1,252.2地理院地図Googleマップ北緯43度14分45秒東経143度06分08秒﻿ / ﻿北緯43.245833度 東経143.102222度﻿ / 43.245833; 143.102222﻿ (東ヌプカウシヌプリ)然別火山群扇ヶ原","https://ja.wikipedia.org/wiki/東ヌプカウシヌプリ","北緯43度14分45秒東経143度6分8秒","標高: 1,252[1]m;所在地: 北海道河東郡鹿追町・上士幌町・士幌町[1];位置: 北緯43度14分45秒東経143度6分8秒﻿ / ﻿北緯43.24583度 東経143.10222度﻿ / 43.24583; 143.10222座標: 北緯43度14分45秒東経143度6分8秒﻿ / ﻿北緯43.24583度 東経143.10222度﻿ / 43.24583; 143.10222[1];山系: 石狩山地;種類: 溶岩ドーム[2]","北海道の百名山","表形式"
"ウペペサンケ山","80 うぺぺさんけやまウペペサンケ山十勝管内1,848地理院地図Googleマップ北緯43度23分22秒東経143度04分55秒﻿ / ﻿北緯43.389517度 東経143.082056度﻿ / 43.389517; 143.082056﻿ (ウペペサンケ山)糠平富士","https://ja.wikipedia.org/wiki/ウペペサンケ山","北緯43度23分22秒東経143度04分55秒","標高: 1,848 m;所在地: 日本北海道十勝総合振興局河東郡鹿追町・河東郡上士幌町;位置: 北緯43度23分22秒東経143度04分55秒座標: 北緯43度23分22秒 東経143度04分55秒;山系: 石狩山地;種類: 成層火山[1]","北海道の百名山","表形式"
"ニペソツ山","81 にぺそつやまニペソツ山十勝管内2,012.7地理院地図Googleマップ北緯43度27分21秒東経143度01分56秒﻿ / ﻿北緯43.455910度 東経143.032191度﻿ / 43.455910; 143.032191﻿ (ニペソツ山)日本二百名山天下の名峰","https://ja.wikipedia.org/wiki/ニペソツ山","北緯43度27分21秒東経143度01分56秒","標高: 2,012.88[1]m;所在地: 北海道十勝総合振興局上川郡新得町河東郡上士幌町;位置: 北緯43度27分21秒東経143度01分56秒座標: 北緯43度27分21秒 東経143度01分56秒[2];山系: 石狩山地;種類: 成層火山[3]","北海道の百名山","表形式"
"西クマネシリ岳 (存在しないページ)","82 にしくまねしりだけ西クマネシリ岳十勝管内1,635地理院地図Googleマップ北緯43度31分09秒東経143度14分00秒﻿ / ﻿北緯43.519106度 東経143.233294度﻿ / 43.519106; 143.233294﻿ (西クマネシリ岳)然別火山群","https://ja.wikipedia.org/w/index.php?title=西クマネシリ岳&amp;action=edit&amp;redlink=1","","","北海道の百名山","表形式"
"石狩岳","83 いしかりだけ石狩岳上川管内十勝管内1,967地理院地図Googleマップ北緯43度32分48秒東経143度01分20秒﻿ / ﻿北緯43.546528度 東経143.022342度﻿ / 43.546528; 143.022342﻿ (石狩岳)日本二百名山石狩川源頭","https://ja.wikipedia.org/wiki/石狩岳","北緯43度32分48秒東経143度01分20秒","標高: 1,967[1]m;所在地: 日本北海道上川郡上川町河東郡上士幌町;位置: 北緯43度32分48秒東経143度01分20秒座標: 北緯43度32分48秒 東経143度01分20秒[1];山系: 石狩山地;種類: 褶曲山脈[2];初登頂: 松本十郎（1876年）[3]","北海道の百名山","表形式"
"音更山","84 おとふけやま音更山上川管内十勝管内1,932.0地理院地図Googleマップ北緯43度33分42秒東経143度02分07秒﻿ / ﻿北緯43.561775度 東経143.035311度﻿ / 43.561775; 143.035311﻿ (音更山)","https://ja.wikipedia.org/wiki/音更山","北緯43度33分42秒東経143度02分07秒","標高: 1,932[1]m;所在地: 日本北海道上川郡上川町河東郡上士幌町;位置: 北緯43度33分42秒東経143度02分07秒座標: 北緯43度33分42秒 東経143度02分07秒[1];山系: 石狩山地;種類: 褶曲山脈","北海道の百名山","表形式"
"武利岳 (存在しないページ)","85 むりいだけ武利岳上川管内オホーツク管内1,876.2地理院地図Googleマップ北緯43度43分59秒東経143度10分35秒﻿ / ﻿北緯43.732935度 東経143.176511度﻿ / 43.732935; 143.176511﻿ (武利岳)","https://ja.wikipedia.org/w/index.php?title=武利岳&amp;action=edit&amp;redlink=1","","","北海道の百名山","表形式"
"平山 (北海道) (存在しないページ)","86 画 像 募 集 中ひらやま平山上川管内オホーツク管内1,771地理院地図Googleマップ北緯43度45分36秒東経143度00分26秒﻿ / ﻿北緯43.759925度 東経143.007142度﻿ / 43.759925; 143.007142﻿ (平山)","https://ja.wikipedia.org/w/index.php?title=平山_(北海道)&amp;action=edit&amp;redlink=1","","","北海道の百名山","表形式"
"ニセイカウシュッペ山","87 にせいかうしゅっぺやまニセイカウシュッペ山上川管内1,883地理院地図Googleマップ北緯43度46分47秒東経142度59分04秒﻿ / ﻿北緯43.779656度 東経142.984401度﻿ / 43.779656; 142.984401﻿ (ニセイカウシュッペ山)日本三百名山","https://ja.wikipedia.org/wiki/ニセイカウシュッペ山","北緯43度46分48秒東経142度59分07秒","標高: 1,883[1]m;所在地: 日本北海道上川郡上川町;位置: 北緯43度46分48秒東経142度59分07秒座標: 北緯43度46分48秒 東経142度59分07秒[1];山系: 石狩山地、北大雪火山群;種類: 成層火山","北海道の百名山","表形式"
"北見富士 (北見市) (存在しないページ)","88 画 像 募 集 中きたみふじ北見富士オホーツク管内1,291地理院地図Googleマップ北緯43度41分37秒東経143度17分45秒﻿ / ﻿北緯43.693611度 東経143.295833度﻿ / 43.693611; 143.295833﻿ (北見富士)","https://ja.wikipedia.org/w/index.php?title=北見富士_(北見市)&amp;action=edit&amp;redlink=1","","","北海道の百名山","表形式"
"阿寒富士","89 あかんふじ阿寒富士釧路管内1,291地理院地図Googleマップ北緯43度22分27秒東経144度00分23秒﻿ / ﻿北緯43.374055度 東経144.006472度﻿ / 43.374055; 144.006472﻿ (阿寒富士)オンネトー","https://ja.wikipedia.org/wiki/阿寒富士","北緯43度22分26.6秒東経144度00分23.3秒","標高: 1,475.8 m;所在地: 日本北海道釧路総合振興局白糠郡白糠町十勝総合振興局足寄郡足寄町;位置: 北緯43度22分26.6秒東経144度00分23.3秒座標: 北緯43度22分26.6秒 東経144度00分23.3秒","北海道の百名山","表形式"
"雌阿寒岳","90 めあかんだけ雌阿寒岳十勝管内釧路管内1,499地理院地図Googleマップ北緯43度23分11秒東経144度00分33秒﻿ / ﻿北緯43.386350度 東経144.009092度﻿ / 43.386350; 144.009092﻿ (雌阿寒岳)日本百名山新日本百名山花の百名山阿寒岳オンネトー","https://ja.wikipedia.org/wiki/雌阿寒岳","北緯43度23分12秒東経144度00分32秒","標高: 1,499[1]m;所在地: 日本北海道釧路総合振興局釧路市、十勝総合振興局足寄町;位置: 北緯43度23分12秒東経144度00分32秒座標: 北緯43度23分12秒 東経144度00分32秒[2];種類: 成層火山","北海道の百名山","表形式"
"雄阿寒岳","91 おあかんだけ雄阿寒岳釧路管内1,370.5地理院地図Googleマップ北緯43度27分15秒東経144度09分53秒﻿ / ﻿北緯43.454057度 東経144.164618度﻿ / 43.454057; 144.164618﻿ (雄阿寒岳)阿寒湖ペンケトーパンケトー","https://ja.wikipedia.org/wiki/雄阿寒岳","北緯43度27分14.6秒東経144度9分40.3秒","標高: 1,370.5 m;所在地: 日本北海道釧路市;位置: 北緯43度27分14.6秒東経144度9分40.3秒座標: 北緯43度27分14.6秒 東経144度9分40.3秒;種類: 成層火山・溶岩ドーム","北海道の百名山","表形式"
"摩周岳","92 かむいぬぷりカムイヌプリ釧路管内857地理院地図Googleマップ北緯43度34分28秒東経144度33分20秒﻿ / ﻿北緯43.574469度 東経144.555458度﻿ / 43.574469; 144.555458﻿ (カムイヌプリ)摩周岳摩周湖","https://ja.wikipedia.org/wiki/摩周岳","北緯43度34分20秒東経144度33分39秒","標高: 857 m;所在地: 日本北海道川上郡弟子屈町;位置: 北緯43度34分20秒東経144度33分39秒座標: 北緯43度34分20秒 東経144度33分39秒;種類: 複成火山[1];最新噴火: 4,000年前以降[1]","北海道の百名山","表形式"
"西別岳","93 にしべつだけ西別岳釧路管内799.8地理院地図Googleマップ北緯43度33分13秒東経144度34分54秒﻿ / ﻿北緯43.553537度 東経144.581752度﻿ / 43.553537; 144.581752﻿ (西別岳)","https://ja.wikipedia.org/wiki/西別岳","北緯43度33分13秒東経144度34分54秒","標高: 799,5m;所在地: 北海道川上郡標茶町;位置: 北緯43度33分13秒東経144度34分54秒﻿ / ﻿北緯43.55361度 東経144.58167度﻿ / 43.55361; 144.58167座標: 北緯43度33分13秒東経144度34分54秒﻿ / ﻿北緯43.55361度 東経144.58167度﻿ / 43.55361; 144.58167;種類: 火山[1]","北海道の百名山","表形式"
"藻琴山","94 画 像 募 集 中もことやま藻琴山オホーツク管内釧路管内1,000地理院地図Googleマップ北緯43度42分16秒東経144度19分52秒﻿ / ﻿北緯43.704444度 東経144.331111度﻿ / 43.704444; 144.331111﻿ (藻琴山)屈斜路湖小清水峠","https://ja.wikipedia.org/wiki/藻琴山","北緯43度42分21.6秒東経144度19分51.8秒","標高: 999.9m m;位置: 北緯43度42分21.6秒東経144度19分51.8秒﻿ / ﻿北緯43.706000度 東経144.331056度﻿ / 43.706000; 144.331056座標: 北緯43度42分21.6秒東経144度19分51.8秒﻿ / ﻿北緯43.706000度 東経144.331056度﻿ / 43.706000; 144.331056","北海道の百名山","表形式"
"武佐岳","95 むさだけ武佐岳根室管内1,005.7地理院地図Googleマップ北緯43度40分40秒東経144度52分54秒﻿ / ﻿北緯43.677783度 東経144.881690度﻿ / 43.677783; 144.881690﻿ (武佐岳)開陽台","https://ja.wikipedia.org/wiki/武佐岳","北緯43度40分40秒東経144度52分55秒","標高: 1005.2 m;所在地: 日本北海道中標津町・標津町;位置: 北緯43度40分40秒東経144度52分55秒座標: 北緯43度40分40秒 東経144度52分55秒;山系: 成層火山","北海道の百名山","表形式"
"斜里岳","96 しゃりだけ斜里岳オホーツク管内根室管内1,547地理院地図Googleマップ北緯43度45分57秒東経144度43分06秒﻿ / ﻿北緯43.765791度 東経144.718195度﻿ / 43.765791; 144.718195﻿ (斜里岳)日本百名山花の百名山新・花の百名山オホーツク富士斜里富士","https://ja.wikipedia.org/wiki/斜里岳","北緯43度45分56秒東経144度43分04秒","標高: 1,547[1]m;所在地: 北海道斜里郡斜里町・清里町、標津郡標津町;位置: 北緯43度45分56秒東経144度43分04秒[2];山系: 知床半島;種類: 成層火山;最新噴火: 25万年前[3]","北海道の百名山","表形式"
"海別岳","97 うなべつだけ海別岳オホーツク管内根室管内1,419.4地理院地図Googleマップ北緯43度52分37秒東経144度52分36秒﻿ / ﻿北緯43.876826度 東経144.876547度﻿ / 43.876826; 144.876547﻿ (海別岳)知床","https://ja.wikipedia.org/wiki/海別岳","北緯43度52分37秒東経144度52分36秒","標高: 1419.3[2]m;所在地: 北海道斜里町・羅臼町・標津町;位置: 北緯43度52分37秒東経144度52分36秒座標: 北緯43度52分37秒 東経144度52分36秒[2]","北海道の百名山","表形式"
