"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"内藤記念くすり博物館","内藤記念くすり博物館附属薬用植物園（岐阜県各務原市）","https://ja.wikipedia.org/wiki/内藤記念くすり博物館","北緯35度21分52.19秒東経136度50分40.31秒","前身: 内藤記念くすり資料館;専門分野: 医学、薬専門;収蔵作品数: 約65000点;事業主体: エーザイ株式会社;開館: 1971年（昭和46年）6月;所在地: 〒501-6195岐阜県各務原市川島竹早町1;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度21分52.19秒東経136度50分40.31秒﻿ / ﻿北緯35.3644972度 東経136.8445306度﻿ / 35.3644972; 136.8445306座標: 北緯35度21分52.19秒東経136度50分40.31秒﻿ / ﻿北緯35.3644972度 東経136.8445306度﻿ / 35.3644972; 136.8445306;外部リンク: 公式サイト","日本の植物園一覧","箇条書き"
"名城大学","名城大学薬学部薬草園（愛知県名古屋市天白区）","https://ja.wikipedia.org/wiki/名城大学","北緯35度8分9.6秒東経136度58分33.6秒","大学設置: 1949年;創立: 1926年;学校種別: 私立;設置者: 学校法人名城大学;本部所在地: 愛知県名古屋市天白区塩釜口一丁目501番地.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度8分9.6秒東経136度58分33.6秒﻿ / ﻿北緯35.136000度 東経136.976000度﻿ / 35.136000; 136.976000座標: 北緯35度8分9.6秒東経136度58分33.6秒﻿ / ﻿北緯35.136000度 東経136.976000度﻿ / 35.136000; 136.976000;キャンパス: 天白 (名古屋市天白区)八事（名古屋市天白区）ナゴヤドーム（名古屋市東区）日進（日進市）春日井（鷹来）（春日井市）;学部: 法学部経営学部経済学部外国語学部人間学部都市情報学部理工学部農学部薬学部;研究科: 法学研究科経営学研究科経済学研究科人間学研究科都市情報学研究科理工学研究科農学研究科薬学研究科総合学術研究科大学・学校づくり研究科法務研究科;ウェブサイト: https://www.meijo-u.ac.jp/;大学設置: 1949年;創立: 1926年;学校種別: 私立;設置者: 学校法人名城大学;本部所在地: 愛知県名古屋市天白区塩釜口一丁目501番地.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度8分9.6秒東経136度58分33.6秒﻿ / ﻿北緯35.136000度 東経136.976000度﻿ / 35.136000; 136.976000座標: 北緯35度8分9.6秒東経136度58分33.6秒﻿ / ﻿北緯35.136000度 東経136.976000度﻿ / 35.136000; 136.976000;キャンパス: 天白 (名古屋市天白区)八事（名古屋市天白区）ナゴヤドーム（名古屋市東区）日進（日進市）春日井（鷹来）（春日井市）;学部: 法学部経営学部経済学部外国語学部人間学部都市情報学部理工学部農学部薬学部;研究科: 法学研究科経営学研究科経済学研究科人間学研究科都市情報学研究科理工学研究科農学研究科薬学研究科総合学術研究科大学・学校づくり研究科法務研究科;ウェブサイト: https://www.meijo-u.ac.jp/","日本の植物園一覧","箇条書き"
"名古屋市立大学薬学部薬用植物園","名古屋市立大学薬学部薬用植物園（愛知県名古屋市瑞穂区）","https://ja.wikipedia.org/wiki/名古屋市立大学薬学部薬用植物園","北緯35度8分20.2秒東経136度56分3.85秒","大学設置: 1950年;創立: 1884年;学校種別: 公立;設置者: 公立大学法人名古屋市立大学;本部所在地: 愛知県名古屋市瑞穂区瑞穂町字川澄1番地.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度8分20.2秒東経136度56分3.85秒﻿ / ﻿北緯35.138944度 東経136.9344028度﻿ / 35.138944; 136.9344028座標: 北緯35度8分20.2秒東経136度56分3.85秒﻿ / ﻿北緯35.138944度 東経136.9344028度﻿ / 35.138944; 136.9344028;キャンパス: 桜山（名古屋市瑞穂区）田辺通（名古屋市瑞穂区）滝子（名古屋市瑞穂区）北千種（名古屋市千種区）;学部: 医学部薬学部経済学部人文社会学部芸術工学部看護学部総合生命理学部;研究科: 医学研究科薬学研究科経済学研究科人間文化研究科芸術工学研究科看護学研究科理学研究科;ウェブサイト: https://www.nagoya-cu.ac.jp/","日本の植物園一覧","箇条書き"
"塩野義製薬","塩野義製薬油日ラボラトリーズ（滋賀県甲賀市）","https://ja.wikipedia.org/wiki/塩野義製薬","","種類: 株式会社;機関設計: 監査役設置会社[1];市場情報: 東証1部45071949年5月16日上場;略称: シオノギ、塩野義[2];本社所在地: 日本〒541-0045大阪市中央区道修町三丁目1番8号;設立: 1919年6月5日（株式会社塩野義商店）（創業：1878年3月17日）;業種: 医薬品;法人番号: 9120001077430;事業内容: 医薬品、診断薬などの製造・販売（主な商品を参照）;代表者: 代表取締役会長塩野元三代表取締役社長手代木功;資本金: 212億7900万円;発行済株式総数: 311,586,165株;売上高: 連結：3637億2100万円（2019年3月期）;営業利益: 連結：1385億3700万円（2019年3月期）;純利益: 連結：1327億5900万円（2019年3月期）;総資産: 連結：7787億4100万円（2019年3月期）;従業員数: 連結：5,233人（2019年3月31日現在）;決算期: 3月31日;会計監査人: EY新日本有限責任監査法人[1];主要株主: 日本マスタートラスト信託銀行株式会社(信託口) 5.41%住友生命保険相互会社 5.29%日本トラスティ・サービス信託銀行株式会社(信託口) 4.40%日本生命保険相互会社 3.74%;主要子会社: シオノギヘルスケア株式会社シオノギファーマ株式会社株式会社UMNファーマ;関係する人物: 塩野義三郎（創業者）;外部リンク: https://www.shionogi.com/jp/ja/","日本の植物園一覧","箇条書き"
"武田薬品工業","武田薬品工業京都薬用植物園（京都府京都市左京区）","https://ja.wikipedia.org/wiki/武田薬品工業","","種類: 株式会社;機関設計: 監査等委員会設置会社;市場情報: 東証1部45021949年5月16日上場名証1部4502福証4502札証4502NYSETAK;略称: タケダ（武田）、武田薬品;本社所在地: 日本〒103-8668グローバル本社東京都中央区日本橋本町二丁目1番1号〒540-8645大阪本社大阪府大阪市中央区道修町四丁目1番1号;本店所在地: 〒540-8645大阪府大阪市中央区道修町四丁目1番1号（武田御堂筋ビル）;設立: 1925年1月29日（株式会社武田長兵衛商店）創業 1781年6月12日（近江屋）;業種: 医薬品;法人番号: 2120001077461;事業内容: 1.医薬品、医療用医薬品その他化学製品ならびに前記各製品に関する機械器具・装置の生産および販売などの製造・販売2.コンピューターによる情報処理サービス業、ソフトウェアの開発、売買および情報提供サービス業3.事業支援ならびに経営に関する助言、指導および援助4.貨物自動車運送事業および貨物利用運送事業5.倉庫業6.出版業7.不動産の管理、売買および賃貸借8.前各号に関する付帯関連する事業;代表者: クリストフ・ウェバー（代表取締役社長CEO）;資本金: 1兆6681億円;発行済株式総数: 1,577,850,120 （2021年3月期）;売上高: 連結：3兆1978億12百万円単体：6025億57百万円（2021年3月期）;営業利益: 連結：5092億69百万円単体：1210億71百万円（2021年3月期）;純利益: 連結：3760億05百万円単体：2475億13百万円（2021年3月期）;純資産: 連結：5兆1771億77百万円単体：4兆4336億32百万円 （2021年3月期）;総資産: 連結：12兆9122億93百万円単体：10兆8564億50百万円（2021年3月期）;従業員数: 連結：47,495人単体：5,350人（2020年3月31日時点）;決算期: 3月末日;主要株主: 日本生命保険相互会社:6.79%日本マスタートラスト信託銀行株式会社（信託口）:4.14%日本トラスティ・サービス信託銀行株式会社（信託口）:3.78%公益財団法人武田科学振興財団:2.27%バークレイズ証券株式会社:1.90%ザ バンク オブ ニューヨーク 133552 （常任代理人 株式会社みずほ銀行決済営業部）:1.35%ステート ストリート バンク アンド トラスト カンパニー 505225 （常任代理人 株式会社みずほ銀行決済営業部）:1.21%ステート ストリート バンク ウェスト クライアント トリーティー （常任代理人 株式会社みずほ銀行決済営業部）:1.18%日本トラスティ・サービス信託銀行株式会社（信託口6）:1.04%日本トラスティ・サービス信託銀行株式会社（信託口5）：1.03%（2018年3月31日現在）;主要子会社: グループ会社の項を参照;関係する人物: 武田長兵衛（創業者）梅本純正（元社長）武田國男（元社長）長谷川閑史（元社長）坂根正弘（取締役会議長）;外部リンク: https://www.takeda.com/jp","日本の植物園一覧","箇条書き"
"日本新薬","日本新薬山科植物資料館（京都府京都市山科区）","https://ja.wikipedia.org/wiki/日本新薬","","種類: 株式会社;市場情報: 東証1部4516大証1部（廃止）45162013年7月12日上場廃止;本社所在地: 日本〒601-8550京都府京都市南区吉祥院西ノ庄門口町14;設立: 1919年9月29日;業種: 医薬品;法人番号: 2130001012236;代表者: 前川重信（代表取締役社長）;資本金: 51億74百万円（2021年3月31日現在）;発行済株式総数: 70,251,484株;売上高: 連結：1,218億85百万円（2021年3月期）;営業利益: 連結：261億34百万円（2021年3月期）;経常利益: 連結：267億60百万円（2021年3月期）;純利益: 連結：207億02百万円（2021年3月期）;純資産: 連結：1,625億43百万円（2021年3月期）;総資産: 連結：1,970億28百万円（2021年3月期）;従業員数: 連結：2,025人（2020年3月31日現在）;決算期: 3月31日;主要株主: 明治安田生命保険9.63%日本マスタートラスト信託銀行（信託口） 7.53%日本トラスティ・サービス信託銀行（信託口） 5.79%三菱UFJ銀行4.92%京都銀行4.59%（2018年9月30日現在[1]）;主要子会社: シオエ製薬株式会社：100%タジマ食品工業株式会社：83.5%NS Pharma,Inc.：100%NSシェアードサービス株式会社：100%;外部リンク: 日本新薬株式会社","日本の植物園一覧","箇条書き"
"京都薬科大学薬用植物園","京都薬科大学薬用植物園（京都府京都市伏見区）","https://ja.wikipedia.org/wiki/京都薬科大学薬用植物園","","大学設置: 1949年;創立: 1884年;学校種別: 私立;設置者: 学校法人京都薬科大学;本部所在地: 京都市山科区御陵中内町5;キャンパス: 山科（京都市山科区）;学部: 薬学部;研究科: 薬学研究科;ウェブサイト: https://www.kyoto-phu.ac.jp/","日本の植物園一覧","箇条書き"
"同志社女子大学","同志社女子大学薬用植物園（京都府京田辺市）","https://ja.wikipedia.org/wiki/同志社女子大学","北緯34度48分13.5秒東経135度46分18.6秒","大学設置: 1949年;創立: 1876年;学校種別: 私立;設置者: 学校法人同志社;本部所在地: 京都府京田辺市興戸.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯34度48分13.5秒東経135度46分18.6秒﻿ / ﻿北緯34.803750度 東経135.771833度﻿ / 34.803750; 135.771833座標: 北緯34度48分13.5秒東経135度46分18.6秒﻿ / ﻿北緯34.803750度 東経135.771833度﻿ / 34.803750; 135.771833;キャンパス: 京田辺（京都府京田辺市）今出川（京都市上京区）;学部: 学芸学部現代社会学部薬学部表象文化学部生活科学部看護学部;研究科: 文学研究科国際社会システム研究科薬学研究科生活科学研究科;ウェブサイト: https://www.dwc.doshisha.ac.jp/","日本の植物園一覧","箇条書き"
"大阪薬科大学","大阪薬科大学薬用植物園（大阪府高槻市）","https://ja.wikipedia.org/wiki/大阪薬科大学","","大学設置: 1950年;創立: 1904年;廃止: 2021年;学校種別: 私立;設置者: 学校法人大阪医科薬科大学;本部所在地: 大阪府高槻市奈佐原4-20-1;キャンパス: 高槻キャンパス;学部: 薬学部;研究科: 薬学研究科","日本の植物園一覧","箇条書き"
"摂南大学薬学部附属薬用植物園","摂南大学薬学部附属薬用植物園（大阪府枚方市）","https://ja.wikipedia.org/wiki/摂南大学薬学部附属薬用植物園","","大学設置: 1975年;創立: 1922年;学校種別: 私立;設置者: 学校法人常翔学園;本部所在地: 大阪府寝屋川市池田中町17番8号;キャンパス: 寝屋川（大阪府寝屋川市）枚方（大阪府枚方市）;学部: 理工学部外国語学部経営学部薬学部法学部経済学部看護学部農学部;研究科: 薬学研究科理工学研究科経済経営学研究科経営情報学研究科法学研究科国際言語文化研究科看護学研究科;ウェブサイト: https://www.setsunan.ac.jp/","日本の植物園一覧","箇条書き"
"神戸薬科大学薬用植物園","神戸薬科大学薬用植物園（兵庫県神戸市東灘区）","https://ja.wikipedia.org/wiki/神戸薬科大学薬用植物園","","大学設置: 1949年;創立: 1930年;学校種別: 私立;設置者: 学校法人神戸薬科大学;本部所在地: 兵庫県神戸市東灘区本山北町4丁目19番1号;学部: 薬学部;研究科: 薬学研究科;ウェブサイト: https://www.kobepharma-u.ac.jp/","日本の植物園一覧","箇条書き"
"湧永満之記念庭園","湧永満之記念庭園併設薬用植物園（広島県安芸高田市）","https://ja.wikipedia.org/wiki/湧永満之記念庭園","北緯34度43分20秒東経132度44分44秒","専門分野: 薬用植物;事業主体: 湧永製薬;開園: 1993年;所在地: 〒739-1107広島県安芸高田市甲田町糘地;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯34度43分20秒東経132度44分44秒﻿ / ﻿北緯34.72222度 東経132.74556度﻿ / 34.72222; 132.74556座標: 北緯34度43分20秒東経132度44分44秒﻿ / ﻿北緯34.72222度 東経132.74556度﻿ / 34.72222; 132.74556;公式サイト: 湧永満之記念庭園","日本の植物園一覧","箇条書き"
"徳島文理大学","徳島文理大学香川薬学部薬用植物園（香川県さぬき市）","https://ja.wikipedia.org/wiki/徳島文理大学","北緯34度3分14.63秒東経134度33分27.63秒","大学設置: 1966年;創立: 1895年;学校種別: 私立;設置者: 学校法人村崎学園;本部所在地: 徳島県徳島市山城町字西浜傍示180番地.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯34度3分14.63秒東経134度33分27.63秒﻿ / ﻿北緯34.0540639度 東経134.5576750度﻿ / 34.0540639; 134.5576750座標: 北緯34度3分14.63秒東経134度33分27.63秒﻿ / ﻿北緯34.0540639度 東経134.5576750度﻿ / 34.0540639; 134.5576750;キャンパス: 徳島キャンパス香川キャンパス;学部: 薬学部人間生活学部保健福祉学部総合政策学部音楽学部香川薬学部理工学部文学部短期大学部;研究科: 文学研究科薬学研究科人間生活研究科工学研究科総合政策学研究科;ウェブサイト: https://www.bunri-u.ac.jp/;完成: 2000年;収容人員: 1314人;延床面積: 11,727.75m²;用途: 各種コンサート;運営: 学校法人村崎学園;所在地: 徳島県徳島市山城町西浜傍示180;アクセス: 徳島市営バス「山城町行」乗車、「文理大学前」降車。;大学設置: 1966年;創立: 1895年;学校種別: 私立;設置者: 学校法人村崎学園;本部所在地: 徳島県徳島市山城町字西浜傍示180番地.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯34度3分14.63秒東経134度33分27.63秒﻿ / ﻿北緯34.0540639度 東経134.5576750度﻿ / 34.0540639; 134.5576750座標: 北緯34度3分14.63秒東経134度33分27.63秒﻿ / ﻿北緯34.0540639度 東経134.5576750度﻿ / 34.0540639; 134.5576750;キャンパス: 徳島キャンパス香川キャンパス;学部: 薬学部人間生活学部保健福祉学部総合政策学部音楽学部香川薬学部理工学部文学部短期大学部;研究科: 文学研究科薬学研究科人間生活研究科工学研究科総合政策学研究科;ウェブサイト: https://www.bunri-u.ac.jp/;完成: 2000年;収容人員: 1314人;延床面積: 11,727.75m²;用途: 各種コンサート;運営: 学校法人村崎学園;所在地: 徳島県徳島市山城町西浜傍示180;アクセス: 徳島市営バス「山城町行」乗車、「文理大学前」降車。","日本の植物園一覧","箇条書き"
"熊本大学薬学部附属薬用資源エコフロンティアセンター","熊本大学薬学部附属薬用資源エコフロンティアセンター（熊本県熊本市中央区）","https://ja.wikipedia.org/wiki/熊本大学薬学部附属薬用資源エコフロンティアセンター","北緯32度47分42.6秒東経130度43分21.1秒","前身: 官立熊本薬学専門学校薬草園;専門分野: 薬用植物;事業主体: 熊本大学;開園: 1927年;所在地: 〒862-0973熊本県熊本市中央区大江本町5番1号;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯32度47分42.6秒東経130度43分21.1秒﻿ / ﻿北緯32.795167度 東経130.722528度﻿ / 32.795167; 130.722528座標: 北緯32度47分42.6秒東経130度43分21.1秒﻿ / ﻿北緯32.795167度 東経130.722528度﻿ / 32.795167; 130.722528;公式サイト: http://www.pharm.kumamoto-u.ac.jp/Labs/eco-frontier/","日本の植物園一覧","箇条書き"
"崇城大学","崇城大学薬学部附属薬用植物園（熊本市西区）","https://ja.wikipedia.org/wiki/崇城大学","","大学設置: 1967年;創立: 1949年;学校種別: 私立;設置者: 学校法人君が淵学園;本部所在地: 熊本県熊本市西区池田4-22-1;キャンパス: 池田キャンパス（熊本県熊本市西区）空港キャンパス（熊本県菊陽町）;学部: 薬学部生物生命学部工学部情報学部芸術学部;研究科: 工学研究科芸術研究科;ウェブサイト: https://www.sojo-u.ac.jp/","日本の植物園一覧","箇条書き"
"いわみざわ公園","いわみざわ公園（北海道岩見沢市）バラ園色彩館","https://ja.wikipedia.org/wiki/いわみざわ公園","北緯43度09分53秒東経141度47分08秒","分類: 総合公園[1];所在地: 日本北海道岩見沢市志文町;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯43度09分53秒東経141度47分08秒﻿ / ﻿北緯43.16472度 東経141.78556度﻿ / 43.16472; 141.78556座標: 北緯43度09分53秒東経141度47分08秒﻿ / ﻿北緯43.16472度 東経141.78556度﻿ / 43.16472; 141.78556;面積: 162.6ヘクタール;開園: 1981年[2];運営者: 空知リゾートシティ（指定管理者）;設備・遊具: 遊園地、スキー場、博物館、植物園、レストラン、カフェ、売店、パークゴルフ場、展望台、広場、キャンプ場;駐車場: 公園駐車場133台北海道グリーンランド駐車場 5,000台;アクセス: 道央自動車道札幌ICから車で約30分、小樽ICから車で約50分、旭川鷹栖ICから車で約1時間北海道旅客鉄道（JR北海道）岩見沢駅から車で約10分北海道中央バス「いわみざわ公園」バス停下車 徒歩約1分;告示: 都市計画決定：昭和52年2月10日北海道告示第337号[3];事務所: 室内公園 色彩館;事務所所在地: 北海道岩見沢市志文町794番地;公式サイト: www.iwamizawa-park.com","日本の植物園一覧","箇条書き"
"あやめ公園 (岩見沢市)","あやめ公園（北海道岩見沢市）","https://ja.wikipedia.org/wiki/あやめ公園_(岩見沢市)","北緯43度10分57秒東経141度46分31秒","分類: 都市公園（地区公園）;所在地: 日本北海道岩見沢市緑が丘3丁目;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯43度10分57秒東経141度46分31秒﻿ / ﻿北緯43.18250度 東経141.77528度﻿ / 43.18250; 141.77528座標: 北緯43度10分57秒東経141度46分31秒﻿ / ﻿北緯43.18250度 東経141.77528度﻿ / 43.18250; 141.77528;面積: 約44,000m2;開園: 1970年3月;運営者: 岩見沢市（指定管理者：財団法人岩見沢振興公社）[1];設備・遊具: 花壇・パークゴルフ場・芝生広場・休憩所など;駐車場: あり（無料20台）;告示: 1982年3月4日;公式サイト: 岩見沢市のサイト","日本の植物園一覧","箇条書き"
"釧路フィッシャーマンズワーフMOO","釧路フィッシャーマンズワーフMOO全天候型屋内植物園EGG（北海道釧路市）","https://ja.wikipedia.org/wiki/釧路フィッシャーマンズワーフMOO","","","日本の植物園一覧","箇条書き"
"いわみざわ公園室内公園","いわみざわ公園室内公園","https://ja.wikipedia.org/wiki/いわみざわ公園室内公園","北緯43度09分53秒東経141度47分08秒","分類: 総合公園[1];所在地: 日本北海道岩見沢市志文町;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯43度09分53秒東経141度47分08秒﻿ / ﻿北緯43.16472度 東経141.78556度﻿ / 43.16472; 141.78556座標: 北緯43度09分53秒東経141度47分08秒﻿ / ﻿北緯43.16472度 東経141.78556度﻿ / 43.16472; 141.78556;面積: 162.6ヘクタール;開園: 1981年[2];運営者: 空知リゾートシティ（指定管理者）;設備・遊具: 遊園地、スキー場、博物館、植物園、レストラン、カフェ、売店、パークゴルフ場、展望台、広場、キャンプ場;駐車場: 公園駐車場133台北海道グリーンランド駐車場 5,000台;アクセス: 道央自動車道札幌ICから車で約30分、小樽ICから車で約50分、旭川鷹栖ICから車で約1時間北海道旅客鉄道（JR北海道）岩見沢駅から車で約10分北海道中央バス「いわみざわ公園」バス停下車 徒歩約1分;告示: 都市計画決定：昭和52年2月10日北海道告示第337号[3];事務所: 室内公園 色彩館;事務所所在地: 北海道岩見沢市志文町794番地;公式サイト: www.iwamizawa-park.com","日本の植物園一覧","箇条書き"
"上野ファーム","上野ファーム","https://ja.wikipedia.org/wiki/上野ファーム","","","日本の植物園一覧","箇条書き"
"釧路フィッシャーマンズワーフMOO","釧路フィッシャーマンズワーフMOO","https://ja.wikipedia.org/wiki/釧路フィッシャーマンズワーフMOO","","","日本の植物園一覧","箇条書き"
"紫竹ガーデン","紫竹ガーデン","https://ja.wikipedia.org/wiki/紫竹ガーデン","","","日本の植物園一覧","箇条書き"
"手宮公園","手宮公園","https://ja.wikipedia.org/wiki/手宮公園","北緯43度12分54秒東経141度00分08秒","分類: 総合公園[2];所在地: 日本北海道小樽市手宮;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯43度12分54秒東経141度00分08秒﻿ / ﻿北緯43.21500度 東経141.00222度﻿ / 43.21500; 141.00222座標: 北緯43度12分54秒東経141度00分08秒﻿ / ﻿北緯43.21500度 東経141.00222度﻿ / 43.21500; 141.00222;面積: 19.7ヘクタール[2];開園: 1900年;運営者: 小樽市;設備・遊具: 陸上競技場、植物園、緑の相談所、広場、遊具、園路、展望所;駐車場: 60台;アクセス: 札樽自動車道小樽ICから車で約15分北海道中央バス「手宮ターミナル」バス停から徒歩約10分;告示: 都市計画決定：昭和16年5月10日内務省告示第272号[3];公式サイト: 小樽市：手宮公園","日本の植物園一覧","箇条書き"
"豊平公園","豊平公園","https://ja.wikipedia.org/wiki/豊平公園","北緯43度02分35秒東経141度22分42秒","分類: 地区公園[1];所在地: 日本札幌市豊平区豊平5条13丁目、美園5・6条1丁目[1];座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯43度02分35秒東経141度22分42秒﻿ / ﻿北緯43.04306度 東経141.37833度﻿ / 43.04306; 141.37833座標: 北緯43度02分35秒東経141度22分42秒﻿ / ﻿北緯43.04306度 東経141.37833度﻿ / 43.04306; 141.37833;面積: 7.4ヘクタール;前身: 農林省林業試験場;開園: 1977年;運営者: 札幌市公園緑化協会（指定管理者）;設備・遊具: 植物園、温室、花壇、庭園、テニスコート、温水プール;バリアフリー: 身障者用トイレ身障者用駐車場3台;アクセス: 札幌市営地下鉄東豊線豊平公園駅下車徒歩5分北海道中央バス（大曲・平岡・西岡・白石営業所）「豊平3条12丁目」バス停下車徒歩5分;告示: 都市計画決定：昭和50年12月15日北海道告示第3725号[2];事務所: 豊平公園管理事務所;事務所所在地: 札幌市豊平区豊平5条13丁目;公式サイト: 豊平公園","日本の植物園一覧","箇条書き"
"平岡樹芸センター","平岡樹芸センター","https://ja.wikipedia.org/wiki/平岡樹芸センター","北緯43度0分8.8秒東経141度27分5.4秒","正式名称: 札幌市緑化植物園平岡樹芸センター;前身: 竹澤養樹園[1];専門分野: 庭木;事業主体: 札幌市;管理運営: 公益財団法人札幌市公園緑化協会[2];開園: 1984年;所在地: 〒004-0874札幌市清田区平岡4条3丁目;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯43度0分8.8秒東経141度27分5.4秒﻿ / ﻿北緯43.002444度 東経141.451500度﻿ / 43.002444; 141.451500座標: 北緯43度0分8.8秒東経141度27分5.4秒﻿ / ﻿北緯43.002444度 東経141.451500度﻿ / 43.002444; 141.451500","日本の植物園一覧","箇条書き"
"平取町芽生すずらん群生地","平取町芽生すずらん群生地","https://ja.wikipedia.org/wiki/平取町芽生すずらん群生地","","","日本の植物園一覧","箇条書き"
"北海道ガーデン街道","北海道ガーデン街道","https://ja.wikipedia.org/wiki/北海道ガーデン街道","","","日本の植物園一覧","箇条書き"
"真鍋庭園","真鍋庭園","https://ja.wikipedia.org/wiki/真鍋庭園","","","日本の植物園一覧","箇条書き"
"美郷町ラベンダー園","美郷町ラベンダー園","https://ja.wikipedia.org/wiki/美郷町ラベンダー園","","","日本の植物園一覧","箇条書き"
"花と泉の公園","花と泉の公園（岩手県一関市）","https://ja.wikipedia.org/wiki/花と泉の公園","","正式名称: 花と泉の公園[1];事業主体: 一関市;管理運営: 花泉観光開発株式会社[2];開園: 2000年;所在地: 〒029-3103岩手県一関市花泉町老松字下宮沢159-1","日本の植物園一覧","箇条書き"
"逢瀬公園・緑化センター","逢瀬公園・緑化センター（福島県郡山市）","https://ja.wikipedia.org/wiki/逢瀬公園・緑化センター","北緯37度24分38.4秒東経140度16分25.7秒","所在地: 日本福島県郡山市;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯37度24分38.4秒東経140度16分25.7秒﻿ / ﻿北緯37.410667度 東経140.273806度﻿ / 37.410667; 140.273806座標: 北緯37度24分38.4秒東経140度16分25.7秒﻿ / ﻿北緯37.410667度 東経140.273806度﻿ / 37.410667; 140.273806;面積: 32.5ha;開園: 1979年;運営者: 公益財団法人　福島県都市公園・緑化協会;アクセス: 郡山駅8番バス乗り場より河内行で約40分乗車し緑化センター下車 / 郡山ICより車で15分;事務所所在地: 福島県郡山市逢瀬町河内字東長倉1-3;公式サイト: 逢瀬公園・緑化センター","日本の植物園一覧","箇条書き"
