"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"伏美岳 (存在しないページ)","45 ふしみだけ伏美岳十勝管内1,792地理院地図Googleマップ北緯42度46分33秒東経142度45分56秒﻿ / ﻿北緯42.775803度 東経142.765594度﻿ / 42.775803; 142.765594﻿ (伏美岳)","https://ja.wikipedia.org/w/index.php?title=伏美岳&amp;action=edit&amp;redlink=1","","","北海道百名山","表形式"
"北戸蔦別岳 (存在しないページ)","46 画 像 募 集 中きたとったべつだけ北戸蔦別岳日高管内十勝管内1,912地理院地図Googleマップ北緯42度45分02秒東経142度41分13秒﻿ / ﻿北緯42.750514度 東経142.686897度﻿ / 42.750514; 142.686897﻿ (北戸蔦別岳)","https://ja.wikipedia.org/w/index.php?title=北戸蔦別岳&amp;action=edit&amp;redlink=1","","","北海道百名山","表形式"
"1967峰 (存在しないページ)","47 画 像 募 集 中いちきゅうろくななほう1967峰日高管内十勝管内1,967地理院地図Googleマップ北緯42度46分20秒東経142度42分23秒﻿ / ﻿北緯42.772206度 東経142.706456度﻿ / 42.772206; 142.706456﻿ (1967峰)","https://ja.wikipedia.org/w/index.php?title=1967峰&amp;action=edit&amp;redlink=1","","","北海道百名山","表形式"
"幌尻岳","48 ぽろしりだけ幌尻岳日高管内2,052.8地理院地図Googleマップ北緯42度43分10秒東経142度40分58秒﻿ / ﻿北緯42.719435度 東経142.682894度﻿ / 42.719435; 142.682894﻿ (幌尻岳)日本百名山日高山脈最高峰七つ沼カール","https://ja.wikipedia.org/wiki/幌尻岳","北緯42度43分10秒東経142度40分58秒","標高: 2,052.80[1]m;所在地: 日本北海道日高振興局沙流郡平取町・新冠郡新冠町;位置: 北緯42度43分10秒東経142度40分58秒座標: 北緯42度43分10秒 東経142度40分58秒[2];山系: 日高山脈;種類: 褶曲山脈;初登頂: 吉野半平（1913年）","北海道百名山","表形式"
"戸蔦別岳 (存在しないページ)","49 とったべつだけ戸蔦別岳日高管内十勝管内1,959地理院地図Googleマップ北緯42度44分19秒東経142度41分42秒﻿ / ﻿北緯42.738650度 東経142.695100度﻿ / 42.738650; 142.695100﻿ (戸蔦別岳)","https://ja.wikipedia.org/w/index.php?title=戸蔦別岳&amp;action=edit&amp;redlink=1","","","北海道百名山","表形式"
"十勝幌尻岳","50 とかちほろしりだけ十勝幌尻岳十勝管内1,846.0地理院地図Googleマップ北緯42度41分44秒東経142度51分34秒﻿ / ﻿北緯42.695469度 東経142.859405度﻿ / 42.695469; 142.859405﻿ (十勝幌尻岳)通称：カチポロ","https://ja.wikipedia.org/wiki/十勝幌尻岳","北緯42度41分44秒東経142度51分34秒","標高: 1,846.1 m;所在地: 北海道十勝総合振興局帯広市・河西郡中札内村;位置: 北緯42度41分44秒東経142度51分34秒座標: 北緯42度41分44秒 東経142度51分34秒;山系: 日高山脈;初登頂: 徳永正雄（1930年）","北海道百名山","表形式"
"イドンナップ岳 (存在しないページ)","51 いどんなっぷだけイドンナップ岳日高管内1,752地理院地図Googleマップ北緯42度37分36秒東経142度38分40秒﻿ / ﻿北緯42.626599度 東経142.644356度﻿ / 42.626599; 142.644356﻿ (イドンナップ岳)","https://ja.wikipedia.org/w/index.php?title=イドンナップ岳&amp;action=edit&amp;redlink=1","","","北海道百名山","表形式"
"カムイエクウチカウシ山","52 かむいえくうちかうしやまカムイエクウチカウシ山日高管内十勝管内1,979.5地理院地図Googleマップ北緯42度37分30秒東経142度45分59秒﻿ / ﻿北緯42.625112度 東経142.766406度﻿ / 42.625112; 142.766406﻿ (カムイエクウチカウシ山)日本二百名山一等三角点百名山通称：カムエク","https://ja.wikipedia.org/wiki/カムイエクウチカウシ山","北緯42度37分30秒東経142度45分59秒","標高: 1,979.5m;所在地: 北海道日高郡新ひだか町・河西郡中札内村;位置: 北緯42度37分30秒東経142度45分59秒座標: 北緯42度37分30秒 東経142度45分59秒;山系: 日高山脈;種類: 氷食尖峰[1];初登頂: 正木照信（1900年）","北海道百名山","表形式"
"コイカクシュサツナイ岳 (存在しないページ)","53 画 像 募 集 中こいかくしゅさつないだけコイカクシュサツナイ岳日高管内十勝管内1,721地理院地図Googleマップ北緯42度34分15秒東経142度49分30秒﻿ / ﻿北緯42.570958度 東経142.824925度﻿ / 42.570958; 142.824925﻿ (コイカクシュサツナイ岳)","https://ja.wikipedia.org/w/index.php?title=コイカクシュサツナイ岳&amp;action=edit&amp;redlink=1","","","北海道百名山","表形式"
"1839峰","54 いっぱーさんきゅうほう1839峰日高管内1,842地理院地図Googleマップ北緯42度32分22秒東経142度48分29秒﻿ / ﻿北緯42.539361度 東経142.808111度﻿ / 42.539361; 142.808111﻿ (1839峰)","https://ja.wikipedia.org/wiki/1839峰","北緯42度32分22秒東経142度48分29秒","標高: 1,842 m;所在地: 日本北海道日高郡新ひだか町;位置: 北緯42度32分22秒東経142度48分29秒座標: 北緯42度32分22秒 東経142度48分29秒;山系: 日高山脈;初登頂: 斉藤長寿郎（1929年）","北海道百名山","表形式"
"ペテガリ岳","55 ぺてがりだけペテガリ岳日高管内十勝管内1,736.2地理院地図Googleマップ北緯42度29分58秒東経142度52分16秒﻿ / ﻿北緯42.499340度 東経142.871015度﻿ / 42.499340; 142.871015﻿ (ペテガリ岳)日本二百名山","https://ja.wikipedia.org/wiki/ペテガリ岳","北緯42度29分58秒東経142度52分16秒","標高: 1,736.2 m;所在地: 日本北海道日高郡新ひだか町・広尾郡大樹町;位置: 北緯42度29分58秒東経142度52分16秒座標: 北緯42度29分58秒 東経142度52分16秒;山系: 日高山脈;種類: 褶曲山脈;初登頂: 柴崎芳太郎（1913年）","北海道百名山","表形式"
"ピセナイ山 (存在しないページ)","56 ぴせないやまピセナイ山日高管内1,027.6地理院地図Googleマップ北緯42度24分49秒東経142度38分16秒﻿ / ﻿北緯42.413611度 東経142.637778度﻿ / 42.413611; 142.637778﻿ (ピセナイ山)","https://ja.wikipedia.org/w/index.php?title=ピセナイ山&amp;action=edit&amp;redlink=1","","","北海道百名山","表形式"
"神威岳 (大樹町・浦河町)","57 かむいだけ神威岳日高管内十勝管内1,600.5地理院地図Googleマップ北緯42度25分42秒東経142度54分25秒﻿ / ﻿北緯42.428468度 東経142.906861度﻿ / 42.428468; 142.906861﻿ (神威岳)日本三百名山南日高三山","https://ja.wikipedia.org/wiki/神威岳_(大樹町・浦河町)","北緯42度25分42秒東経142度54分25秒","標高: 1,600.2 m;所在地: 日本北海道広尾郡大樹町・浦河郡浦河町;位置: 北緯42度25分42秒東経142度54分25秒座標: 北緯42度25分42秒 東経142度54分25秒;山系: 日高山脈;種類: 褶曲山脈;初登頂: 柴崎芳太郎（1913年）","北海道百名山","表形式"
"楽古岳","58 らっこだけ楽古岳日高管内十勝管内1,471.9地理院地図Googleマップ北緯42度16分21秒東経143度06分40秒﻿ / ﻿北緯42.272516度 東経143.111245度﻿ / 42.272516; 143.111245﻿ (楽古岳)","https://ja.wikipedia.org/wiki/楽古岳","北緯42度16分21秒東経143度06分40秒","標高: 1,471.5 m;所在地: 日本北海道浦河郡浦河町・広尾郡広尾町;位置: 北緯42度16分21秒東経143度06分40秒座標: 北緯42度16分21秒 東経143度06分40秒;山系: 日高山脈;種類: 褶曲山脈;初登頂: 正木照信（1900年）","北海道百名山","表形式"
"アポイ岳","59 あぽいだけアポイ岳日高管内810.6地理院地図Googleマップ北緯42度06分28秒東経143度01分32秒﻿ / ﻿北緯42.107851度 東経143.025652度﻿ / 42.107851; 143.025652﻿ (アポイ岳)花の百名山新・花の百名山","https://ja.wikipedia.org/wiki/アポイ岳","北緯42度06分28秒東経143度01分32秒","標高: 810.5 m;所在地: 日本北海道様似郡様似町;位置: 北緯42度06分28秒東経143度01分32秒座標: 北緯42度06分28秒 東経143度01分32秒;山系: 日高山脈","北海道百名山","表形式"
"崕山 (存在しないページ)","60 画 像 募 集 中きりぎしやま崕山空知管内1,072地理院地図Googleマップ北緯43度17分08秒東経142度14分16秒﻿ / ﻿北緯43.285694度 東経142.237656度﻿ / 43.285694; 142.237656﻿ (崕山)","https://ja.wikipedia.org/w/index.php?title=崕山&amp;action=edit&amp;redlink=1","","","北海道百名山","表形式"
"富良野西岳 (存在しないページ)","61 画 像 募 集 中ふらのにしだけ富良野西岳上川管内1,331.1地理院地図Googleマップ北緯43度18分33秒東経142度18分42秒﻿ / ﻿北緯43.309197度 東経142.311644度﻿ / 43.309197; 142.311644﻿ (富良野西岳)富良野スキー場","https://ja.wikipedia.org/w/index.php?title=富良野西岳&amp;action=edit&amp;redlink=1","","","北海道百名山","表形式"
"芦別岳","62 あしべつだけ芦別岳空知管内上川管内1,726.5地理院地図Googleマップ北緯43度14分09秒東経142度17分01秒﻿ / ﻿北緯43.235731度 東経142.283553度﻿ / 43.235731; 142.283553﻿ (芦別岳)日本二百名山","https://ja.wikipedia.org/wiki/芦別岳","北緯43度14分09秒東経142度17分01秒","標高: 1,726.14[1]m;所在地: 日本北海道富良野市・空知郡南富良野町・芦別市;位置: 北緯43度14分09秒東経142度17分01秒座標: 北緯43度14分09秒 東経142度17分01秒[2];山系: 夕張山地","北海道百名山","表形式"
"夕張岳","63 ゆうばりだけ夕張岳空知管内上川管内1,667.8地理院地図Googleマップ北緯43度05分59秒東経142度15分04秒﻿ / ﻿北緯43.099692度 東経142.251010度﻿ / 43.099692; 142.251010﻿ (夕張岳)日本二百名山花の百名山新・花の百名山一等三角点百名山","https://ja.wikipedia.org/wiki/夕張岳","北緯43度05分59秒東経142度15分04秒","標高: 1,667.72[1]m;所在地: 日本北海道夕張市・空知郡南富良野町;位置: 北緯43度05分59秒東経142度15分04秒座標: 北緯43度05分59秒 東経142度15分04秒[2];山系: 夕張山地","北海道百名山","表形式"
"神居尻山","64 画 像 募 集 中かむいしりやま神居尻山石狩管内946.7地理院地図Googleマップ北緯43度30分02秒東経141度39分45秒﻿ / ﻿北緯43.500478度 東経141.662545度﻿ / 43.500478; 141.662545﻿ (神居尻山)","https://ja.wikipedia.org/wiki/神居尻山","北緯43度30分01.7秒東経141度39分45.1秒","標高: 946.7 m;所在地: 日本北海道石狩郡当別町;位置: 北緯43度30分01.7秒東経141度39分45.1秒座標: 北緯43度30分01.7秒 東経141度39分45.1秒;山系: 樺戸山地","北海道百名山","表形式"
"ピンネシリ (新十津川町・当別町)","65 ぴんねしりピンネシリ石狩管内空知管内1,100.3地理院地図Googleマップ北緯43度29分31秒東経141度42分24秒﻿ / ﻿北緯43.491807度 東経141.706740度﻿ / 43.491807; 141.706740﻿ (ピンネシリ)","https://ja.wikipedia.org/wiki/ピンネシリ_(新十津川町・当別町)","北緯43度29分30.3秒東経141度42分24.1秒","標高: 1,100.4 m;所在地: 日本北海道樺戸郡新十津川町北海道石狩郡当別町;位置: 北緯43度29分30.3秒東経141度42分24.1秒;山系: 樺戸山地","北海道百名山","表形式"
"暑寒別岳","66 しょかんべつだけ暑寒別岳空知管内留萌管内1,491.4地理院地図Googleマップ北緯43度42分57秒東経141度31分23秒﻿ / ﻿北緯43.715865度 東経141.522949度﻿ / 43.715865; 141.522949﻿ (暑寒別岳)日本二百名山新・花の百名山一等三角点百名山増毛富士","https://ja.wikipedia.org/wiki/暑寒別岳","北緯43度43分0秒東経141度31分20秒","標高: 1,491.62[1]m;所在地: 北海道増毛郡増毛町雨竜郡雨竜町・北竜町樺戸郡新十津川町;位置: 北緯43度43分0秒東経141度31分20秒;山系: 増毛山地","北海道百名山","表形式"
"黄金山 (石狩市)","67 こがねやま黄金山石狩管内740地理院地図Googleマップ北緯43度37分27秒東経141度28分23秒﻿ / ﻿北緯43.624080度 東経141.473157度﻿ / 43.624080; 141.473157﻿ (黄金山)","https://ja.wikipedia.org/wiki/黄金山_(石狩市)","北緯43度37分26.4秒東経141度28分23.4秒","標高: 739.1 m;所在地: 日本北海道石狩市浜益区;位置: 北緯43度37分26.4秒東経141度28分23.4秒座標: 北緯43度37分26.4秒 東経141度28分23.4秒","北海道百名山","表形式"
"手稲山","68 ていねやま手稲山石狩管内1,023.7地理院地図Googleマップ北緯43度04分36秒東経141度11分33秒﻿ / ﻿北緯43.076737度 東経141.192632度﻿ / 43.076737; 141.192632﻿ (手稲山)","https://ja.wikipedia.org/wiki/手稲山","北緯43度4分36秒東経141度11分33秒","標高: 1023.1[1]m;所在地: 日本北海道札幌市手稲区・西区;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯43度4分36秒東経141度11分33秒﻿ / ﻿北緯43.07667度 東経141.19250度﻿ / 43.07667; 141.19250座標: 北緯43度4分36秒東経141度11分33秒﻿ / ﻿北緯43.07667度 東経141.19250度﻿ / 43.07667; 141.19250;種類: 火山","北海道百名山","表形式"
"藻岩山","69 もいわやま藻岩山石狩管内530.8地理院地図Googleマップ北緯43度01分21秒東経141度19分20秒﻿ / ﻿北緯43.022376度 東経141.322336度﻿ / 43.022376; 141.322336﻿ (藻岩山)新日本百名山","https://ja.wikipedia.org/wiki/藻岩山","北緯43度01分21秒東経141度19分20秒","標高: 531 m;所在地: 日本北海道札幌市南区;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯43度01分21秒東経141度19分20秒﻿ / ﻿北緯43.02250度 東経141.32222度﻿ / 43.02250; 141.32222座標: 北緯43度01分21秒東経141度19分20秒﻿ / ﻿北緯43.02250度 東経141.32222度﻿ / 43.02250; 141.32222[1];山系: 後志山地;種類: 複成火山;最新噴火: 280-230万年前;愛称: 藻岩山ドリームランド;事業主体: 札幌市交通局;開園: 1959年[147];閉園: 1977年[147];所在地: 北海道札幌市南区;標高: 531 m;所在地: 日本北海道札幌市南区;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯43度01分21秒東経141度19分20秒﻿ / ﻿北緯43.02250度 東経141.32222度﻿ / 43.02250; 141.32222座標: 北緯43度01分21秒東経141度19分20秒﻿ / ﻿北緯43.02250度 東経141.32222度﻿ / 43.02250; 141.32222[1];山系: 後志山地;種類: 複成火山;最新噴火: 280-230万年前;愛称: 藻岩山ドリームランド;事業主体: 札幌市交通局;開園: 1959年[147];閉園: 1977年[147];所在地: 北海道札幌市南区","北海道百名山","表形式"
"神威岳 (札幌市)","70 かむいだけ神威岳石狩管内983地理院地図Googleマップ北緯43度00分16秒東経141度11分46秒﻿ / ﻿北緯43.004500度 東経141.196083度﻿ / 43.004500; 141.196083﻿ (神威岳)","https://ja.wikipedia.org/wiki/神威岳_(札幌市)","北緯43度0分17.4秒東経141度11分46.4秒","標高: 983 m;所在地: 日本北海道札幌市南区;位置: 北緯43度0分17.4秒東経141度11分46.4秒座標: 北緯43度0分17.4秒 東経141度11分46.4秒","北海道百名山","表形式"
"定山溪天狗岳","71 じょうざんけいてんぐだけ定山溪天狗岳石狩管内1,144.6地理院地図Googleマップ北緯43度00分39秒東経141度06分31秒﻿ / ﻿北緯43.010778度 東経141.108639度﻿ / 43.010778; 141.108639﻿ (定山溪天狗岳)","https://ja.wikipedia.org/wiki/定山溪天狗岳","北緯43度0分39秒東経141度6分30.7秒","標高: 1144.5 m;所在地: 日本北海道札幌市南区定山渓;位置: 北緯43度0分39秒東経141度6分30.7秒座標: 北緯43度0分39秒 東経141度6分30.7秒","北海道百名山","表形式"
"空沼岳","72 そらぬまだけ空沼岳石狩管内1,251.0地理院地図Googleマップ北緯42度51分54秒東経141度15分13秒﻿ / ﻿北緯42.865083度 東経141.253641度﻿ / 42.865083; 141.253641﻿ (空沼岳)花の百名山","https://ja.wikipedia.org/wiki/空沼岳","北緯42度51分54秒東経141度15分13秒","標高: 1,250.8 m;所在地: 日本北海道札幌市南区簾舞;位置: 北緯42度51分54秒東経141度15分13秒座標: 北緯42度51分54秒 東経141度15分13秒","北海道百名山","表形式"
"札幌岳","73 さっぽろだけ札幌岳石狩管内1,293.0地理院地図Googleマップ北緯42度54分01秒東経141度12分02秒﻿ / ﻿北緯42.900189度 東経141.200521度﻿ / 42.900189; 141.200521﻿ (札幌岳)豊平峡ダム","https://ja.wikipedia.org/wiki/札幌岳","北緯42度54分01秒東経141度12分02秒","標高: 1,293[1]m;所在地: 日本北海道札幌市南区;位置: 北緯42度54分01秒東経141度12分02秒座標: 北緯42度54分01秒 東経141度12分02秒[1];山系: 札幌岳火山[2];種類: 溶岩台地（楯状火山）","北海道百名山","表形式"
"恵庭岳","74 えにわだけ恵庭岳石狩管内1,319.7地理院地図Googleマップ北緯42度47分36秒東経141度17分07秒﻿ / ﻿北緯42.793298度 東経141.285357度﻿ / 42.793298; 141.285357﻿ (恵庭岳)支笏湖オコタンペ湖","https://ja.wikipedia.org/wiki/恵庭岳","北緯42度47分35秒東経141度17分07秒","標高: 1,320 m;所在地: 日本北海道千歳市・恵庭市;位置: 北緯42度47分35秒東経141度17分07秒座標: 北緯42度47分35秒 東経141度17分07秒;種類: 活火山;最新噴火: 200年前[1]","北海道百名山","表形式"
"樽前山","75 たるまえさん樽前山石狩管内胆振管内1,041地理院地図Googleマップ北緯42度41分31秒東経141度23分12秒﻿ / ﻿北緯42.691975度 東経141.386652度﻿ / 42.691975; 141.386652﻿ (樽前山)日本二百名山花の百名山支笏湖","https://ja.wikipedia.org/wiki/樽前山","北緯42度41分26秒東経141度22分36秒","標高: 1,041 m;所在地: 北海道苫小牧市・千歳市;位置: 北緯42度41分26秒東経141度22分36秒座標: 北緯42度41分26秒 東経141度22分36秒;山系: 支笏カルデラ;種類: 火砕丘、溶岩ドーム(活火山ランクA)","北海道百名山","表形式"
"風不死岳","76 ふっぷしだけ風不死岳石狩管内1,102.5地理院地図Googleマップ北緯42度43分01秒東経141度21分32秒﻿ / ﻿北緯42.716842度 東経141.358874度﻿ / 42.716842; 141.358874﻿ (風不死岳)支笏湖","https://ja.wikipedia.org/wiki/風不死岳","北緯42度43分1秒東経141度21分32秒","標高: 1,102.5 m;所在地: 日本北海道千歳市;位置: 北緯42度43分1秒東経141度21分32秒座標: 北緯42度43分1秒 東経141度21分32秒;種類: 成層火山・溶岩ドーム","北海道百名山","表形式"
"余市岳","77 よいちだけ余市岳石狩管内後志管内1,488.1地理院地図Googleマップ北緯43度01分58秒東経141度01分11秒﻿ / ﻿北緯43.032728度 東経141.019787度﻿ / 43.032728; 141.019787﻿ (余市岳)日本三百名山花の百名山","https://ja.wikipedia.org/wiki/余市岳","北緯43度1分58秒東経141度1分10秒","標高: 1,488 m;所在地: 日本北海道札幌市南区・余市郡赤井川村;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯43度1分58秒東経141度1分10秒﻿ / ﻿北緯43.03278度 東経141.01944度﻿ / 43.03278; 141.01944座標: 北緯43度1分58秒東経141度1分10秒﻿ / ﻿北緯43.03278度 東経141.01944度﻿ / 43.03278; 141.01944","北海道百名山","表形式"
"無意根山","78 むいねやま無意根山石狩管内後志管内1,464地理院地図Googleマップ北緯42度55分43秒東経141度02分22秒﻿ / ﻿北緯42.928598度 東経141.039547度﻿ / 42.928598; 141.039547﻿ (無意根山)豊羽鉱山","https://ja.wikipedia.org/wiki/無意根山","北緯42度55分51秒東経141度02分26秒","標高: 1,464[1]m;所在地: 日本北海道札幌市南区・虻田郡京極町;位置: 北緯42度55分51秒東経141度02分26秒座標: 北緯42度55分51秒 東経141度02分26秒[1];山系: 無意根火山[2];種類: 溶岩台地（楯状火山）","北海道百名山","表形式"
"徳舜瞥山","79 とくしゅんべつやま徳舜瞥山胆振管内1,309地理院地図Googleマップ北緯42度38分03秒東経141度07分53秒﻿ / ﻿北緯42.634200度 東経141.131358度﻿ / 42.634200; 141.131358﻿ (徳舜瞥山)三階滝","https://ja.wikipedia.org/wiki/徳舜瞥山","北緯42度38分03秒東経141度07分53秒","標高: 1,309 m;所在地: 日本北海道伊達市大滝区;位置: 北緯42度38分03秒東経141度07分53秒座標: 北緯42度38分03秒 東経141度07分53秒;山系: ホロホロ・徳舜瞥火山[1];種類: 成層火山","北海道百名山","表形式"
"オロフレ山","80 おろふれやまオロフレ山胆振管内1,230.8地理院地図Googleマップ北緯42度33分57秒東経141度05分13秒﻿ / ﻿北緯42.565959度 東経141.087065度﻿ / 42.565959; 141.087065﻿ (オロフレ山)新・花の百名山オロフレ峠カルルス温泉","https://ja.wikipedia.org/wiki/オロフレ山","北緯42度33分57.5秒東経141度05分13.5秒","標高: 1,230.8 m;所在地: 日本北海道白老郡白老町・有珠郡壮瞥町;位置: 北緯42度33分57.5秒東経141度05分13.5秒座標: 北緯42度33分57.5秒 東経141度05分13.5秒;山系: オロフレ・来馬火山[1];種類: 成層火山","北海道百名山","表形式"
"室蘭岳","81 わしべつだけ鷲別岳胆振管内911.1地理院地図Googleマップ北緯42度26分08秒東経141度00分11秒﻿ / ﻿北緯42.435609度 東経141.003070度﻿ / 42.435609; 141.003070﻿ (鷲別岳)新・花の百名山通称：室蘭岳","https://ja.wikipedia.org/wiki/室蘭岳","北緯42度26分08秒東経141度00分11秒","標高: 911.1 m;所在地: 日本北海道室蘭市・登別市;位置: 北緯42度26分08秒東経141度00分11秒座標: 北緯42度26分08秒 東経141度00分11秒;山系: 支笏・洞爺;種類: 成層火山[1]","北海道百名山","表形式"
"積丹岳","82 画 像 募 集 中しゃこたんだけ積丹岳後志管内1,255.3地理院地図Googleマップ北緯43度16分14秒東経140度28分49秒﻿ / ﻿北緯43.270613度 東経140.480326度﻿ / 43.270613; 140.480326﻿ (積丹岳)","https://ja.wikipedia.org/wiki/積丹岳","北緯43度16分14秒東経140度28分49秒","標高: 1,255.3 m;所在地: 日本北海道積丹町;位置: 北緯43度16分14秒東経140度28分49秒座標: 北緯43度16分14秒 東経140度28分49秒","北海道百名山","表形式"
"雷電山 (後志支庁)","83 らいでんやま雷電山後志管内1,211.7地理院地図Googleマップ北緯42度54分13秒東経140度28分11秒﻿ / ﻿北緯42.903633度 東経140.469623度﻿ / 42.903633; 140.469623﻿ (雷電山)雷電温泉朝日温泉 (北海道)","https://ja.wikipedia.org/wiki/雷電山_(後志支庁)","北緯42度54分13秒東経140度28分11秒","標高: 1,211.3 m;所在地: 日本北海道岩内郡岩内町・磯谷郡蘭越町;位置: 北緯42度54分13秒東経140度28分11秒座標: 北緯42度54分13秒 東経140度28分11秒;山系: ニセコ連峰;種類: 成層火山","北海道百名山","表形式"
"目国内岳","84 めくんないだけ目国内岳後志管内1,220地理院地図Googleマップ北緯42度54分02秒東経140度30分54秒﻿ / ﻿北緯42.900420度 東経140.514965度﻿ / 42.900420; 140.514965﻿ (目国内岳)新・花の百名山新見温泉","https://ja.wikipedia.org/wiki/目国内岳","北緯42度53分59秒東経140度30分55秒","標高: 1,220 m;所在地: 日本北海道磯谷郡蘭越町・岩内郡岩内町;位置: 北緯42度53分59秒東経140度30分55秒座標: 北緯42度53分59秒 東経140度30分55秒;山系: ニセコ連峰;種類: 成層火山","北海道百名山","表形式"
"イワオヌプリ","85 いわおぬぷりイワオヌプリ後志管内1,116地理院地図Googleマップ北緯42度53分07秒東経140度38分26秒﻿ / ﻿北緯42.885350度 東経140.640486度﻿ / 42.885350; 140.640486﻿ (イワオヌプリ)五色温泉 (北海道)","https://ja.wikipedia.org/wiki/イワオヌプリ","北緯42度53分7秒東経140度38分26秒","標高: 1,116 m;所在地: 日本北海道虻田郡倶知安町・磯谷郡蘭越町;位置: 北緯42度53分7秒東経140度38分26秒座標: 北緯42度53分7秒 東経140度38分26秒;山系: ニセコ連峰;種類: 溶岩円頂丘","北海道百名山","表形式"
"ニセコアンヌプリ","86 にせこあんぬぷりニセコアンヌプリ後志管内1,308.0地理院地図Googleマップ北緯42度52分30秒東経140度39分32秒﻿ / ﻿北緯42.875018度 東経140.658839度﻿ / 42.875018; 140.658839﻿ (ニセコアンヌプリ)日本三百名山スキーリゾート","https://ja.wikipedia.org/wiki/ニセコアンヌプリ","北緯42度52分30秒東経140度39分32秒","標高: 1,308.2 m;所在地: 日本北海道ニセコ町・倶知安町;位置: 北緯42度52分30秒東経140度39分32秒座標: 北緯42度52分30秒 東経140度39分32秒;山系: ニセコ連峰;種類: 成層火山;初登頂: 正木照信（1898年）","北海道百名山","表形式"
"羊蹄山","87 ようていざん羊蹄山後志管内1,898地理院地図Googleマップ北緯42度49分42秒東経140度48分40秒﻿ / ﻿北緯42.828233度 東経140.811180度﻿ / 42.828233; 140.811180﻿ (羊蹄山)日本百名山新日本百名山一等三角点百名山後方羊蹄山蝦夷富士マッカリヌプリ","https://ja.wikipedia.org/wiki/羊蹄山","北緯42度49分36秒東経140度48分41秒","標高: 1,898[1]m;所在地: 日本北海道後志総合振興局ニセコ町・倶知安町・喜茂別町・真狩村・京極町;位置: 北緯42度49分36秒東経140度48分41秒座標: 北緯42度49分36秒 東経140度48分41秒[2];山系: 独立峰;種類: 成層火山・活火山（ランクＣ）","北海道百名山","表形式"
"尻別岳","88 しりべつだけ尻別岳後志管内1,107.4地理院地図Googleマップ北緯42度46分21秒東経140度54分37秒﻿ / ﻿北緯42.772572度 東経140.910348度﻿ / 42.772572; 140.910348﻿ (尻別岳)前方羊蹄山ピンネシリルスツリゾート","https://ja.wikipedia.org/wiki/尻別岳","北緯42度46分20秒東経140度54分40秒","標高: 1107.27[1]m;所在地: 北海道喜茂別町・留寿都村・真狩村;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯42度46分20秒東経140度54分40秒﻿ / ﻿北緯42.77222度 東経140.91111度﻿ / 42.77222; 140.91111座標: 北緯42度46分20秒東経140度54分40秒﻿ / ﻿北緯42.77222度 東経140.91111度﻿ / 42.77222; 140.91111;山系: 独立峰;種類: 溶岩ドーム","北海道百名山","表形式"
"昆布岳","89 こんぶだけ昆布岳後志管内胆振管内1,045.1地理院地図Googleマップ北緯42度42分37秒東経140度39分20秒﻿ / ﻿北緯42.710370度 東経140.655469度﻿ / 42.710370; 140.655469﻿ (昆布岳)","https://ja.wikipedia.org/wiki/昆布岳","北緯42度42分37秒東経140度39分20秒","標高: 1,045.1 m;所在地: 日本北海道虻田郡豊浦町・虻田郡ニセコ町;位置: 北緯42度42分37秒東経140度39分20秒座標: 北緯42度42分37秒 東経140度39分20秒;山系: 昆布火山体;種類: 成層火山","北海道百名山","表形式"
"黒松内岳 (存在しないページ)","90 画 像 募 集 中くろまつないだけ黒松内岳後志管内740.0地理院地図Googleマップ北緯42度37分11秒東経140度14分39秒﻿ / ﻿北緯42.619692度 東経140.244130度﻿ / 42.619692; 140.244130﻿ (黒松内岳)","https://ja.wikipedia.org/w/index.php?title=黒松内岳&amp;action=edit&amp;redlink=1","","","北海道百名山","表形式"
