"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"禿岳","46 かむろだけ禿岳宮城県山形県1,261.7地理院地図Googleマップ北緯38度48分39秒東経140度35分42秒﻿ / ﻿北緯38.810956度 東経140.595067度﻿ / 38.810956; 140.595067﻿ (禿岳)小鏑山","https://ja.wikipedia.org/wiki/禿岳","北緯38度48分39秒東経140度35分42秒","標高: 1,261.7 m;所在地: 日本宮城県大崎市・山形県最上郡最上町;位置: 北緯38度48分39秒東経140度35分42秒座標: 北緯38度48分39秒 東経140度35分42秒;山系: 神室山地","東北百名山","表形式"
"小又山 (存在しないページ)","47 こまたやま小又山山形県1,366.7地理院地図Googleマップ北緯38度51分46秒東経140度29分08秒﻿ / ﻿北緯38.862877度 東経140.485656度﻿ / 38.862877; 140.485656﻿ (小又山)","https://ja.wikipedia.org/w/index.php?title=小又山&amp;action=edit&amp;redlink=1","","","東北百名山","表形式"
"杢蔵山","48 画 像 募 集 中もくぞうやま杢蔵山山形県1,026.4地理院地図Googleマップ北緯38度47分22秒東経140度24分05秒﻿ / ﻿北緯38.789528度 東経140.401358度﻿ / 38.789528; 140.401358﻿ (杢蔵山)","https://ja.wikipedia.org/wiki/杢蔵山","北緯38度47分22秒東経140度24分05秒","標高: 1026.6 m;所在地: 山形県新庄市;位置: 北緯38度47分22秒東経140度24分05秒;山系: 神室連峰;種類: 構造山地","東北百名山","表形式"
"鳥海山","49 ちょうかいさん鳥海山山形県2,236地理院地図Googleマップ北緯39度05分58秒東経140度03分05秒﻿ / ﻿北緯39.099516度 東経140.051278度﻿ / 39.099516; 140.051278﻿ (鳥海山)日本百名山新日本百名山花の百名山新・花の百名山新山・七高山山形県最高峰秋田県最高地点は南東斜面出羽富士","https://ja.wikipedia.org/wiki/鳥海山","北緯39度05分57秒東経140度02分56秒","標高: 2,236[1]m;所在地: 日本山形県飽海郡遊佐町・酒田市・秋田県由利本荘市・にかほ市;位置: 北緯39度05分57秒東経140度02分56秒座標: 北緯39度05分57秒 東経140度02分56秒[2];山系: 出羽山地;種類: 成層火山","東北百名山","表形式"
"丁岳","50 ひのとだけ丁岳秋田県山形県1,145.7地理院地図Googleマップ北緯39度01分55秒東経140度13分10秒﻿ / ﻿北緯39.032029度 東経140.219315度﻿ / 39.032029; 140.219315﻿ (丁岳)","https://ja.wikipedia.org/wiki/丁岳","北緯39度01分55.21秒東経140度13分08.07秒","標高: 1,145.6 m;所在地: 日本山形県真室川町秋田県由利本荘市;位置: 北緯39度01分55.21秒東経140度13分08.07秒座標: 北緯39度01分55.21秒 東経140度13分08.07秒;山系: 丁岳山地","東北百名山","表形式"
"翁山 (宮城県・山形県) (存在しないページ)","51 画 像 募 集 中おきなやま翁山宮城県山形県1,075.1地理院地図Googleマップ北緯38度39分03秒東経140度32分41秒﻿ / ﻿北緯38.650873度 東経140.544772度﻿ / 38.650873; 140.544772﻿ (翁山)","https://ja.wikipedia.org/w/index.php?title=翁山_(宮城県・山形県)&amp;action=edit&amp;redlink=1","","","東北百名山","表形式"
"薬莱山","52 やくらいさん薬莱山宮城県553.1地理院地図Googleマップ北緯38度34分32秒東経140度42分19秒﻿ / ﻿北緯38.575551度 東経140.705233度﻿ / 38.575551; 140.705233﻿ (薬莱山)","https://ja.wikipedia.org/wiki/薬莱山","北緯38度34分32秒東経140度42分19秒","標高: 553 m;所在地: 日本宮城県加美郡加美町;位置: 北緯38度34分32秒東経140度42分19秒座標: 北緯38度34分32秒 東経140度42分19秒;山系: 船形連峰;種類: 第三紀の火山岩頸[1]","東北百名山","表形式"
"黒伏山","53 画 像 募 集 中くろぶしやま黒伏山山形県1,226.8地理院地図Googleマップ北緯38度26分50秒東経140度31分49秒﻿ / ﻿北緯38.447146度 東経140.530356度﻿ / 38.447146; 140.530356﻿ (黒伏山)","https://ja.wikipedia.org/wiki/黒伏山","北緯38度28分59.37秒東経140度33分47.53秒","標高: 1227 m;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯38度28分59.37秒東経140度33分47.53秒﻿ / ﻿北緯38.4831583度 東経140.5632028度﻿ / 38.4831583; 140.5632028座標: 北緯38度28分59.37秒東経140度33分47.53秒﻿ / ﻿北緯38.4831583度 東経140.5632028度﻿ / 38.4831583; 140.5632028","東北百名山","表形式"
"甑岳 (山形県)","54 画 像 募 集 中こしきだけ甑岳山形県1,015.6地理院地図Googleマップ北緯38度29分13秒東経140度26分51秒﻿ / ﻿北緯38.487028度 東経140.447404度﻿ / 38.487028; 140.447404﻿ (甑岳)","https://ja.wikipedia.org/wiki/甑岳_(山形県)","北緯38度29分13秒東経140度26分51秒","標高: 1,016 m;所在地: 日本山形県東根市、村山市;位置: 北緯38度29分13秒東経140度26分51秒座標: 北緯38度29分13秒 東経140度26分51秒","東北百名山","表形式"
"船形山","55 ふながたやま船形山宮城県山形県1,500.3地理院地図Googleマップ北緯38度27分20秒東経140度37分11秒﻿ / ﻿北緯38.455454度 東経140.619838度﻿ / 38.455454; 140.619838﻿ (船形山)日本二百名山御所山","https://ja.wikipedia.org/wiki/船形山","北緯38度27分20秒東経140度37分12.3秒","標高: 1500.34 m;所在地: 日本宮城県・山形県;位置: 北緯38度27分20秒東経140度37分12.3秒座標: 北緯38度27分20秒 東経140度37分12.3秒;山系: 船形火山群;種類: 成層火山（玄武岩、安山岩）;標高: 1500.34 m;所在地: 日本宮城県・山形県;位置: 北緯38度27分20秒東経140度37分12.3秒座標: 北緯38度27分20秒 東経140度37分12.3秒;山系: 船形火山群;種類: 成層火山（玄武岩、安山岩）","東北百名山","表形式"
"七ツ森","56 ななつもり七ッ森宮城県506.4地理院地図Googleマップ北緯38度24分19秒東経140度48分43秒﻿ / ﻿北緯38.405309度 東経140.812017度﻿ / 38.405309; 140.812017﻿ (七ッ森)笹倉山","https://ja.wikipedia.org/wiki/七ツ森","北緯38度25分秒東経140度50分秒","標高: 507 m;所在地: 宮城県黒川郡大和町;位置: 北緯38度25分秒東経140度50分秒;標高: 507 m;所在地: 宮城県黒川郡大和町;位置: 北緯38度25分秒東経140度50分秒","東北百名山","表形式"
"泉ヶ岳","57 いずみがだけ泉ヶ岳宮城県1,175地理院地図Googleマップ北緯38度24分42秒東経140度42分35秒﻿ / ﻿北緯38.411599度 東経140.709700度﻿ / 38.411599; 140.709700﻿ (泉ヶ岳)日本三百名山","https://ja.wikipedia.org/wiki/泉ヶ岳","北緯38度24分43.9秒東経140度42分31.7秒","標高: 1,175 m;所在地: 宮城県仙台市泉区;位置: 北緯38度24分43.9秒東経140度42分31.7秒;山系: 船形連峰;標高: 1,175 m;所在地: 宮城県仙台市泉区;位置: 北緯38度24分43.9秒東経140度42分31.7秒;山系: 船形連峰","東北百名山","表形式"
"面白山","58 おもしろやま面白山宮城県山形県1,264.5地理院地図Googleマップ北緯38度20分55秒東経140度31分20秒﻿ / ﻿北緯38.348666度 東経140.522336度﻿ / 38.348666; 140.522336﻿ (面白山)","https://ja.wikipedia.org/wiki/面白山","北緯38度20分55.1秒東経140度31分20.4秒","標高: 1,264.4 m;所在地: 日本宮城県仙台市太白区・山形県山形市;位置: 北緯38度20分55.1秒東経140度31分20.4秒座標: 北緯38度20分55.1秒 東経140度31分20.4秒","東北百名山","表形式"
"大東岳 (存在しないページ)","59 だいとうだけ大東岳宮城県1,365.7地理院地図Googleマップ北緯38度18分08秒東経140度31分25秒﻿ / ﻿北緯38.302152度 東経140.523536度﻿ / 38.302152; 140.523536﻿ (大東岳)","https://ja.wikipedia.org/w/index.php?title=大東岳&amp;action=edit&amp;redlink=1","","","東北百名山","表形式"
"神室岳 (存在しないページ)","60 かむろだけ神室岳宮城県1,356地理院地図Googleマップ北緯38度15分20秒東経140度29分08秒﻿ / ﻿北緯38.255622度 東経140.485442度﻿ / 38.255622; 140.485442﻿ (神室岳)","https://ja.wikipedia.org/w/index.php?title=神室岳&amp;action=edit&amp;redlink=1","","","東北百名山","表形式"
"徳仙丈山","61 画 像 募 集 中とくせんじょうさん徳仙丈山宮城県710.8地理院地図Googleマップ北緯38度50分54秒東経141度28分12秒﻿ / ﻿北緯38.848438度 東経141.469900度﻿ / 38.848438; 141.469900﻿ (徳仙丈山)","https://ja.wikipedia.org/wiki/徳仙丈山","北緯38度50分54.4秒東経141度28分11.6秒","標高: 711.1 m;所在地: 日本宮城県気仙沼市赤岩物見・同市本吉町上川内;位置: 北緯38度50分54.4秒東経141度28分11.6秒座標: 北緯38度50分54.4秒 東経141度28分11.6秒","東北百名山","表形式"
"雁戸山","62 がんどやま雁戸山宮城県山形県1,484.6地理院地図Googleマップ北緯38度11分57秒東経140度28分38秒﻿ / ﻿北緯38.199075度 東経140.477272度﻿ / 38.199075; 140.477272﻿ (雁戸山)蔵王山","https://ja.wikipedia.org/wiki/雁戸山","北緯38度11分56.4秒東経140度28分38.7秒","標高: 1484.6 m;所在地: 日本宮城県柴田郡川崎町・山形県山形市;位置: 北緯38度11分56.4秒東経140度28分38.7秒座標: 北緯38度11分56.4秒 東経140度28分38.7秒;山系: 奥羽山脈;種類: 成層火山","東北百名山","表形式"
"屏風岳 (蔵王連峰の山)","63 びょうぶだけ屏風岳宮城県1,825地理院地図Googleマップ北緯38度05分40秒東経140度28分35秒﻿ / ﻿北緯38.094419度 東経140.476322度﻿ / 38.094419; 140.476322﻿ (屏風岳)蔵王山宮城県最高峰","https://ja.wikipedia.org/wiki/屏風岳_(蔵王連峰の山)","北緯38度05分44.4秒東経140度28分33.7秒","標高: 1,825 m;所在地: 日本宮城県刈田郡蔵王町・七ヶ宿町;位置: 北緯38度05分44.4秒東経140度28分33.7秒座標: 北緯38度05分44.4秒 東経140度28分33.7秒;山系: 蔵王連峰","東北百名山","表形式"
"蔵王連峰","64 くまのだけ熊野岳山形県1,841地理院地図Googleマップ北緯38度08分37秒東経140度26分22秒﻿ / ﻿北緯38.143660度 東経140.439390度﻿ / 38.143660; 140.439390﻿ (熊野岳)日本百名山（蔵王連峰全体を指す）新日本百名山蔵王山","https://ja.wikipedia.org/wiki/蔵王連峰","北緯38度08分37秒東経140度26分22秒","所在地: 宮城県・山形県;位置: 北緯38度08分37秒東経140度26分22秒座標: 北緯38度08分37秒 東経140度26分22秒（熊野岳）;上位山系: 奥羽山脈;最高峰: 熊野岳（1,841m）","東北百名山","表形式"
"青麻山 (存在しないページ)","65 画 像 募 集 中あおそやま青麻山宮城県799.5地理院地図Googleマップ北緯38度05分05秒東経140度36分27秒﻿ / ﻿北緯38.084774度 東経140.607549度﻿ / 38.084774; 140.607549﻿ (青麻山)","https://ja.wikipedia.org/w/index.php?title=青麻山&amp;action=edit&amp;redlink=1","","","東北百名山","表形式"
"葉山 (村山市)","66 はやま葉山山形県1,462.1地理院地図Googleマップ北緯38度31分45秒東経140度12分38秒﻿ / ﻿北緯38.529268度 東経140.210501度﻿ / 38.529268; 140.210501﻿ (葉山)","https://ja.wikipedia.org/wiki/葉山_(村山市)","北緯38度31分45秒東経140度12分38秒","標高: 1,461.7 m;所在地: 日本山形県村山市・寒河江市;位置: 北緯38度31分45秒東経140度12分38秒;山系: 出羽山地;種類: 成層火山(第三紀)","東北百名山","表形式"
"月山","67 がっさん月山山形県1,984地理院地図Googleマップ北緯38度32分58秒東経140度01分37秒﻿ / ﻿北緯38.549461度 東経140.027015度﻿ / 38.549461; 140.027015﻿ (月山)日本百名山新日本百名山花の百名山新・花の百名山","https://ja.wikipedia.org/wiki/月山","北緯38度32分56秒東経140度01分37秒","標高: 1,984[1]m;所在地: 日本山形県鶴岡市・東田川郡庄内町・最上郡大蔵村・西村山郡西川町;位置: 北緯38度32分56秒東経140度01分37秒座標: 北緯38度32分56秒 東経140度01分37秒[2];山系: 出羽山地;種類: 成層火山[3]","東北百名山","表形式"
"摩耶山 (山形県)","68 まやさん摩耶山山形県1,019.9地理院地図Googleマップ北緯38度31分13秒東経139度43分40秒﻿ / ﻿北緯38.520198度 東経139.727835度﻿ / 38.520198; 139.727835﻿ (摩耶山)日本三百名山","https://ja.wikipedia.org/wiki/摩耶山_(山形県)","北緯38度31分12秒東経139度43分40秒","標高: 1,020[1][2]m;所在地: 山形県鶴岡市;位置: 北緯38度31分12秒東経139度43分40秒座標: 北緯38度31分12秒 東経139度43分40秒;山系: 朝日山地","東北百名山","表形式"
"岩岳 (宮城県) (存在しないページ)","69 画 像 募 集 中いわだけ岩岳宮城県430地理院地図Googleマップ北緯37度51分21秒東経140度45分53秒﻿ / ﻿北緯37.855833度 東経140.764722度﻿ / 37.855833; 140.764722﻿ (岩岳)","https://ja.wikipedia.org/w/index.php?title=岩岳_(宮城県)&amp;action=edit&amp;redlink=1","","","東北百名山","表形式"
"霊山 (福島県)","70 りょうぜん霊山福島県825地理院地図Googleマップ北緯37度46分02秒東経140度41分27秒﻿ / ﻿北緯37.767167度 東経140.690839度﻿ / 37.767167; 140.690839﻿ (霊山)新日本百名山","https://ja.wikipedia.org/wiki/霊山_(福島県)","北緯37度46分08秒東経140度41分15秒","標高: 825 m;所在地: 日本福島県伊達市・相馬市;位置: 北緯37度46分08秒東経140度41分15秒座標: 北緯37度46分08秒 東経140度41分15秒;山系: 阿武隈高地","東北百名山","表形式"
"以東岳","71 いとうだけ以東岳山形県新潟県1,772.0地理院地図Googleマップ北緯38度20分35秒東経139度50分57秒﻿ / ﻿北緯38.342958度 東経139.849045度﻿ / 38.342958; 139.849045﻿ (以東岳)日本二百名山越後百山朝日連峰大鳥池","https://ja.wikipedia.org/wiki/以東岳","北緯38度20分34秒東経139度50分56秒","標高: 1,771.4 m;所在地: 日本山形県鶴岡市新潟県村上市;位置: 北緯38度20分34秒東経139度50分56秒座標: 北緯38度20分34秒 東経139度50分56秒;山系: 朝日山地","東北百名山","表形式"
"大朝日岳","72 おおあさひだけ大朝日岳山形県1,870.8地理院地図Googleマップ北緯38度15分38秒東経139度55分20秒﻿ / ﻿北緯38.260537度 東経139.922303度﻿ / 38.260537; 139.922303﻿ (大朝日岳)日本百名山（朝日連峰全体を指す）新日本百名山越後百山朝日連峰主峰","https://ja.wikipedia.org/wiki/大朝日岳","北緯38度15分38秒東経139度55分20秒","標高: 1,870.3 m;所在地: 日本山形県小国町・朝日町・大江町・西川町・新潟県村上市;位置: 北緯38度15分38秒東経139度55分20秒;山系: 朝日連峰","東北百名山","表形式"
"祝瓶山","73 いわいがめやま祝瓶山山形県1,417.4地理院地図Googleマップ北緯38度11分51秒東経139度52分47秒﻿ / ﻿北緯38.197614度 東経139.879592度﻿ / 38.197614; 139.879592﻿ (祝瓶山)日本三百名山朝日連峰","https://ja.wikipedia.org/wiki/祝瓶山","北緯38度11分51秒東経139度52分47秒","標高: 1,417.0m;所在地: 日本山形県長井市・西置賜郡小国町;位置: 北緯38度11分51秒東経139度52分47秒座標: 北緯38度11分51秒 東経139度52分47秒;山系: 朝日連峰;種類: 火成岩（花崗岩）","東北百名山","表形式"
"白鷹山","74 しらたかやま白鷹山山形県994地理院地図Googleマップ北緯38度13分22秒東経140度10分23秒﻿ / ﻿北緯38.222656度 東経140.173161度﻿ / 38.222656; 140.173161﻿ (白鷹山)虚空蔵山","https://ja.wikipedia.org/wiki/白鷹山","北緯38度13分22秒東経140度10分23秒","標高: 994 m;所在地: 日本山形県白鷹町・山辺町・南陽市;位置: 北緯38度13分22秒東経140度10分23秒;山系: 白鷹丘陵;種類: 成層火山、溶岩ドーム","東北百名山","表形式"
"北股岳 (存在しないページ)","75 きたまただけ北股岳山形県新潟県2,024.9地理院地図Googleマップ北緯37度52分48秒東経139度38分19秒﻿ / ﻿北緯37.879957度 東経139.638562度﻿ / 37.879957; 139.638562﻿ (北股岳)越後百山飯豊連峰","https://ja.wikipedia.org/w/index.php?title=北股岳&amp;action=edit&amp;redlink=1","","","東北百名山","表形式"
"飯豊山","76 いいでほんさん飯豊本山福島県2,105.2地理院地図Googleマップ北緯37度51分17秒東経139度42分26秒﻿ / ﻿北緯37.854834度 東経139.707095度﻿ / 37.854834; 139.707095﻿ (飯豊本山)日本百名山（飯豊連峰全体を指す）越後百山飯豊連峰","https://ja.wikipedia.org/wiki/飯豊山","北緯37度51分17秒東経139度42分26秒","標高: 2,105.1 m;所在地: 日本山形県西置賜郡小国町新潟県東蒲原郡阿賀町福島県喜多方市;位置: 北緯37度51分17秒東経139度42分26秒座標: 北緯37度51分17秒 東経139度42分26秒;山系: 飯豊山地[1]","東北百名山","表形式"
"西吾妻山","77 にしあづまやま西吾妻山福島県山形県2,035地理院地図Googleマップ北緯37度44分17秒東経140度08分27秒﻿ / ﻿北緯37.738128度 東経140.140761度﻿ / 37.738128; 140.140761﻿ (西吾妻山)日本百名山（吾妻連峰全体を指す）吾妻連峰","https://ja.wikipedia.org/wiki/西吾妻山","北緯37度44分17秒東経140度08分27秒","標高: 2,035 m;所在地: 日本山形県米沢市・福島県耶麻郡北塩原村;位置: 北緯37度44分17秒東経140度08分27秒座標: 北緯37度44分17秒 東経140度08分27秒;山系: 吾妻連峰・吾妻火山群;種類: 成層火山","東北百名山","表形式"
"一切経山","78 いっさいきょうざん一切経山福島県1,949.4地理院地図Googleマップ北緯37度44分07秒東経140度14分40秒﻿ / ﻿北緯37.735367度 東経140.244323度﻿ / 37.735367; 140.244323﻿ (一切経山)日本三百名山新日本百名山吾妻連峰","https://ja.wikipedia.org/wiki/一切経山","北緯37度44分07秒東経140度14分40秒","標高: 1,948.8m;所在地: 日本福島県福島市・耶麻郡猪苗代町;位置: 北緯37度44分07秒東経140度14分40秒座標: 北緯37度44分07秒 東経140度14分40秒;山系: 吾妻連峰","東北百名山","表形式"
"栂峰 (存在しないページ)","79 画 像 募 集 中つがみね栂峰山形県1,541.4地理院地図Googleマップ北緯37度49分41秒東経139度56分14秒﻿ / ﻿北緯37.828097度 東経139.937354度﻿ / 37.828097; 139.937354﻿ (栂峰)","https://ja.wikipedia.org/w/index.php?title=栂峰&amp;action=edit&amp;redlink=1","","","東北百名山","表形式"
"安達太良山","80 あだたらやま安達太良山福島県1,699.9地理院地図Googleマップ北緯37度37分16秒東経140度17分16秒﻿ / ﻿北緯37.621125度 東経140.287871度﻿ / 37.621125; 140.287871﻿ (安達太良山)日本百名山新日本百名山花の百名山智恵子抄","https://ja.wikipedia.org/wiki/安達太良山","北緯37度38分50秒東経140度16分51秒","標高: 最高峰箕輪山 1,728[1]m;所在地: 日本福島県福島市・二本松市・郡山市安達郡大玉村・耶麻郡猪苗代町;位置: 北緯37度38分50秒東経140度16分51秒座標: 北緯37度38分50秒 東経140度16分51秒[1];山系: 奥羽山脈南部;種類: 成層火山(活火山ランクB);最新噴火: 1900年","東北百名山","表形式"
"磐梯山","81 ばんだいさん磐梯山福島県1,818.6地理院地図Googleマップ北緯37度36分03秒東経140度04分20秒﻿ / ﻿北緯37.600961度 東経140.072244度﻿ / 37.600961; 140.072244﻿ (磐梯山)日本百名山新日本百名山会津富士","https://ja.wikipedia.org/wiki/磐梯山","北緯37度36分04秒東経140度04分20秒","標高: 1,816.29m;所在地: 日本福島県猪苗代町・磐梯町・北塩原村;位置: 北緯37度36分04秒東経140度04分20秒座標: 北緯37度36分04秒 東経140度04分20秒;山系: 独立峰;種類: 成層火山（活火山ランクB）","東北百名山","表形式"
"額取山","82 ひたいとりやま額取山福島県1,008.7地理院地図Googleマップ北緯37度27分01秒東経140度13分13秒﻿ / ﻿北緯37.450258度 東経140.220396度﻿ / 37.450258; 140.220396﻿ (額取山)","https://ja.wikipedia.org/wiki/額取山","北緯37度27分00.9秒東経140度13分13.3秒","標高: 1,008.7 m;所在地: 日本福島県郡山市;位置: 北緯37度27分00.9秒東経140度13分13.3秒座標: 北緯37度27分00.9秒 東経140度13分13.3秒;山系: 奥羽山脈","東北百名山","表形式"
"二岐山","83 ふたまたやま二岐山福島県1,544.4地理院地図Googleマップ北緯37度14分47秒東経139度58分02秒﻿ / ﻿北緯37.246395度 東経139.967350度﻿ / 37.246395; 139.967350﻿ (二岐山)日本三百名山","https://ja.wikipedia.org/wiki/二岐山","北緯37度14分47.0秒東経139度58分02.5秒","標高: 1,544.3 m;所在地: 日本福島県岩瀬郡天栄村・南会津郡下郷町;位置: 北緯37度14分47.0秒東経139度58分02.5秒座標: 北緯37度14分47.0秒 東経139度58分02.5秒;山系: 奥羽山脈;種類: 成層火山、溶岩ドーム","東北百名山","表形式"
"三本槍岳","84 さんぼんやりだけ三本槍岳福島県栃木県1,916.9地理院地図Googleマップ北緯37度09分01秒東経139度57分41秒﻿ / ﻿北緯37.150143度 東経139.961402度﻿ / 37.150143; 139.961402﻿ (三本槍岳)日本百名山(那須岳として)","https://ja.wikipedia.org/wiki/三本槍岳","北緯37度09分00.5秒東経139度57分41.0秒","標高: 1,916.9 m;所在地: 日本福島県西白河郡西郷村栃木県那須塩原市;位置: 北緯37度09分00.5秒東経139度57分41.0秒座標: 北緯37度09分00.5秒 東経139度57分41.0秒;山系: 那須火山群;種類: 成層火山","東北百名山","表形式"
"小野岳","85 おのだけ小野岳福島県1,383.5地理院地図Googleマップ北緯37度19分33秒東経139度53分12秒﻿ / ﻿北緯37.325921度 東経139.886575度﻿ / 37.325921; 139.886575﻿ (小野岳)","https://ja.wikipedia.org/wiki/小野岳","北緯37度19分31秒東経139度53分11秒","標高: 1,383[1]m;所在地: 日本福島県南会津郡下郷町;位置: 北緯37度19分31秒東経139度53分11秒座標: 北緯37度19分31秒 東経139度53分11秒","東北百名山","表形式"
"博士山","86 はかせやま博士山福島県1,482.0地理院地図Googleマップ北緯37度21分47秒東経139度42分53秒﻿ / ﻿北緯37.363167度 東経139.714738度﻿ / 37.363167; 139.714738﻿ (博士山)","https://ja.wikipedia.org/wiki/博士山","北緯37度21分47.4秒東経139度42分53.1秒","標高: 1,482.0 m;所在地: 日本福島県河沼郡柳津町・大沼郡会津美里町・昭和村;位置: 北緯37度21分47.4秒東経139度42分53.1秒座標: 北緯37度21分47.4秒 東経139度42分53.1秒","東北百名山","表形式"
"志津倉山 (存在しないページ)","87 画 像 募 集 中しづくらやま志津倉山福島県1,234地理院地図Googleマップ北緯37度22分09秒東経139度38分25秒﻿ / ﻿北緯37.369089度 東経139.640331度﻿ / 37.369089; 139.640331﻿ (志津倉山)","https://ja.wikipedia.org/w/index.php?title=志津倉山&amp;action=edit&amp;redlink=1","","","東北百名山","表形式"
"七ヶ岳","88 ななつがたけ七ヶ岳福島県1,635.9地理院地図Googleマップ北緯37度07分27秒東経139度39分27秒﻿ / ﻿北緯37.124280度 東経139.657471度﻿ / 37.124280; 139.657471﻿ (七ヶ岳)日本三百名山","https://ja.wikipedia.org/wiki/七ヶ岳","北緯37度07分27.4秒東経139度39分26.9秒","標高: 1,635.8 m;所在地: 日本福島県南会津郡南会津町;位置: 北緯37度07分27.4秒東経139度39分26.9秒座標: 北緯37度07分27.4秒 東経139度39分26.9秒","東北百名山","表形式"
"荒海山","89 あらかいさん荒海山福島県栃木県1,580.6地理院地図Googleマップ北緯37度02分11秒東経139度38分41秒﻿ / ﻿北緯37.036393度 東経139.644680度﻿ / 37.036393; 139.644680﻿ (荒海山)日本三百名山太郎岳","https://ja.wikipedia.org/wiki/荒海山","北緯37度02分10秒東経139度38分37秒","標高: 1,581 m;所在地: 日本福島県南会津郡南会津町栃木県日光市;位置: 北緯37度02分10秒東経139度38分37秒座標: 北緯37度02分10秒 東経139度38分37秒;山系: 帝釈山地","東北百名山","表形式"
"田代山 (帝釈山脈)","90 たしろやま・たいしゃくやま田代山・帝釈山福島県栃木県1,971m ・2,059.9地理院地図Googleマップ北緯36度58分11秒東経139度27分36秒﻿ / ﻿北緯36.969811度 東経139.459985度﻿ / 36.969811; 139.459985﻿ (田代山・帝釈山)日本二百名山(帝釈山)花の百名山","https://ja.wikipedia.org/wiki/田代山_(帝釈山脈)","北緯36度58分27.8秒東経139度28分42.6秒","標高: 1,971 m;所在地: 日本福島県南会津郡南会津町;位置: 北緯36度58分27.8秒東経139度28分42.6秒座標: 北緯36度58分27.8秒 東経139度28分42.6秒;山系: 帝釈山脈","東北百名山","表形式"
"三岩岳 (存在しないページ)","91 みついわだけ三岩岳福島県2,065.2地理院地図Googleマップ北緯37度04分55秒東経139度22分47秒﻿ / ﻿北緯37.081882度 東経139.379592度﻿ / 37.081882; 139.379592﻿ (三岩岳)","https://ja.wikipedia.org/w/index.php?title=三岩岳&amp;action=edit&amp;redlink=1","","","東北百名山","表形式"
"会津駒ヶ岳","92 あいづこまがたけ会津駒ヶ岳福島県2,132.6地理院地図Googleマップ北緯37度02分51秒東経139度21分14秒﻿ / ﻿北緯37.047601度 東経139.353789度﻿ / 37.047601; 139.353789﻿ (会津駒ヶ岳)日本百名山新・花の百名山駒ヶ岳","https://ja.wikipedia.org/wiki/会津駒ヶ岳","北緯37度02分51.4秒東経139度21分13.6秒","標高: 2,133 m;所在地: 日本福島県南会津郡檜枝岐村;位置: 北緯37度02分51.4秒東経139度21分13.6秒座標: 北緯37度02分51.4秒 東経139度21分13.6秒;山系: 越後山脈","東北百名山","表形式"
"燧ヶ岳","93 ひうちがたけ燧ヶ岳福島県2,356地理院地図Googleマップ北緯36度57分19秒東経139度17分19秒﻿ / ﻿北緯36.955143度 東経139.288676度﻿ / 36.955143; 139.288676﻿ (燧ヶ岳)日本百名山新・花の百名山柴安嵓・爼嵓福島県最高峰東北地方最高峰尾瀬ヶ原","https://ja.wikipedia.org/wiki/燧ヶ岳","北緯36度57分18秒東経139度17分07秒","標高: 2,356 m;所在地: 福島県南会津郡檜枝岐村;位置: 北緯36度57分18秒東経139度17分07秒座標: 北緯36度57分18秒 東経139度17分07秒;山系: 独立峰;種類: 複成火山[1]","東北百名山","表形式"
"御神楽岳","94 みかぐらだけ御神楽岳福島県1,386.2地理院地図Googleマップ北緯37度31分19秒東経139度25分33秒﻿ / ﻿北緯37.521879度 東経139.425853度﻿ / 37.521879; 139.425853﻿ (御神楽岳)日本二百名山越後百山","https://ja.wikipedia.org/wiki/御神楽岳","北緯37度31分18.8秒東経139度25分33.1秒","標高: 1,386.5 m;所在地: 新潟県東蒲原郡阿賀町;位置: 北緯37度31分18.8秒東経139度25分33.1秒;山系: 越後山脈","東北百名山","表形式"
"蒲生岳","95 がもうだけ蒲生岳福島県828地理院地図Googleマップ北緯37度23分19秒東経139度20分08秒﻿ / ﻿北緯37.388528度 東経139.335533度﻿ / 37.388528; 139.335533﻿ (蒲生岳)","https://ja.wikipedia.org/wiki/蒲生岳","北緯37度23分18.7秒東経139度20分07.8秒","標高: 828 m;所在地: 日本福島県南会津郡只見町;位置: 北緯37度23分18.7秒東経139度20分07.8秒座標: 北緯37度23分18.7秒 東経139度20分07.8秒","東北百名山","表形式"
"会津朝日岳","96 あいづあさひだけ会津朝日岳福島県1,624.3地理院地図Googleマップ北緯37度13分16秒東経139度20分23秒﻿ / ﻿北緯37.221149度 東経139.339651度﻿ / 37.221149; 139.339651﻿ (会津朝日岳)日本二百名山朝日岳","https://ja.wikipedia.org/wiki/会津朝日岳","北緯37度13分16.1秒東経139度20分22.7秒","標高: 1,624.2 m;所在地: 日本福島県南会津郡只見町;位置: 北緯37度13分16.1秒東経139度20分22.7秒座標: 北緯37度13分16.1秒 東経139度20分22.7秒","東北百名山","表形式"
