"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"八森スキー場","八森スキー場（2009年廃止）","https://ja.wikipedia.org/wiki/八森スキー場","","所在地: 〒989-3434宮城県仙台市青葉区新川（当時）宮城県宮城郡宮城町新川;索道数: 2本","日本のスキー場一覧","箇条書き","1931年（昭和6年）に東北大学の学生が滑り始めたのが始まりという。それからスキーヤーが訪れるようになった場所に、1935年（昭和10年）または1937年（昭和12年）に栃木県今市の伊藤菊一郎が山小屋を建て、スキーを貸し出してスキー場とした。これを受け、奥羽山脈を貫通する区間が開通して仙山線が全通した1937年（昭和12年）11月10日、新設区間に八ツ森仮乗降場が設けられた。"
"みやぎ蔵王えぼしスキー場","みやぎ蔵王えぼしスキー場","https://ja.wikipedia.org/wiki/みやぎ蔵王えぼしスキー場","北緯38度7分33.74秒東経140度31分43.025秒","所在地: 〒989-0998宮城県刈田郡蔵王町遠刈田温泉倉石岳国有林内;座標: 北緯38度7分33.74秒東経140度31分43.025秒﻿ / ﻿北緯38.1260389度 東経140.52861806度﻿ / 38.1260389; 140.52861806座標: 北緯38度7分33.74秒東経140度31分43.025秒﻿ / ﻿北緯38.1260389度 東経140.52861806度﻿ / 38.1260389; 140.52861806;標高: 1,350 m - 650 m;標高差: 700 m;最長滑走距離: 4,300 m;最大傾斜: 35度;コース数: 10本;索道数: 8本;公式サイト: http://www.eboshi.co.jp/","日本のスキー場一覧","箇条書き","冬は宮城県を代表するスキー場の一つとして知られる。冬以外でも夏のトレッキングや秋の紅葉観賞や芋煮会等、1年を通して利用することができる。春にはスイセンの花が咲き誇る。"
"みやぎ蔵王七ヶ宿スキー場 (存在しないページ)","みやぎ蔵王七ヶ宿スキー場","https://ja.wikipedia.org/w/index.php?title=みやぎ蔵王七ヶ宿スキー場&amp;action=edit&amp;redlink=1","","","日本のスキー場一覧","箇条書き",""
"みやぎ蔵王白石スキー場","みやぎ蔵王白石スキー場","https://ja.wikipedia.org/wiki/みやぎ蔵王白石スキー場","北緯38度4分6秒東経140度30分50秒","所在地: 宮城県白石市福岡八宮字不忘山;座標: 北緯38度4分6秒東経140度30分50秒﻿ / ﻿北緯38.06833度 東経140.51389度﻿ / 38.06833; 140.51389座標: 北緯38度4分6秒東経140度30分50秒﻿ / ﻿北緯38.06833度 東経140.51389度﻿ / 38.06833; 140.51389;運営者: NPO法人アザレア 2019年時点;開業日: 1969年;造設地形: 不忘山;標高: 1,146 m - 846 m;標高差: 300 m;最大傾斜: 38度;コース数: 7本;索道数: 4本;公式サイト: nposki.com","日本のスキー場一覧","箇条書き","NPO法人不忘アザレアが管理及び運営をしている。1969年にオープン。スキー、スノーボードが利用可能。"
"みやぎ蔵王スキー場すみかわスノーパーク","みやぎ蔵王スキー場すみかわスノーパーク","https://ja.wikipedia.org/wiki/みやぎ蔵王スキー場すみかわスノーパーク","北緯38度8分6.314秒東経140度29分41.889秒","所在地: 〒989-0916宮城県刈田郡蔵王町遠刈田温泉字倉石岳国有林内ゲレンデハウス;座標: 北緯38度8分6.314秒東経140度29分41.889秒﻿ / ﻿北緯38.13508722度 東経140.49496917度﻿ / 38.13508722; 140.49496917座標: 北緯38度8分6.314秒東経140度29分41.889秒﻿ / ﻿北緯38.13508722度 東経140.49496917度﻿ / 38.13508722; 140.49496917;標高: 1,400 m - 1,100 m;標高差: 300 m;最長滑走距離: 3,000 m;最大傾斜: 35度;コース数: 8本;索道数: 3本;公式サイト: http://www.zao-sumikawa.jp/","日本のスキー場一覧","箇条書き","蔵王山の山頂付近に位置する。標高が高いので、パウダースノーなのが特徴。"
"やくらいファミリースキー場 (存在しないページ)","やくらいファミリースキー場","https://ja.wikipedia.org/w/index.php?title=やくらいファミリースキー場&amp;action=edit&amp;redlink=1","","","日本のスキー場一覧","箇条書き",""
"秋田八幡平スキー場 (存在しないページ)","秋田八幡平スキー場","https://ja.wikipedia.org/w/index.php?title=秋田八幡平スキー場&amp;action=edit&amp;redlink=1","","","日本のスキー場一覧","箇条書き",""
"阿仁スキー場","阿仁スキー場","https://ja.wikipedia.org/wiki/阿仁スキー場","北緯39度57分18秒東経140度29分31秒","所在地: 秋田県北秋田市阿仁鍵ノ滝79;座標: 北緯39度57分18秒東経140度29分31秒﻿ / ﻿北緯39.95500度 東経140.49194度﻿ / 39.95500; 140.49194座標: 北緯39度57分18秒東経140度29分31秒﻿ / ﻿北緯39.95500度 東経140.49194度﻿ / 39.95500; 140.49194;標高: 1,200 m - 537 m;標高差: 663 m;最長滑走距離: 4400 m;最大傾斜: 28度;コース数: 5本;コース面積: 20 ha;索道数: 3本;公式サイト: http://www.aniski.jp/ski/","日本のスキー場一覧","箇条書き","標高の高い場所では樹氷が見られる。毎年1〜3月にかけて樹氷観賞が行われている。"
"大曲ファミリースキー場","大曲ファミリースキー場","https://ja.wikipedia.org/wiki/大曲ファミリースキー場","北緯39度26分25.36秒東経140度25分59.62秒","所在地: 〒014-0073秋田県大仙市内小友字中沢171-12;座標: 北緯39度26分25.36秒東経140度25分59.62秒﻿ / ﻿北緯39.4403778度 東経140.4332278度﻿ / 39.4403778; 140.4332278座標: 北緯39度26分25.36秒東経140度25分59.62秒﻿ / ﻿北緯39.4403778度 東経140.4332278度﻿ / 39.4403778; 140.4332278;正式名称: 大仙市営大曲スキー場;標高: 304 m - 200 m;標高差: 104 m;最長滑走距離: 500 m;最大傾斜: 25度;コース数: 1本;索道: チェアリフト;索道数: 1本;ナイター設備: 有;ナイター営業: 有;公式サイト: familyski.omagari-sc.com","日本のスキー場一覧","箇条書き",""
"大湯温泉 黒森ユースホステル","大湯温泉スキー場（2001年廃止）","https://ja.wikipedia.org/wiki/大湯温泉_黒森ユースホステル","","収容人数: 20人;所在地: 〒018-5421;外部リンク: JYH協会内サイト","日本のスキー場一覧","箇条書き","閉館時点では東北地方で一番古いユースホステルだった。大湯温泉スキー場の施設の一部として公益法人によって建設され、スキー場が閉鎖しても営業を継続していた。平成23年度で公益法人の補助金が打ち切りになり、施設の老朽化もあり、2012年3月31日で閉館した。閉館後も日帰り温泉としての営業は続けるという。"
"神岡スキー場 (存在しないページ)","神岡スキー場（廃止）","https://ja.wikipedia.org/w/index.php?title=神岡スキー場&amp;action=edit&amp;redlink=1","","","日本のスキー場一覧","箇条書き",""
"休暇村・乳頭スキー場 (存在しないページ)","休暇村・乳頭スキー場（廃止）","https://ja.wikipedia.org/w/index.php?title=休暇村・乳頭スキー場&amp;action=edit&amp;redlink=1","","","日本のスキー場一覧","箇条書き",""
"五城目町営恋地スキー場（現オフロードコース） (存在しないページ)","五城目町営恋地スキー場（現オフロードコース）（2006年休止）","https://ja.wikipedia.org/w/index.php?title=五城目町営恋地スキー場（現オフロードコース）&amp;action=edit&amp;redlink=1","","","日本のスキー場一覧","箇条書き",""
"後三年スキー場","後三年スキー場","https://ja.wikipedia.org/wiki/後三年スキー場","北緯39度21分39.83秒東経140度32分50.06秒","所在地: 〒019-1234秋田県仙北郡美郷町飯詰字東西法寺181-2;座標: 北緯39度21分39.83秒東経140度32分50.06秒﻿ / ﻿北緯39.3610639度 東経140.5472389度﻿ / 39.3610639; 140.5472389座標: 北緯39度21分39.83秒東経140度32分50.06秒﻿ / ﻿北緯39.3610639度 東経140.5472389度﻿ / 39.3610639; 140.5472389;最長滑走距離: 200 m;コース数: 1本;ナイター設備: 有;公式サイト: http://akita-misato.com/stay/yutopia/about/activity/snowpark/","日本のスキー場一覧","箇条書き",""
"ジュネス栗駒スキー場","ジュネス栗駒スキー場","https://ja.wikipedia.org/wiki/ジュネス栗駒スキー場","北緯39度9分33.4秒東経140度43分35.3秒","所在地: 〒019-0803秋田県雄勝郡東成瀬村椿川字柳沢39-7;座標: 北緯39度9分33.4秒東経140度43分35.3秒﻿ / ﻿北緯39.159278度 東経140.726472度﻿ / 39.159278; 140.726472座標: 北緯39度9分33.4秒東経140度43分35.3秒﻿ / ﻿北緯39.159278度 東経140.726472度﻿ / 39.159278; 140.726472;標高: 770 m - 395 m;標高差: 375 m;最長滑走距離: 2,500 m;最大傾斜: 40度;コース数: 11本;索道数: 4本;テレインパーク: 1;ナイター設備: 有;ナイター営業: 有;公式サイト: www.jeunesse-ski.com","日本のスキー場一覧","箇条書き","日帰り入浴が可能な温泉やサウナも備わっている。また夏季も夏スキー（グレステン）を行うことができる。"
"水晶山スキー場","水晶山スキー場","https://ja.wikipedia.org/wiki/水晶山スキー場","北緯40度10分38.51秒東経140度45分49.9秒","所在地: 〒018-5202秋田県鹿角市尾去沢字尾去山国有林;座標: 北緯40度10分38.51秒東経140度45分49.9秒﻿ / ﻿北緯40.1773639度 東経140.763861度﻿ / 40.1773639; 140.763861座標: 北緯40度10分38.51秒東経140度45分49.9秒﻿ / ﻿北緯40.1773639度 東経140.763861度﻿ / 40.1773639; 140.763861;標高: 476 m - 257 m;標高差: 211 m;最長滑走距離: 700 m;最大傾斜: 23度;コース数: 3本;索道数: 1本;ナイター設備: 有;ナイター営業: 有;公式サイト: www.ink.or.jp/~mineland/ski/newpage3.htm","日本のスキー場一覧","箇条書き",""
"スノーワールドタザワ (存在しないページ)","スノーワールドタザワ（廃止）","https://ja.wikipedia.org/w/index.php?title=スノーワールドタザワ&amp;action=edit&amp;redlink=1","","","日本のスキー場一覧","箇条書き",""
"千畑スキー場 (存在しないページ)","千畑スキー場（2007年廃止）","https://ja.wikipedia.org/w/index.php?title=千畑スキー場&amp;action=edit&amp;redlink=1","","","日本のスキー場一覧","箇条書き",""
"協和スキー場","協和スキー場","https://ja.wikipedia.org/wiki/協和スキー場","北緯39度40分51.04秒東経140度23分34.99秒","所在地: 〒019-0803秋田県大仙市協和船岡字上庄内71-1;座標: 北緯39度40分51.04秒東経140度23分34.99秒﻿ / ﻿北緯39.6808444度 東経140.3930528度﻿ / 39.6808444; 140.3930528座標: 北緯39度40分51.04秒東経140度23分34.99秒﻿ / ﻿北緯39.6808444度 東経140.3930528度﻿ / 39.6808444; 140.3930528;標高: 439 m - 170 m;標高差: 375 m;最大傾斜: 30度;コース数: 9本;索道数: 2本;ナイター設備: 有;ナイター営業: 有;公式サイト: kyowasnow.net/ski","日本のスキー場一覧","箇条書き",""
"大台スキー場","大台スキー場","https://ja.wikipedia.org/wiki/大台スキー場","北緯39度31分8.99秒東経140度39分18.7秒","所在地: 〒014-1413秋田県大仙市太田町川口字大台地内1-2;座標: 北緯39度31分8.99秒東経140度39分18.7秒﻿ / ﻿北緯39.5191639度 東経140.655194度﻿ / 39.5191639; 140.655194座標: 北緯39度31分8.99秒東経140度39分18.7秒﻿ / ﻿北緯39.5191639度 東経140.655194度﻿ / 39.5191639; 140.655194;正式名称: 大仙市営太田スキー場;標高: 473 m - 183 m;標高差: 290 m;最大傾斜: 35度;コース数: 6本;索道数: 2本;テレインパーク: 有;ナイター設備: 有;ナイター営業: 有;公式サイト: ohdai.omagari-sc.com/inquiry.html","日本のスキー場一覧","箇条書き",""
"太平山スキー場オーパス","太平山スキー場オーパス","https://ja.wikipedia.org/wiki/太平山スキー場オーパス","北緯39度47分15秒東経140度13分10.7秒","所在地: 秋田県秋田市仁別字蛇馬目沢111;座標: 北緯39度47分15秒東経140度13分10.7秒﻿ / ﻿北緯39.78750度 東経140.219639度﻿ / 39.78750; 140.219639座標: 北緯39度47分15秒東経140度13分10.7秒﻿ / ﻿北緯39.78750度 東経140.219639度﻿ / 39.78750; 140.219639;標高: 330 m - 135 m;標高差: 195 m;最長滑走距離: 2,000 m;最大傾斜: 25度;コース数: 6本;コース面積: 118 ha;索道数: 3本;公式サイト: 秋田市 太平山リゾート公園 - 太平山スキー場オーパス","日本のスキー場一覧","箇条書き","「オーパス」の名はアイヌ語で「雪」を意味する「ウパシ・upas」に由来する。それまで県道を挟んで対面の斜面にあった「仁別スキー場」の代替施設として約32億円をかけて1992年に秋田市によって整備された。秋田市街からもっとも近いスキー場であり、周囲も公園であることから、ファミリー向けのゲレンデが志向され、最急勾配でも25°と初・中級者向きのコースが中心である。ナイター設備あり（天気が良ければ秋田市街の夜景が見渡せる）。"
"たざわ湖スキー場","たざわ湖スキー場","https://ja.wikipedia.org/wiki/たざわ湖スキー場","北緯39度45分40秒東経140度46分0秒","所在地: 〒014-1201秋田県仙北市田沢湖生保内字下高野73-2;座標: 北緯39度45分40秒東経140度46分0秒﻿ / ﻿北緯39.76111度 東経140.76667度﻿ / 39.76111; 140.76667座標: 北緯39度45分40秒東経140度46分0秒﻿ / ﻿北緯39.76111度 東経140.76667度﻿ / 39.76111; 140.76667;正式名称: 秋田県田沢湖スキー場;運営者: 田沢湖高原リフト株式会社;開業日: 1969年;造設地形: 秋田駒ヶ岳;標高: 1,186 m - 578 m;標高差: 608 m;最長滑走距離: 3,000 m;最大傾斜: 38度;コース数: 13本;コース面積: 100 ha;索道数: 6本;テレインパーク: 1;公式サイト: tazawako-ski.com","日本のスキー場一覧","箇条書き","田沢湖の東部、秋田駒ケ岳の斜面にある田沢湖高原に位置し、田沢湖畔からは車で10分ほどの距離がある。田沢湖を望む景観は素晴らしいが、その一方で田沢湖から吹き上げる風で強い向かい風となることもある。スキー国体での使用実績もあり、競技向けの上級コースからスキー教室向けの初心者コースまで多彩なコースを揃える。ナイター設備あり。スノーボード可。"
"田沢湖高原アッスルスキー場 (存在しないページ)","田沢湖高原アッスルスキー場（営業休止中）","https://ja.wikipedia.org/w/index.php?title=田沢湖高原アッスルスキー場&amp;action=edit&amp;redlink=1","","","日本のスキー場一覧","箇条書き",""
"鳥海オコジョランドスキー場 (存在しないページ)","鳥海オコジョランドスキー場","https://ja.wikipedia.org/w/index.php?title=鳥海オコジョランドスキー場&amp;action=edit&amp;redlink=1","","","日本のスキー場一覧","箇条書き",""
"鳥海高原矢島スキー場","鳥海高原矢島スキー場","https://ja.wikipedia.org/wiki/鳥海高原矢島スキー場","北緯39度11分23秒東経140度5分15秒","所在地: 〒015-0418秋田県由利本荘市矢島町荒沢字長保田6;座標: 北緯39度11分23秒東経140度5分15秒﻿ / ﻿北緯39.18972度 東経140.08750度﻿ / 39.18972; 140.08750座標: 北緯39度11分23秒東経140度5分15秒﻿ / ﻿北緯39.18972度 東経140.08750度﻿ / 39.18972; 140.08750;標高: 700 m - 480 m;標高差: 220 m;最長滑走距離: 1,300 m;最大傾斜: 25度;コース数: 7本;索道数: 2本;テレインパーク: 10;ナイター設備: 有;ナイター営業: 有;公式サイト: 鳥海高原矢島スキー場","日本のスキー場一覧","箇条書き",""
"花輪スキー場","花輪スキー場","https://ja.wikipedia.org/wiki/花輪スキー場","北緯40度11分16秒東経140度49分23秒","所在地: 秋田県鹿角市花輪字百合沢81-1;座標: 北緯40度11分16秒東経140度49分23秒﻿ / ﻿北緯40.18778度 東経140.82306度﻿ / 40.18778; 140.82306座標: 北緯40度11分16秒東経140度49分23秒﻿ / ﻿北緯40.18778度 東経140.82306度﻿ / 40.18778; 140.82306;標高: 744 m - 257 m;標高差: 487 m;最長滑走距離: 1,985 m;最大傾斜: 30度;コース数: 3本;コース面積: - ha;索道数: 3本;テレインパーク: -;公式サイト: スポーツアミューズメントALPAS","日本のスキー場一覧","箇条書き","花輪スキー場は、アルペン、ジャンプ、クロスカントリーの本格的なスキー競技を一度に開催可能な全国でも数少ないスキー場であり、数多くの大会が開催されている。"
"藤里町営スキー場","藤里町営スキー場","https://ja.wikipedia.org/wiki/藤里町営スキー場","北緯40度19分16.74秒東経140度17分33.6秒","所在地: 〒018-3201秋田県山本郡藤里町藤琴字板清水149-1;座標: 北緯40度19分16.74秒東経140度17分33.6秒﻿ / ﻿北緯40.3213167度 東経140.292667度﻿ / 40.3213167; 140.292667;正式名称: 藤里町営板清水スキー場;標高: 172 m - 67 m;標高差: 105 m;最長滑走距離: 400 m;最大傾斜: 35度;コース数: 2本;コース面積: 6.5 ha;索道数: 1本;公式サイト: 藤里町営スキー場","日本のスキー場一覧","箇条書き",""
"保呂羽山スキー場 (存在しないページ)","保呂羽山スキー場（廃止）","https://ja.wikipedia.org/w/index.php?title=保呂羽山スキー場&amp;action=edit&amp;redlink=1","","","日本のスキー場一覧","箇条書き",""
"真山スキー場 (存在しないページ)","真山スキー場（廃止）","https://ja.wikipedia.org/w/index.php?title=真山スキー場&amp;action=edit&amp;redlink=1","","","日本のスキー場一覧","箇条書き",""
"森吉スキー場 (存在しないページ)","森吉スキー場（2007年廃止）","https://ja.wikipedia.org/w/index.php?title=森吉スキー場&amp;action=edit&amp;redlink=1","","","日本のスキー場一覧","箇条書き",""
"横手公園スキー場","横手公園スキー場（2018年廃止）","https://ja.wikipedia.org/wiki/横手公園スキー場","北緯39度19分15.82秒東経140度34分9.22秒","分類: 都市公園（総合公園）;所在地: 日本秋田県横手市城山町;座標: 北緯39度19分15.82秒東経140度34分9.22秒﻿ / ﻿北緯39.3210611度 東経140.5692278度﻿ / 39.3210611; 140.5692278;面積: 38.90ha;設計者: 長岡安平;運営者: 横手市;現況: 年中開放;告示: 1968年4月23日;所在地: 〒013-0011秋田県横手市睦成字城付1-4;座標: 北緯39度19分28.12秒東経140度34分25.51秒﻿ / ﻿北緯39.3244778度 東経140.5737528度﻿ / 39.3244778; 140.5737528座標: 北緯39度19分28.12秒東経140度34分25.51秒﻿ / ﻿北緯39.3244778度 東経140.5737528度﻿ / 39.3244778; 140.5737528;標高: 166 m - 90 m;標高差: 76 m;最長滑走距離: 600 m;最大傾斜: 30度;コース数: 3本;コース面積: 16 ha;索道数: 1本;ナイター設備: 有;ナイター営業: 有;公式サイト: 横手公園スキー場（横手市）;分類: 都市公園（総合公園）;所在地: 日本秋田県横手市城山町;座標: 北緯39度19分15.82秒東経140度34分9.22秒﻿ / ﻿北緯39.3210611度 東経140.5692278度﻿ / 39.3210611; 140.5692278;面積: 38.90ha;設計者: 長岡安平;運営者: 横手市;現況: 年中開放;告示: 1968年4月23日;所在地: 〒013-0011秋田県横手市睦成字城付1-4;座標: 北緯39度19分28.12秒東経140度34分25.51秒﻿ / ﻿北緯39.3244778度 東経140.5737528度﻿ / 39.3244778; 140.5737528座標: 北緯39度19分28.12秒東経140度34分25.51秒﻿ / ﻿北緯39.3244778度 東経140.5737528度﻿ / 39.3244778; 140.5737528;標高: 166 m - 90 m;標高差: 76 m;最長滑走距離: 600 m;最大傾斜: 30度;コース数: 3本;コース面積: 16 ha;索道数: 1本;ナイター設備: 有;ナイター営業: 有;公式サイト: 横手公園スキー場（横手市）","日本のスキー場一覧","箇条書き","1908年（明治41年）に横手城跡が公園として整備されたのがはじまりである。園内には模擬天守である横手城展望台が存在し、桜が数多く植えられている。"
"横手市天下森スキー場","横手市天下森スキー場","https://ja.wikipedia.org/wiki/横手市天下森スキー場","北緯39度9分43.84秒東経140度37分17.43秒","所在地: 〒019-0705秋田県横手市増田町狙半内夏虫沢188;座標: 北緯39度9分43.84秒東経140度37分17.43秒﻿ / ﻿北緯39.1621778度 東経140.6215083度﻿ / 39.1621778; 140.6215083座標: 北緯39度9分43.84秒東経140度37分17.43秒﻿ / ﻿北緯39.1621778度 東経140.6215083度﻿ / 39.1621778; 140.6215083;標高: 465 m - 275 m;標高差: 190 m;最長滑走距離: 830 m;最大傾斜: 24度;コース数: 2本;ナイター設備: 有;ナイター営業: 有;公式サイト: www.tengamori.jp/ski","日本のスキー場一覧","箇条書き",""
"湯沢市秋ノ宮スキー場 (存在しないページ)","湯沢市秋ノ宮スキー場（2008年休止）","https://ja.wikipedia.org/w/index.php?title=湯沢市秋ノ宮スキー場&amp;action=edit&amp;redlink=1","","","日本のスキー場一覧","箇条書き",""
"湯沢市稲川スキー場 (存在しないページ)","湯沢市稲川スキー場","https://ja.wikipedia.org/w/index.php?title=湯沢市稲川スキー場&amp;action=edit&amp;redlink=1","","","日本のスキー場一覧","箇条書き",""
"湯沢市小安温泉スキー場 (存在しないページ)","湯沢市小安温泉スキー場","https://ja.wikipedia.org/w/index.php?title=湯沢市小安温泉スキー場&amp;action=edit&amp;redlink=1","","","日本のスキー場一覧","箇条書き",""
"湯沢市湯沢スキー場 (存在しないページ)","湯沢市湯沢スキー場（2017年廃止）","https://ja.wikipedia.org/w/index.php?title=湯沢市湯沢スキー場&amp;action=edit&amp;redlink=1","","","日本のスキー場一覧","箇条書き",""
"Asahi自然観スノーパーク","Asahi自然観スノーパーク","https://ja.wikipedia.org/wiki/Asahi自然観スノーパーク","","所在地: 山形県西村山郡朝日町白倉745-1;標高: 760 m - 440 m;標高差: 320 m;最長滑走距離: 1500 m;最大傾斜: 34度;コース数: 8本;コース面積: 約100 ha;公式サイト: http://www.shizenkan.jp/winter/index.htm","日本のスキー場一覧","箇条書き","Asahi自然観スノーパーク（アサヒしぜんかんスノーパーク、Asahi自然観SNOW PARK）は、山形県西村山郡朝日町にあるスキー場。開場期間は、例年12月下旬 - 3月上旬の8:30 - 16:30（天候により変更あり）。ナイターは営業していない。ペアリフト4基を所持。初心者も上級者も楽しめるスノーパラダイスをキャッチコピーとし、自然の地形を生かしたコースが特徴である。スキーの他スノーボードも滑走可能で、ファンタジーゲレンデ内にはハーフパイプ(長さ100ｍ、幅20ｍ、斜度18度)も存在する。"
"秋山スキー場","秋山スキー場","https://ja.wikipedia.org/wiki/秋山スキー場","北緯38度51分57.8秒東経140度14分30.6秒","所在地: 山形県最上郡真室川町大字新町127-5;座標: 北緯38度51分57.8秒東経140度14分30.6秒﻿ / ﻿北緯38.866056度 東経140.241833度﻿ / 38.866056; 140.241833座標: 北緯38度51分57.8秒東経140度14分30.6秒﻿ / ﻿北緯38.866056度 東経140.241833度﻿ / 38.866056; 140.241833;標高差: 60 m;最長滑走距離: 200m m;最大傾斜: 20度;コース数: 1本;コース面積: 約5 ha;索道数: 1本","日本のスキー場一覧","箇条書き","国道344号沿いに位置し、街中に位置するスキー場である。アクセスも便利で晴れた日には鳥海山、月山などが一望できる。初級者・中級者向けのゲレンデとなっている。スノーボードも利用可能で、ナイター設備もある。"
"あつみ温泉一本木 (存在しないページ)","あつみ温泉一本木","https://ja.wikipedia.org/w/index.php?title=あつみ温泉一本木&amp;action=edit&amp;redlink=1","","","日本のスキー場一覧","箇条書き",""
"月山スキー場","月山スキー場","https://ja.wikipedia.org/wiki/月山スキー場","北緯38度32分0秒東経140度0分25秒","所在地: 山形県西村山郡西川町;座標: 北緯38度32分0秒東経140度0分25秒﻿ / ﻿北緯38.53333度 東経140.00694度﻿ / 38.53333; 140.00694;造設地形: 姥ヶ岳南南麓;標高: 1600 m - 700 m;標高差: 900 m;最長滑走距離: 5000 m;最大傾斜: 35度;コース数: 4本;索道数: 4本;公式サイト: gassankanko.jp","日本のスキー場一覧","箇条書き","特別豪雪地帯である西川町の中心部（西川町役場）から更に山間部に直線距離で15km、道路距離で25km山奥にある。そのために積雪量が多く年で4-5mとなるため、多すぎて冬のアクセスが断たれ、冬の間はスキーができない。その一方、残雪が豊富なため、春（4月上旬）から夏（7月下旬）にかけて営業するという珍しいスキー場である。"
"神室スキー場","神室スキー場","https://ja.wikipedia.org/wiki/神室スキー場","","所在地: 山形県最上郡金山町有屋1400;標高: 479 m - 323 m;標高差: 156 m;最長滑走距離: 1200 m;最大傾斜: 23度;コース数: 4本;索道数: 1本;公式サイト: https://web.archive.org/web/20081218191939/http://www.geocities.jp/kamuroski/kamuro-top.html","日本のスキー場一覧","箇条書き","ナイターも営業している。スノーボードも利用可能。場内にはレストラン等の他、ホテルや温泉も兼ね備えている。"
"栗子国際スキー場","栗子国際スキー場（休止）","https://ja.wikipedia.org/wiki/栗子国際スキー場","北緯37度49分40秒東経140度15分40秒","所在地: 山形県米沢市板谷529-24;座標: 北緯37度49分40秒東経140度15分40秒﻿ / ﻿北緯37.82778度 東経140.26111度﻿ / 37.82778; 140.26111座標: 北緯37度49分40秒東経140度15分40秒﻿ / ﻿北緯37.82778度 東経140.26111度﻿ / 37.82778; 140.26111;開業日: 1967年;標高: 950 m - 600 m;標高差: 350 m;最長滑走距離: 2,000 m;最大傾斜: 33度;コース数: 6本;コース面積: 30 ha;索道数: 3本;テレインパーク: ボックス、テーブル、レールキッカー、ウェーブ;公式サイト: kurikokokusai.jp","日本のスキー場一覧","箇条書き","少雪や福島第一原子力発電所事故に伴う風評被害、リフトの整備費・車両更新費用の資金調達の困難を理由に2016年シーズンより休業している。2018年時点では外部資本導入のめどが立ち設備修繕を行ったうえで2019年度以降の営業再開を図る見込みとしている。"
"黒伏高原スノーパークジャングル・ジャングル","黒伏高原スノーパークジャングル・ジャングル","https://ja.wikipedia.org/wiki/黒伏高原スノーパークジャングル・ジャングル","北緯38度26分10秒東経140度32分37秒","所在地: 山形県東根市大字観音寺字水無山3170-164;座標: 北緯38度26分10秒東経140度32分37秒﻿ / ﻿北緯38.43611度 東経140.54361度﻿ / 38.43611; 140.54361;標高: 1,030 m - 700 m;標高差: 330 m;最大傾斜: 36度;コース数: 5本;コース面積: 186 ha;索道数: 3本;テレインパーク: ボックス、レールキッカー、パイプ;公式サイト: snow park JANGLE JUNGLE","日本のスキー場一覧","箇条書き","ジャングル・ジャングルは英語表記でjangle・jungleでありjangleは「にぎやかな」の意、jungleはそのまま「ジャングル」の意。地元では「ジャングル」の略称で呼ばれている。東根市の中心街から20分ほど東、宮城県との県境である関山峠の北側、水無山の北斜面に位置する。仙台市からも1時間程度の距離にあるため同市からの客も多い。ゲレンデは北向きで、正面に東北有数のロッククライミングの名所である黒伏山がそびえスキー場のシンボルとなっている。標高は700m〜1,000m余りだが、月山を越えた季節風が吹き込む谷にあるため、県内のスキー場でも積雪量が多く、例年12月上旬から4月上旬までの営業となっており、雪が多い年には5月GWまで延長したこともある。雪質も良好である。スキー場の雰囲気から若い客層が多いと思われがちだが、県内のスキー場では唯一小学生以下リフト無料となっており、家族連れの客も多い。"
"蔵王猿倉スキー場","蔵王猿倉スキー場","https://ja.wikipedia.org/wiki/蔵王猿倉スキー場","","所在地: 山形県上山市蔵王字蔵王山2843-1;標高: 880 m - 700 m;標高差: 180 m;最長滑走距離: 700 m;最大傾斜: 37度;コース数: 5本;コース面積: 9 ha;テレインパーク: ウェーブ;公式サイト: http://www.zao-sarukura.co.jp/","日本のスキー場一覧","箇条書き","蔵王猿倉スキー場（ざおうさるくらスキーじょう）は、蔵王猿倉内にあるスキー場である。冬季期間中営業しており、あらゆるレベルのゲレンデが存在する。"
"蔵王ライザスキーワールド","蔵王ライザスキーワールド","https://ja.wikipedia.org/wiki/蔵王ライザスキーワールド","","所在地: 山形県上山市蔵王坊平高原;標高: 1446 m - 1060 m;標高差: 386 m;最長滑走距離: 1950 m;最大傾斜: 26度;コース数: 6本;索道数: 3本;テレインパーク: キッカー、レール、ボックス;公式サイト: http://www.zaoliza.co.jp/","日本のスキー場一覧","箇条書き","スノーボードは全面滑走を許可している。"
"里山スキー場","里山スキー場（廃止）","https://ja.wikipedia.org/wiki/里山スキー場","北緯38度34分37秒東経140度21分30秒","所在地: 山形県北村山郡大石田町大字横山44176-1;座標: 北緯38度34分37秒東経140度21分30秒﻿ / ﻿北緯38.57694度 東経140.35833度﻿ / 38.57694; 140.35833座標: 北緯38度34分37秒東経140度21分30秒﻿ / ﻿北緯38.57694度 東経140.35833度﻿ / 38.57694; 140.35833;開業日: 1994年;廃業日: 2013年3月20日;標高: 約150 m - 約70 m;標高差: 約80 m;最長滑走距離: 350 m;コース面積: 3.8 ha;索道数: 1本","日本のスキー場一覧","箇条書き","1994年に開業。平日はナイターのみの営業、土日は昼夜とも営業していた。リフト1つのみで運営しており、普通のコースの他迂回コースが存在した。赤字経営が続き、施設老朽化に伴う修繕費で赤字が膨らむことから、2012年のシーズンをもって閉鎖となった。最終シーズンは「無料開放」された。"
