"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"春日山 (山梨県) (存在しないページ)","60春日山かすがやま1235御坂山地 1A（新鳥坂トンネル）60","https://ja.wikipedia.org/w/index.php?title=春日山_(山梨県)&amp;action=edit&amp;redlink=1","","","山梨百名山","表形式"
"滝戸山 (存在しないページ)","61滝戸山たきどやま1221御坂山地 2A（右左口の里民芸館）61","https://ja.wikipedia.org/w/index.php?title=滝戸山&amp;action=edit&amp;redlink=1","","","山梨百名山","表形式"
"節刀ヶ岳 (存在しないページ)","62節刀ヶ岳せっとうがたけ1736御坂山地 3B（魚眠荘前・鬼ヶ岳）62","https://ja.wikipedia.org/w/index.php?title=節刀ヶ岳&amp;action=edit&amp;redlink=1","","","山梨百名山","表形式"
"十二ヶ岳 (山梨県) (存在しないページ)","63十二ヶ岳じゅうにがたけ1683御坂山地 2C（長浜・桑留尾）63","https://ja.wikipedia.org/w/index.php?title=十二ヶ岳_(山梨県)&amp;action=edit&amp;redlink=1","","","山梨百名山","表形式"
"王岳 (存在しないページ)","64王岳おうだけ1623御坂山地 3A（西湖いやしの里）64","https://ja.wikipedia.org/w/index.php?title=王岳&amp;action=edit&amp;redlink=1","","","山梨百名山","表形式"
"三方分山 (存在しないページ)","65三方分山さんぽうぶんざん1422御坂山地 2B（精進バス停）65","https://ja.wikipedia.org/w/index.php?title=三方分山&amp;action=edit&amp;redlink=1","","","山梨百名山","表形式"
"蛾ヶ岳 (存在しないページ)","66蛾ヶ岳ひるがたけ1279御坂山地 2A（四尾連湖駐車場）66","https://ja.wikipedia.org/w/index.php?title=蛾ヶ岳&amp;action=edit&amp;redlink=1","","","山梨百名山","表形式"
"足和田山","67足和田山あしわだやま1355御坂山地 1A（一本木バス停）67","https://ja.wikipedia.org/wiki/足和田山","北緯35度29分38.87秒東経138度42分27.56秒","標高: 1,354.91[1]m;所在地: 日本山梨県南都留郡富士河口湖町、鳴沢村;位置: 北緯35度29分38.87秒東経138度42分27.56秒座標: 北緯35度29分38.87秒 東経138度42分27.56秒[2];山系: 御坂山地[3]","山梨百名山","表形式"
"竜ヶ岳 (山梨県)","68竜ヶ岳りゅうがたけ1485天子山地  2A（本栖湖キャンプ場）68","https://ja.wikipedia.org/wiki/竜ヶ岳_(山梨県)","北緯35度26分48.55秒東経138度35分0.31秒","標高: 1,485[1]m;所在地: 日本山梨県南巨摩郡身延町、南都留郡富士河口湖町静岡県富士宮市;位置: 北緯35度26分48.55秒東経138度35分0.31秒座標: 北緯35度26分48.55秒 東経138度35分0.31秒[1];山系: 天子山地","山梨百名山","表形式"
"毛無山 (山梨県・静岡県)","69毛無山 けなしやま1964天子山地 3B（湯之奥林道登山口）69","https://ja.wikipedia.org/wiki/毛無山_(山梨県・静岡県)","北緯35度24分57秒東経138度32分38秒","標高: 1,964[1]m;所在地: 山梨県南巨摩郡身延町静岡県富士宮市;位置: 北緯35度24分57秒東経138度32分38秒[1];山系: 天子山地","山梨百名山","表形式"
"長者ヶ岳","70長者ヶ岳ちょうじゃがたけ1336天子山地 3B（佐野川渓谷登山口）70","https://ja.wikipedia.org/wiki/長者ヶ岳","北緯35度20分28.5秒東経138度32分04.8秒","標高: 1335.8 m;所在地: 日本静岡県富士宮市山梨県南巨摩郡南部町;位置: 北緯35度20分28.5秒東経138度32分04.8秒座標: 北緯35度20分28.5秒 東経138度32分04.8秒;山系: 天子山地","山梨百名山","表形式"
"三石山 (山梨県) (存在しないページ)","71三石山みついしやま1173天子山地 2B（大崩登山道）71","https://ja.wikipedia.org/w/index.php?title=三石山_(山梨県)&amp;action=edit&amp;redlink=1","","","山梨百名山","表形式"
"思親山","72思親山 ししんさん1031天子山地 2A（上佐野集落・佐野峠 ）72","https://ja.wikipedia.org/wiki/思親山","北緯35度29分59秒東経138度49分12秒","標高: 1,030.9 m;所在地: 日本山梨県南巨摩郡南部町;位置: 北緯35度29分59秒東経138度49分12秒座標: 北緯35度29分59秒 東経138度49分12秒;山系: 天子山地","山梨百名山","表形式"
"赤岳 (八ヶ岳山系)","73赤岳 あかだけ2899八ヶ岳 4D（美し森・県界尾根）73","https://ja.wikipedia.org/wiki/赤岳_(八ヶ岳山系)","北緯35度58分15秒東経138度22分12秒","標高: 2,899.17[1]m;所在地: 日本長野県南牧村、原村、茅野市山梨県北杜市;位置: 北緯35度58分15秒東経138度22分12秒[2];山系: 八ヶ岳連峰","山梨百名山","表形式"
"権現岳 (八ヶ岳)","74権現岳 ごんげんだけ2715八ヶ岳 4C（天女山入口）74","https://ja.wikipedia.org/wiki/権現岳_(八ヶ岳)","北緯35度56分59秒東経138度21分34秒","標高: 2,715 m;所在地: 長野県諏訪郡富士見町山梨県北杜市;位置: 北緯35度56分59秒東経138度21分34秒;山系: 八ヶ岳連峰","山梨百名山","表形式"
"編笠山","75編笠山あみがさやま2524八ヶ岳 3B（観音平・青年小屋）75","https://ja.wikipedia.org/wiki/編笠山","北緯35度56分30秒東経138度20分42秒","標高: 2,523.72m;所在地: 日本山梨県北杜市長野県諏訪郡富士見町;位置: 北緯35度56分30秒東経138度20分42秒座標: 北緯35度56分30秒 東経138度20分42秒;山系: 八ヶ岳連峰;種類: コニーデ型火山","山梨百名山","表形式"
"横尾山","76横尾山 よこおやま1818奥秩父山塊 1A（信州峠）[1]","https://ja.wikipedia.org/wiki/横尾山","北緯35度55分7秒東経138度31分16秒","標高: 1,818 m;所在地: 日本山梨県北杜市長野県南佐久郡川上村;位置: 北緯35度55分7秒東経138度31分16秒座標: 北緯35度55分7秒 東経138度31分16秒;山系: 奥秩父山塊","山梨百名山","表形式"
"小川山","77小川山 おがわやま2418奥秩父山塊 4C（瑞牆山荘）77","https://ja.wikipedia.org/wiki/小川山","北緯35度54分33秒東経138度36分44秒","標高: 2,418 m;所在地: 日本山梨県北杜市長野県南佐久郡川上村;位置: 北緯35度54分33秒東経138度36分44秒座標: 北緯35度54分33秒 東経138度36分44秒;山系: 奥秩父山塊;種類: 山塊","山梨百名山","表形式"
"瑞牆山","78瑞牆山みずがきやま2230奥秩父山塊 2C（瑞牆山荘）78","https://ja.wikipedia.org/wiki/瑞牆山","北緯35度53分36秒東経138度35分31秒","標高: 2,230 m;所在地: 日本山梨県北杜市;位置: 北緯35度53分36秒東経138度35分31秒;山系: 奥秩父山塊","山梨百名山","表形式"
"金峰山 (山梨県・長野県)","79金峰山きんぷさん2599奥秩父山塊 2A（大弛峠）79","https://ja.wikipedia.org/wiki/金峰山_(山梨県・長野県)","北緯35度52分17秒東経138度37分31秒","標高: 2,599[1]m;所在地: 山梨県甲府市長野県南佐久郡川上村;位置: 北緯35度52分17秒東経138度37分31秒座標: 北緯35度52分17秒 東経138度37分31秒[1];山系: 奥秩父山塊","山梨百名山","表形式"
"国師岳","80国師ヶ岳こくしがたけ2592奥秩父山塊 1A（大弛峠）80","https://ja.wikipedia.org/wiki/国師岳","北緯35度52分15秒東経138度40分23秒","標高: 2,592 m;所在地: 日本山梨県山梨市長野県南佐久郡川上村;位置: 北緯35度52分15秒東経138度40分23秒座標: 北緯35度52分15秒 東経138度40分23秒;山系: 奥秩父山塊","山梨百名山","表形式"
"甲武信ヶ岳","81甲武信ヶ岳こぶしがたけ2475奥秩父山塊 4B（大弛峠）81","https://ja.wikipedia.org/wiki/甲武信ヶ岳","北緯35度54分32秒東経138度43分44秒","標高: 2,475 m;所在地: 埼玉県秩父市山梨県山梨市長野県川上村;位置: 北緯35度54分32秒東経138度43分44秒座標: 北緯35度54分32秒 東経138度43分44秒;山系: 奥秩父山塊","山梨百名山","表形式"
"鶏冠山 (山梨県山梨市)","82鶏冠山とさかやま2115奥秩父山塊 4D（西沢渓谷入口）82","https://ja.wikipedia.org/wiki/鶏冠山_(山梨県山梨市)","北緯35度53分14秒東経138度43分33秒","標高: 2,115 m;所在地: 日本山梨県山梨市;位置: 北緯35度53分14秒東経138度43分33秒座標: 北緯35度53分14秒 東経138度43分33秒;山系: 奥秩父山塊","山梨百名山","表形式"
"破風山 (奥秩父) (存在しないページ)","83破風山 はふさん2318奥秩父山塊 5B（西沢渓谷入口・雁坂峠）83","https://ja.wikipedia.org/w/index.php?title=破風山_(奥秩父)&amp;action=edit&amp;redlink=1","","","山梨百名山","表形式"
"雁坂嶺 (存在しないページ)","84雁坂嶺かりさかれい2289奥秩父山塊 4B（西沢渓谷入口）84","https://ja.wikipedia.org/w/index.php?title=雁坂嶺&amp;action=edit&amp;redlink=1","","","山梨百名山","表形式"
"笠取山 (奥秩父)","85笠取山かさとりやま　1953奥秩父山塊 2B（作場平）85","https://ja.wikipedia.org/wiki/笠取山_(奥秩父)","北緯35度51分55秒東経138度49分11秒","標高: 1,953 m;所在地: 日本埼玉県秩父市・山梨県甲州市;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度51分55秒東経138度49分11秒﻿ / ﻿北緯35.86528度 東経138.81972度﻿ / 35.86528; 138.81972座標: 北緯35度51分55秒東経138度49分11秒﻿ / ﻿北緯35.86528度 東経138.81972度﻿ / 35.86528; 138.81972;山系: 奥秩父山塊","山梨百名山","表形式"
"飛竜山","86飛龍山（大洞山）ひりゅうさん2077奥秩父山塊 4B（三ノ瀬・将監小屋）86","https://ja.wikipedia.org/wiki/飛竜山","北緯35度50分23秒東経138度53分32秒","標高: 2,077 m;所在地: 日本埼玉県秩父市山梨県北都留郡丹波山村;位置: 北緯35度50分23秒東経138度53分32秒座標: 北緯35度50分23秒 東経138度53分32秒;山系: 奥秩父山塊","山梨百名山","表形式"
"雲取山","87雲取山くもとりやま2017奥秩父山塊 4B（後山林道片倉谷ゲート・三条の湯）87","https://ja.wikipedia.org/wiki/雲取山","北緯35度51分20秒東経138度56分38秒","標高: 2,017.13[1]m;所在地: 日本東京都西多摩郡奥多摩町埼玉県秩父市山梨県北都留郡丹波山村;位置: 北緯35度51分20秒東経138度56分38秒座標: 北緯35度51分20秒 東経138度56分38秒;山系: 秩父山地","山梨百名山","表形式"
"鶏冠山 (山梨県甲州市)","88鶏冠山（黒川山）けいかんざん1716奥秩父山塊 2A（柳沢峠駐車場）88","https://ja.wikipedia.org/wiki/鶏冠山_(山梨県甲州市)","北緯35度47分19秒東経138度50分09秒","標高: 1,716 m;所在地: 日本山梨県甲州市;位置: 北緯35度47分19秒東経138度50分09秒座標: 北緯35度47分19秒 東経138度50分09秒;山系: 奥秩父、大菩薩連嶺;種類: 山塊","山梨百名山","表形式"
"黒金山 (山梨県)","89黒金山くろがねやま2232奥秩父山塊 2B（乾徳山林道駐車場）89","https://ja.wikipedia.org/wiki/黒金山_(山梨県)","北緯35度50分28秒東経138度42分35秒","標高: 2,231.6m;所在地: 日本山梨県山梨市;位置: 北緯35度50分28秒東経138度42分35秒座標: 北緯35度50分28秒 東経138度42分35秒;山系: 奥秩父山塊","山梨百名山","表形式"
"乾徳山","90乾徳山けんとくさん2031奥秩父山塊 3C（徳和駐車場・銀晶水）90","https://ja.wikipedia.org/wiki/乾徳山","北緯35度49分23秒東経138度42分54秒","標高: 2,031 m;所在地: 山梨県山梨市;位置: 北緯35度49分23秒東経138度42分54秒;山系: 奥秩父山塊","山梨百名山","表形式"
"小楢山","91小楢山こならやま1713奥秩父山塊1A（焼山峠）91","https://ja.wikipedia.org/wiki/小楢山","北緯35度46分54秒東経138度39分51秒","標高: 1,712.5 m;所在地: 日本山梨県山梨市;位置: 北緯35度46分54秒東経138度39分51秒座標: 北緯35度46分54秒 東経138度39分51秒;山系: 奥秩父山塊;種類: 山塊","山梨百名山","表形式"
"茅ヶ岳","92茅ヶ岳かやがたけ1704奥秩父山塊 2B（深田公園駐車場）92","https://ja.wikipedia.org/wiki/茅ヶ岳","北緯35度47分42.1秒東経138度30分49.6秒","標高: 1,703.976m;所在地: 山梨県北杜市、甲斐市;位置: 北緯35度47分42.1秒東経138度30分49.6秒;山系: 奥秩父山塊;種類: 複成火山","山梨百名山","表形式"
"曲岳","93曲岳まがりだけ1642奥秩父山塊 1B（曲岳登山口・観音峠）93","https://ja.wikipedia.org/wiki/曲岳","北緯35度48分11秒東経138度32分10秒","標高: 1,642.4 m;所在地: 日本山梨県甲斐市・北杜市;位置: 北緯35度48分11秒東経138度32分10秒座標: 北緯35度48分11秒 東経138度32分10秒;山系: 奥秩父山塊;種類: 山塊","山梨百名山","表形式"
"黒富士","94黒富士くろふじ1635奥秩父山塊 2A（平見城公民館）94","https://ja.wikipedia.org/wiki/黒富士","北緯35度47分52秒東経138度33分12秒","標高: 1,635 m;所在地: 山梨県甲府市;位置: 北緯35度47分52秒東経138度33分12秒;山系: 奥秩父山塊;種類: 溶岩ドーム","山梨百名山","表形式"
"太刀岡山","95太刀岡山たちおかやま1295奥秩父山塊 1A（太刀岡山登山口駐車場）95","https://ja.wikipedia.org/wiki/太刀岡山","北緯35度46分33秒東経138度32分33秒","標高: 1,295 m;所在地: 山梨県甲府市・甲斐市;位置: 北緯35度46分33秒東経138度32分33秒;山系: 奥秩父山塊","山梨百名山","表形式"
"羅漢寺山","96羅漢寺山らかんじやま1058奥秩父山塊 1A（パノラマ台・山頂駅）96","https://ja.wikipedia.org/wiki/羅漢寺山","北緯35度44分50秒東経138度33分35秒","標高: 1,058 m;所在地: 山梨県甲府市;位置: 北緯35度44分50秒東経138度33分35秒;山系: 奥秩父山塊;種類: 山塊;初登頂: -","山梨百名山","表形式"
"帯那山","97帯那山おびなやま1422奥秩父山塊 2A（戸市バス停）97","https://ja.wikipedia.org/wiki/帯那山","北緯35度44分16秒東経138度35分42秒","標高: 1,422 m;所在地: 日本山梨県甲府市・山梨市;位置: 北緯35度44分16秒東経138度35分42秒座標: 北緯35度44分16秒 東経138度35分42秒;山系: 奥秩父山塊;種類: 山塊","山梨百名山","表形式"
"要害山 (山梨県)","98要害山ようがいざん780奥秩父山塊 1A（要害温泉）98","https://ja.wikipedia.org/wiki/要害山_(山梨県)","北緯35度42分10.93秒東経138度35分53.61秒","別名: 要害城、積翠山城;城郭構造: 山城;天守構造: なし;築城主: 武田信虎;築城年: 永正17年（1520年）;主な改修者: 武田勝頼、加藤光泰;主な城主: 武田氏、徳川氏、加藤光泰;廃城年: 慶長5年（1600年）;遺構: 堀切、竪堀[注 1]、石垣[注 2]、虎口[注 3]、土塁、井戸、郭、土橋[1];指定文化財: 国の史跡;位置: 北緯35度42分10.93秒東経138度35分53.61秒座標: 北緯35度42分10.93秒 東経138度35分53.61秒;地図: 要害山城","山梨百名山","表形式"
"兜山 (山梨県) (存在しないページ)","99兜山かぶとやま913奥秩父山塊 2A（登山口駐車場・山腹コース）99","https://ja.wikipedia.org/w/index.php?title=兜山_(山梨県)&amp;action=edit&amp;redlink=1","","","山梨百名山","表形式"
"大蔵経寺山","100大蔵経寺山だいぞうきょうじやま716奥秩父山塊 2A（ＪＲ石和温泉駅）100","https://ja.wikipedia.org/wiki/大蔵経寺山","北緯35度40分09秒東経138度37分32秒","標高: 715.6 m;所在地: 日本山梨県甲府市・笛吹市;位置: 北緯35度40分09秒東経138度37分32秒座標: 北緯35度40分09秒 東経138度37分32秒;山系: 奥秩父山塊;種類: 山塊","山梨百名山","表形式"
