"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"白山","54 白山はくさん2,702m石川県岐阜県ミネズオウ 地理院地図Google Mapハクサンフウロ、ハクサンチドリハクサンシャクナゲ白山国立公園新・花の百名山日本百名山、新日本百名山日本の山一覧 (高さ順)(第90位)","https://ja.wikipedia.org/wiki/白山","北緯36度09分18秒東経136度46分17秒","標高: 2,702.14[1]m;所在地: 日本石川県白山市岐阜県大野郡白川村;位置: 北緯36度09分18秒東経136度46分17秒座標: 北緯36度09分18秒 東経136度46分17秒[2];山系: 両白山地;種類: 成層火山（活火山ランクC）;初登頂: 717年 （泰澄上人）","花の百名山","表形式"
"立山","55 立山たてやま3,015m富山県イワイチョウ 地理院地図Google Mapタテヤマリンドウ中部山岳国立公園日本百名山日本の山一覧 (高さ順)(第20位)","https://ja.wikipedia.org/wiki/立山","北緯36度34分33秒東経137度37分11秒","標高: 3,015[1]m;所在地: 富山県中新川郡立山町芦峅寺;位置: 北緯36度34分33秒東経137度37分11秒[1];山系: 飛騨山脈、立山連峰","花の百名山","表形式"
"薬師岳","56 薬師岳やくしだけ2,926m富山県キバナシャクナゲ 地理院地図Google Map中部山岳国立公園圏谷（カール）新・花の百名山日本百名山日本の山一覧 (高さ順)(第27位)","https://ja.wikipedia.org/wiki/薬師岳","北緯36度28分08秒東経137度32分41秒","標高: 2,926.01[1]m;所在地: 日本富山県富山市;位置: 北緯36度28分08秒東経137度32分41秒座標: 北緯36度28分08秒 東経137度32分41秒[2];山系: 飛騨山脈（立山連峰）","花の百名山","表形式"
"黒部五郎岳","57 黒部五郎岳くろべごろうだけ2,840m富山県岐阜県チングルマ 地理院地図Google Map中部山岳国立公園圏谷（カール）日本百名山日本の山一覧 (高さ順)(第51位)","https://ja.wikipedia.org/wiki/黒部五郎岳","北緯36度23分33秒東経137度32分24秒","標高: 2,839.58[1]m;所在地: 日本富山県富山市岐阜県高山市・飛騨市;位置: 北緯36度23分33秒東経137度32分24秒座標: 北緯36度23分33秒 東経137度32分24秒[2];山系: 飛騨山脈（立山連峰）","花の百名山","表形式"
"五色ヶ原 (立山連峰)","58 五色ヶ原ごしきがはら2,490m富山県クロユリ 地理院地図Google Map中部山岳国立公園","https://ja.wikipedia.org/wiki/五色ヶ原_(立山連峰)","","","花の百名山","表形式"
"弓折岳","59 弓折岳ゆみおりだけ2,592m岐阜県ムシトリスミレ 地理院地図Google Map中部山岳国立公園鏡平山荘","https://ja.wikipedia.org/wiki/弓折岳","北緯36度20分58秒東経137度35分48秒","標高: 2,592[1]m;所在地: 日本岐阜県高山市;位置: 北緯36度20分58秒東経137度35分48秒座標: 北緯36度20分58秒 東経137度35分48秒[1];山系: 飛騨山脈（北アルプス）","花の百名山","表形式"
"双六岳","60 双六岳すごろくだけ2,860m岐阜県富山県コバイケイソウ 地理院地図Google Map中部山岳国立公園日本の山一覧 (高さ順)(第44位)双六小屋","https://ja.wikipedia.org/wiki/双六岳","北緯36度22分19秒東経137度35分14秒","標高: 2,860.29[1]m;所在地: 日本長野県大町市、岐阜県高山市;位置: 北緯36度22分19秒東経137度35分14秒座標: 北緯36度22分19秒 東経137度35分14秒[2];山系: 飛騨山脈","花の百名山","表形式"
"仙丈ヶ岳","61 仙丈ヶ岳せんじょうがたけ3,033m長野県山梨県シナノナデシコ 地理院地図Google Map南アルプス国立公園圏谷（カール）新・花の百名山日本百名山、新日本百名山日本の山一覧 (高さ順)(第17位)","https://ja.wikipedia.org/wiki/仙丈ヶ岳","北緯35度43分12秒東経138度11分1秒","標高: 3,032.88[1]m;所在地: 日本山梨県南アルプス市長野県伊那市;位置: 北緯35度43分12秒東経138度11分1秒﻿ / ﻿北緯35.72000度 東経138.18361度﻿ / 35.72000; 138.18361座標: 北緯35度43分12秒東経138度11分1秒﻿ / ﻿北緯35.72000度 東経138.18361度﻿ / 35.72000; 138.18361;山系: 赤石山脈;種類: 氷食尖峰、褶曲隆起","花の百名山","表形式"
"根子岳 (長野県)","62 根子岳ねこだけ2,207m長野県ウメバチソウ 地理院地図Google Map菅平高原","https://ja.wikipedia.org/wiki/根子岳_(長野県)","北緯36度32分57秒東経138度23分43秒","標高: 2,207 m;所在地: 日本長野県上田市・須坂市;位置: 北緯36度32分57秒東経138度23分43秒﻿ / ﻿北緯36.54917度 東経138.39528度﻿ / 36.54917; 138.39528座標: 北緯36度32分57秒東経138度23分43秒﻿ / ﻿北緯36.54917度 東経138.39528度﻿ / 36.54917; 138.39528;山系: 四阿山（四阿火山）","花の百名山","表形式"
"苗場山","63 苗場山なえばさん2,145m新潟県長野県ツルコケモモ 地理院地図Google Mapスキーリゾート日本百名山","https://ja.wikipedia.org/wiki/苗場山","北緯36度50分45秒東経138度41分25秒","標高: 2,145 m;所在地: 日本新潟県湯沢町・津南町長野県栄村;位置: 北緯36度50分45秒東経138度41分25秒座標: 北緯36度50分45秒 東経138度41分25秒;山系: 三国山脈;種類: 第四紀火山","花の百名山","表形式"
"霧ノ塔 (存在しないページ)","64[[Image:画像募集中|128px]]霧ノ塔きりのとう1,994m新潟県長野県トキソウ 地理院地図Google Map苗場山の北","https://ja.wikipedia.org/w/index.php?title=霧ノ塔&amp;action=edit&amp;redlink=1","","","花の百名山","表形式"
"守屋山","65 守屋山もりやさん1,650m長野県ザゼンソウ 地理院地図Google Map伊那山地北部","https://ja.wikipedia.org/wiki/守屋山","北緯35度58分03秒東経138度05分36秒","標高: 1,650.3 m;所在地: 日本長野県諏訪市・伊那市;位置: 北緯35度58分03秒東経138度05分36秒座標: 北緯35度58分03秒 東経138度05分36秒;山系: 伊那山地","花の百名山","表形式"
"黒斑山","66 黒斑山くろふやま2,404m群馬県長野県ヒメシャジン 地理院地図Google Map浅間山の外輪山","https://ja.wikipedia.org/wiki/黒斑山","北緯36度24分19秒東経138度29分19秒","標高: 2,404[1]m;所在地: 日本群馬県嬬恋村長野県小諸市;位置: 北緯36度24分19秒東経138度29分19秒座標: 北緯36度24分19秒 東経138度29分19秒[1];山系: 浅間山;種類: 馬蹄形カルデラ外輪山","花の百名山","表形式"
"浅間山","67 浅間山あさまやま2,568m群馬県長野県ムラサキ 地理院地図Google Map日本百名山カルデラ","https://ja.wikipedia.org/wiki/浅間山","北緯36度24分23秒東経138度31分23秒","標高: 2,568[注釈 1]m;所在地: 日本群馬県吾妻郡嬬恋村長野県北佐久郡軽井沢町・御代田町;位置: 北緯36度24分23秒東経138度31分23秒座標: 北緯36度24分23秒 東経138度31分23秒[注釈 1];山系: 浅間山系;種類: 成層火山（活火山ランクA）","花の百名山","表形式"
"槍ヶ岳","68 槍ヶ岳やりがたけ3,180m長野県岐阜県トウヤクリンドウ 地理院地図Google Map中部山岳国立公園日本百名山、新日本百名山各都道府県の最高峰日本の山一覧 (高さ順)(第5位)","https://ja.wikipedia.org/wiki/槍ヶ岳","北緯36度20分31秒東経137度38分51秒","標高: 3,180[1]m;所在地: 日本長野県松本市、大町市岐阜県高山市;位置: 北緯36度20分31秒東経137度38分51秒座標: 北緯36度20分31秒 東経137度38分51秒[1];山系: 飛騨山脈;種類: 氷食尖峰;初登頂: 1828年7月20日 (旧暦)（播隆上人）","花の百名山","表形式"
"白馬岳","69 白馬岳しろうまだけ2,932m長野県富山県コマクサ 地理院地図Google Mapウルップソウ白馬大雪渓中部山岳国立公園新・花の百名山日本百名山、新日本百名山日本の山一覧 (高さ順)(第26位)","https://ja.wikipedia.org/wiki/白馬岳","北緯36度45分31秒東経137度45分31秒","標高: 2,932.24[1]m;所在地: 日本長野県北安曇郡白馬村富山県黒部市、下新川郡朝日町[2];位置: 北緯36度45分31秒東経137度45分31秒座標: 北緯36度45分31秒 東経137度45分31秒;山系: 飛騨山脈（後立山連峰）;種類: 褶曲・隆起;初登頂: 1883年（北安曇郡長ら）[3]","花の百名山","表形式"
"木曽駒ヶ岳","70 木曽駒ヶ岳きそこまがたけ2,956m長野県ヒメウスユキソウ 地理院地図Google Map中央アルプスの主峰駒ヶ岳ロープウェイ日本百名山、新日本百名山日本の山一覧 (高さ順)(第25位)","https://ja.wikipedia.org/wiki/木曽駒ヶ岳","北緯35度47分22秒東経137度48分16秒","標高: 2,955.95[1]m;所在地: 長野県木曽郡上松町・木曽町上伊那郡宮田村;位置: 北緯35度47分22秒東経137度48分16秒[2];山系: 木曽山脈（中央アルプス）","花の百名山","表形式"
"御嶽山","71 御嶽山おんたけさん3,067m長野県岐阜県リンネソウ 地理院地図Google Map巨大な独立峰火口湖日本百名山日本の山一覧 (高さ順)(第14位)","https://ja.wikipedia.org/wiki/御嶽山","北緯35度53分34秒東経137度28分49秒","標高: 最高峰剣ヶ峰 3,067[1]m;所在地: 日本長野県木曽郡木曽町・王滝村岐阜県下呂市・高山市;位置: 北緯35度53分34秒東経137度28分49秒座標: 北緯35度53分34秒 東経137度28分49秒[1];山系: 独立峰（御嶽山系）;種類: 成層火山活火山ランクB[2][3]、噴火警戒レベル1(活火山であることに留意)[4];最新噴火: 2014年（継続中）;初登頂: （702年に役小角が開山）[5];標高: 最高峰剣ヶ峰 3,067[1]m;所在地: 日本長野県木曽郡木曽町・王滝村岐阜県下呂市・高山市;位置: 北緯35度53分34秒東経137度28分49秒座標: 北緯35度53分34秒 東経137度28分49秒[1];山系: 独立峰（御嶽山系）;種類: 成層火山活火山ランクB[2][3]、噴火警戒レベル1(活火山であることに留意)[4];最新噴火: 2014年（継続中）;初登頂: （702年に役小角が開山）[5]","花の百名山","表形式"
"西穂高岳","72 西穂高岳にしほたかだけ2,909m長野県岐阜県センジュガンピ 地理院地図Google Map新穂高ロープウェイ中部山岳国立公園日本の山一覧 (高さ順)(第31位)","https://ja.wikipedia.org/wiki/西穂高岳","北緯36度16分44秒東経137度37分45秒","標高: 2,908.59[1]m;所在地: 長野県松本市岐阜県高山市;位置: 北緯36度16分44秒東経137度37分45秒座標: 北緯36度16分44秒 東経137度37分45秒[2];山系: 飛騨山脈;初登頂: 1906年　（阿部郡治）","花の百名山","表形式"
"戸隠山","73 戸隠山とがくしやま1,904m長野県クリンソウ 地理院地図Google Map北信五岳","https://ja.wikipedia.org/wiki/戸隠山","北緯36度46分13秒東経138度03分18秒","標高: 1,904 m;所在地: 日本長野県長野市;位置: 北緯36度46分13秒東経138度03分18秒座標: 北緯36度46分13秒 東経138度03分18秒;山系: 戸隠連峰","花の百名山","表形式"
"火打山","74 火打山ひうちやま2,462m新潟県ハクサンコザクラ 地理院地図Google Map頸城三山日本百名山高谷池ヒュッテ湿原","https://ja.wikipedia.org/wiki/火打山","北緯36度55分22秒東経138度04分05秒","標高: 2,461.77[1]m;所在地: 日本新潟県糸魚川市、妙高市;位置: 北緯36度55分22秒東経138度04分05秒座標: 北緯36度55分22秒 東経138度04分05秒[2];山系: 頸城山塊","花の百名山","表形式"
"縞枯山","75 縞枯山しまがれやま2,403m長野県オサバグサ 地理院地図Google Map八ヶ岳連峰（北八ヶ岳）","https://ja.wikipedia.org/wiki/縞枯山","北緯36度04分31秒東経138度19分53秒","標高: 2,403 m;所在地: 日本長野県南佐久郡佐久穂町・茅野市;位置: 北緯36度04分31秒東経138度19分53秒座標: 北緯36度04分31秒 東経138度19分53秒;山系: 八ヶ岳連峰","花の百名山","表形式"
"爺ヶ岳","76 爺ヶ岳じいがたけ2,670m富山県長野県カライトソウ 地理院地図Google Map中部山岳国立公園新・花の百名山日本三百名山日本の山一覧 (高さ順)(第99位)","https://ja.wikipedia.org/wiki/爺ヶ岳","北緯36度35分18秒東経137度45分03秒","標高: 2,669.82[1]m;所在地: 日本富山県中新川郡立山町長野県大町市;位置: 北緯36度35分18秒東経137度45分03秒座標: 北緯36度35分18秒 東経137度45分03秒[2];山系: 飛騨山脈（後立山連峰）;種類: 褶曲・隆起","花の百名山","表形式"
"鹿島槍ヶ岳","77 鹿島槍ヶ岳かしまやりがたけ2,889m富山県長野県タカネツメクサ 地理院地図Google Map双耳峰中部山岳国立公園新・花の百名山日本百名山日本の山一覧 (高さ順)(第36位)","https://ja.wikipedia.org/wiki/鹿島槍ヶ岳","北緯36度37分28秒東経137度44分49秒","標高: 2,889.08[1]m;所在地: 日本富山県黒部市・立山町長野県大町市;位置: 北緯36度37分28秒東経137度44分49秒座標: 北緯36度37分28秒 東経137度44分49秒[2];山系: 飛騨山脈（後立山連峰）;種類: 褶曲・隆起","花の百名山","表形式"
"五頭山","78 五頭山ごずさん912m新潟県オオイワカガミ 地理院地図Google Map五頭五峰","https://ja.wikipedia.org/wiki/五頭山","北緯37度48分03秒東経139度20分45秒","標高: 912 m;所在地: 新潟県阿賀野市・東蒲原郡阿賀町;位置: 北緯37度48分03秒東経139度20分45秒;山系: 五頭連峰","花の百名山","表形式"
"高峰山","79 高峰山たかみねさん2,106m長野県コウリンカ 地理院地図Google Map高峰高原","https://ja.wikipedia.org/wiki/高峰山","","","花の百名山","表形式"
"霧ヶ峰","80 霧ヶ峰きりがみね1,925m長野県ヤナギラン 地理院地図Google Map日本百名山","https://ja.wikipedia.org/wiki/霧ヶ峰","北緯36度06分11秒東経138度11分48秒","標高: 車山1,925 m;所在地: 長野県茅野市・諏訪市・諏訪郡下諏訪町・小県郡長和町;位置: 北緯36度06分11秒東経138度11分48秒座標: 北緯36度06分11秒 東経138度11分48秒;種類: 火山;最新噴火: 約75万年前[1]","花の百名山","表形式"
"志賀高原","81 志賀高原しがこうげん2,036m長野県イブキジャコウソウ 地理院地図Google Map志賀山","https://ja.wikipedia.org/wiki/志賀高原","","","花の百名山","表形式"
"浜石岳","82 浜石岳はまいしだけ707m静岡県ヤマユリ 地理院地図Google Map富士山展望","https://ja.wikipedia.org/wiki/浜石岳","北緯35度07分0秒東経138度32分0秒","標高: 706.81[1]m;所在地: 日本静岡県静岡市清水区;位置: 北緯35度07分0秒東経138度32分0秒座標: 北緯35度07分0秒 東経138度32分0秒;山系: 赤石山脈（南アルプス）中央連嶺の大井川左岸山系[2]","花の百名山","表形式"
"三上山","83 三上山みかみやま432m滋賀県イワナシ 地理院地図Google Map近江富士","https://ja.wikipedia.org/wiki/三上山","北緯35度03分01秒東経136度02分16秒","標高: 432 m;所在地: 日本滋賀県野洲市;位置: 北緯35度03分01秒東経136度02分16秒座標: 北緯35度03分01秒 東経136度02分16秒;種類: 残丘","花の百名山","表形式"
"藤原岳","84 藤原岳ふじわらだけ1,140m三重県滋賀県アワコバイモ[[Image:画像募集中|128px]]地理院地図Google Map新・花の百名山日本三百名山鈴鹿セブンマウンテンフクジュソウセツブンソウ、カタクリ","https://ja.wikipedia.org/wiki/藤原岳","北緯35度09分31秒東経136度27分10秒","標高: 1,144[1]m;所在地: 日本三重県いなべ市滋賀県東近江市;位置: 北緯35度09分31秒東経136度27分10秒座標: 北緯35度09分31秒 東経136度27分10秒;山系: 鈴鹿山脈;種類: 堆積岩（石灰岩）","花の百名山","表形式"
"霊仙山","85 霊仙山りょうぜんさん1,083m滋賀県ヒロハノアマナ 地理院地図Google Map鈴鹿山脈の最北端カルスト台地ミスミソウフクジュソウ","https://ja.wikipedia.org/wiki/霊仙山","北緯35度16分45秒東経136度22分53秒","標高: 1,094[1][2]m;所在地: 日本滋賀県犬上郡多賀町、米原市岐阜県大垣市上石津町、不破郡関ケ原町;位置: 北緯35度16分45秒東経136度22分53秒[1];山系: 鈴鹿山脈;種類: 堆積岩（石灰岩）[2][3]","花の百名山","表形式"
"二上山 (奈良県・大阪府)","86 二上山にじょうざん517m奈良県大阪府テイショウソウ 地理院地図Google Map双耳峰金剛山地","https://ja.wikipedia.org/wiki/二上山_(奈良県・大阪府)","北緯34度31分32秒東経135度40分39秒","標高: 雄岳 517m、雌岳 474 m;所在地: 日本奈良県葛城市加守大阪府南河内郡太子町大字山田;位置: 北緯34度31分32秒東経135度40分39秒座標: 北緯34度31分32秒 東経135度40分39秒;山系: 金剛山地","花の百名山","表形式"
"大和葛城山","87 葛城山かつらぎさん959m奈良県大阪府ミヤマラッキョウ[[Image:画像募集中|128px]]地理院地図Google Map大和葛城山日本三百名山","https://ja.wikipedia.org/wiki/大和葛城山","北緯34度27分22秒東経135度40分56秒","標高: 959.2 m;所在地: 日本奈良県御所市・大阪府南河内郡千早赤阪村;位置: 北緯34度27分22秒東経135度40分56秒座標: 北緯34度27分22秒 東経135度40分56秒;山系: 金剛山地","花の百名山","表形式"
"愛宕山 (京都市)","88 愛宕山あたごやま924m京都府オタカラコウ 地理院地図Google Map愛宕神社の総本山","https://ja.wikipedia.org/wiki/愛宕山_(京都市)","北緯35度03分36秒東経135度38分03秒","標高: 924 m;所在地: 日本京都府京都市右京区;位置: 北緯35度03分36秒東経135度38分03秒座標: 北緯35度03分36秒 東経135度38分03秒","花の百名山","表形式"
"御池岳","89 御池岳おいけだけ1,247m滋賀県ヤマエンゴサク 地理院地図Google Map鈴鹿山脈の最高峰カルスト台地日本三百名山鈴鹿セブンマウンテン","https://ja.wikipedia.org/wiki/御池岳","北緯35度10分43秒東経136度24分54秒","標高: 1,247[1]m;所在地: 日本滋賀県東近江市（三重県いなべ市）;位置: 北緯35度10分43秒東経136度24分54秒座標: 北緯35度10分43秒 東経136度24分54秒[1];山系: 鈴鹿山脈;種類: 堆積岩（石灰岩）","花の百名山","表形式"
"大台ケ原山","90 大台ケ原山おおだいがはらやま1,695m奈良県三重県イナモリソウ 地理院地図Google Map多雨地帯日本百名山新日本百名山各都道府県の最高峰","https://ja.wikipedia.org/wiki/大台ケ原山","北緯34度11分7秒東経136度6分33秒","標高: 1,695.1 m;所在地: 奈良県吉野郡上北山村、川上村、三重県多気郡大台町;位置: 北緯34度11分7秒東経136度6分33秒﻿ / ﻿北緯34.18528度 東経136.10917度﻿ / 34.18528; 136.10917座標: 北緯34度11分7秒東経136度6分33秒﻿ / ﻿北緯34.18528度 東経136.10917度﻿ / 34.18528; 136.10917;山系: 台高山脈;種類: 隆起準平原","花の百名山","表形式"
"大山 (鳥取県)","91 大山だいせん1,709m鳥取県ダイセンクワガタ[[Image:画像募集中|128px]]地理院地図Google Map伯耆富士新・花の百名山日本百名山、新日本百名山各都道府県の最高峰","https://ja.wikipedia.org/wiki/大山_(鳥取県)","北緯35度22分16秒東経133度32分24秒","標高: 1,729 m;所在地: 日本鳥取県大山町・琴浦町・江府町など;位置: 北緯35度22分16秒東経133度32分24秒﻿ / ﻿北緯35.37111度 東経133.54000度﻿ / 35.37111; 133.54000座標: 北緯35度22分16秒東経133度32分24秒﻿ / ﻿北緯35.37111度 東経133.54000度﻿ / 35.37111; 133.54000;山系: 独立峰（大山山系）;種類: 成層火山・溶岩ドーム;最新噴火: 約2万800年前;降水量mm （inch）: 219.7(8.65);降雪量cm （inch）: 288(113.4)","花の百名山","表形式"
"天狗高原","92 天狗高原てんぐこうげん1,484m高知県愛媛県ユキモチソウ 地理院地図Google Map国民宿舎","https://ja.wikipedia.org/wiki/天狗高原","","","花の百名山","表形式"
"東赤石山","93 東赤石山ひがしあかいしやま1,706m愛媛県コイチヨウラン 地理院地図Google Map日本二百名山","https://ja.wikipedia.org/wiki/東赤石山","北緯33度52分30秒東経133度22分30秒","標高: 1,706.0 m;所在地: 日本愛媛県四国中央市、新居浜市;位置: 北緯33度52分30秒東経133度22分30秒座標: 北緯33度52分30秒 東経133度22分30秒;山系: 石鎚山脈東部 - 法皇山脈","花の百名山","表形式"
"横倉山 (高知県)","94 横倉山よこくらやま793m高知県オオバノトンボソウ 地理院地図Google Map横倉宮","https://ja.wikipedia.org/wiki/横倉山_(高知県)","北緯33度32分9秒東経133度12分28秒","標高: 800 m;所在地: 高知県高岡郡越知町;位置: 北緯33度32分9秒東経133度12分28秒;山系: 四国山地","花の百名山","表形式"
"石鎚山","95 石鎚山いしづちやま1,982m愛媛県キレンゲショウマ 地理院地図Google Map修験者の山新・花の百名山日本百名山、新日本百名山各都道府県の最高峰","https://ja.wikipedia.org/wiki/石鎚山","北緯33度46分03秒東経133度06分54秒","標高: 1,982 m;所在地: 日本愛媛県西条市・久万高原町;位置: 北緯33度46分03秒東経133度06分54秒座標: 北緯33度46分03秒 東経133度06分54秒;山系: 四国山地;初登頂: 850年（嘉祥3年）（灼然、寂仙）;開催地:  日本愛媛県;開催時期: 9月;種類: ヒルクライムレース;距離: 計測区間全長18.4km、計測区間合計の標高差1100m;創立: 2011年;公式サイト: https://cycle-shikoku.jp/ishizuchi-hillclimb/;標高: 1,982 m;所在地: 日本愛媛県西条市・久万高原町;位置: 北緯33度46分03秒東経133度06分54秒座標: 北緯33度46分03秒 東経133度06分54秒;山系: 四国山地;初登頂: 850年（嘉祥3年）（灼然、寂仙）;開催地:  日本愛媛県;開催時期: 9月;種類: ヒルクライムレース;距離: 計測区間全長18.4km、計測区間合計の標高差1100m;創立: 2011年;公式サイト: https://cycle-shikoku.jp/ishizuchi-hillclimb/","花の百名山","表形式"
"丸笹山","96 丸笹山まるささやま1,712m徳島県ワチガイソウ 地理院地図Google Map剣山の北","https://ja.wikipedia.org/wiki/丸笹山","北緯33度52分27秒東経134度05分24秒","標高: 1,711.9 m;所在地: 徳島県三好市・美馬市・美馬郡つるぎ町;位置: 北緯33度52分27秒東経134度05分24秒;山系: 四国山地剣山系","花の百名山","表形式"
"剣山","97 剣山つるぎさん1,955m徳島県クリンユキフデ 地理院地図Google Map笹原の穏やかな山容日本百名山、新日本百名山各都道府県の最高峰","https://ja.wikipedia.org/wiki/剣山","北緯33度51分13秒東経134度05分39秒","標高: 1,954.65 m;所在地: 日本徳島県三好市・美馬市・那賀郡那賀町;位置: 北緯33度51分13秒東経134度05分39秒座標: 北緯33度51分13秒 東経134度05分39秒;山系: 四国山地;月別平均気圧/ hPa: 798.3;月別平均気温/ ℃: −7.3;月別平均降水量/ mm:","花の百名山","表形式"
"霧島山","98 霧島山きりしまやま1,700m宮崎県鹿児島県マイヅルソウ 地理院地図Google Map最高峰韓国岳新・花の百名山日本百名山新日本百名山","https://ja.wikipedia.org/wiki/霧島山","北緯31度56分03秒東経130度51分42秒","所在地: 日本宮崎県・鹿児島県;位置: 北緯31度56分03秒東経130度51分42秒座標: 北緯31度56分03秒 東経130度51分42秒;最高峰: 韓国岳（1,700m）;種類: 成層火山(活火山ランクB)","花の百名山","表形式"
"久住山","99 久住山くじゅうさん1,787m大分県ツクシフウロ[[Image:画像募集中|128px]]地理院地図Google Map九重山ミヤマキリシマ日本百名山新日本百名山各都道府県の最高峰","https://ja.wikipedia.org/wiki/久住山","北緯33度04分56秒東経131度14分27秒","標高: 1,786.5 m;所在地: 日本大分県竹田市;位置: 北緯33度04分56秒東経131度14分27秒﻿ / ﻿北緯33.08222度 東経131.24083度﻿ / 33.08222; 131.24083座標: 北緯33度04分56秒東経131度14分27秒﻿ / ﻿北緯33.08222度 東経131.24083度﻿ / 33.08222; 131.24083;山系: 九重山系","花の百名山","表形式"
"祖母山","100 祖母山そぼさん1,756m宮崎県大分県カキラン 地理院地図Google Map日本百名山新日本百名山各都道府県の最高峰","https://ja.wikipedia.org/wiki/祖母山","北緯32度49分41秒東経131度20分49秒","標高: 1,756.36 m;所在地: 日本大分県豊後大野市・竹田市宮崎県西臼杵郡高千穂町;位置: 北緯32度49分41秒東経131度20分49秒;山系: 九州山地、祖母山系","花の百名山","表形式"
